Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,150912,1581
Aaron_Sorkin_,147441,1542
Abdel_Nasser_Assidi_,125866,1053
Abdoulaye_Wade_,115882,726
Abdullah_,126178,1068
Abdullah_Gul_,138721,1405
Abdullah_al-Attiyah_,115173,700
Abdullatif_Sener_,112286,630
Abel_Pacheco_,114926,696
Abid_Hamid_Mahmud_Al-Tikriti_,107883,500
Adam_Scott_,113323,648
Adel_Al-Jubeir_,118797,816
Adolfo_Aguilar_Zinser_,115973,731
Adolfo_Rodriguez_Saa_,0,1
Adrian_McPherson_,135185,1343
Adrian_Nastase_,0,2
Adrien_Brody_,138233,1400
Ahmad_Masood_,143311,1484
Ahmed_Chalabi_,99728,323
Ahmet_Necdet_Sezer_,107245,492
Ai_Sugiyama_,132054,1261
Aicha_El_Ouafi_,132460,1269
Aitor_Gonzalez_,0,3
Akbar_Hashemi_Rafsanjani_,110381,565
Akhmed_Zakayev_,137480,1380
Al_Davis_,102333,385
Al_Gore_,129028,1158
Al_Pacino_,89644.3,166
Al_Sharpton_,122136,932
Alan_Ball_,143382,1486
Alan_Greenspan_,130572,1215
Alan_Mulally_,134531,1323
Alastair_Campbell_,135021,1338
Albert_Costa_,135718,1351
Alberto_Fujimori_,133726,1298
Alberto_Ruiz_Gallardon_,124436,1011
Albrecht_Mentz_,103277,402
Aldo_Paredes_,109715,547
Alec_Baldwin_,92166.6,199
Alejandro_Atchugarry_,127030,1102
Alejandro_Avila_,125293,1033
Alejandro_Toledo_,125474,1040
Aleksander_Kwasniewski_,130036,1195
Alex_Barros_,120329,871
Alex_Penelas_,89641,165
Alex_Sink_,128643,1147
Alexander_Downer_,110663,576
Alexander_Losyukov_,90661.7,177
Alexander_Rumyantsev_,94326.8,232
Alexandra_Stevenson_,124809,1022
Alexandra_Vodjanikova_,107296,493
Ali_Abbas_,95890.6,255
Ali_Khamenei_,112268,627
Ali_Naimi_,117640,779
Alice_Fisher_,126878,1093
Alicia_Silverstone_,103363,405
Alimzhan_Tokhtakhounov_,81068,93
Alison_Lohman_,128643,1148
Allen_Iverson_,126996,1099
Allison_Janney_,123176,964
Allyson_Felix_,178117,1672
Alvaro_Noboa_,148687,1553
Alvaro_Silva_Calderon_,142507,1466
Alvaro_Uribe_,131155,1230
Amanda_Beard_,122353,942
Amanda_Bynes_,106976,485
Amanda_Coetzer_,137922,1389
Amber_Tamblyn_,146470,1526
Amelia_Vega_,93672.8,220
Amelie_Mauresmo_,173803,1666
Amer_al-Saadi_,100270,340
Amram_Mitzna_,0,4
Ana_Guevara_,121480,903
Ana_Palacio_,102118,381
Anastasia_Myskina_,147048,1535
Anders_Ebbeson_,184543,1677
Anders_Fogh_Rasmussen_,129386,1177
Andre_Agassi_,109943,553
Andrei_Mikhnevich_,120599,879
Andrew_Bunner_,129878,1192
Andrew_Cuomo_,89300.5,157
Andrew_Niccol_,130349,1209
Andrew_Weissmann_,153266,1598
Andy_Hebb_,176603,1669
Andy_Roddick_,110680,577
Angela_Bassett_,123710,983
Angela_Lansbury_,88015.5,140
Angela_Merkel_,92910,212
Angelina_Jolie_,98845.5,298
Angelo_Reyes_,121763,917
