Name,Scores,EMD Ranks
,,,
,,,
Aaron_Peirsol_,117.279,553
Aaron_Sorkin_,134.498,1070
Abdel_Nasser_Assidi_,158.803,1564
Abdoulaye_Wade_,177.814,1663
Abdullah_,139.14,1211
Abdullah_Gul_,106.021,292
Abdullah_al-Attiyah_,163.379,1600
Abdullatif_Sener_,131.026,974
Abel_Pacheco_,135.924,1120
Abid_Hamid_Mahmud_Al-Tikriti_,177.239,1661
Adam_Scott_,160.235,1582
Adel_Al-Jubeir_,148.605,1413
Adolfo_Aguilar_Zinser_,135.52,1105
Adolfo_Rodriguez_Saa_,90.6217,87
Adrian_McPherson_,196.331,1679
Adrian_Nastase_,141.567,1277
Adrien_Brody_,110.823,398
Ahmad_Masood_,149.2,1418
Ahmed_Chalabi_,110.731,395
Ahmet_Necdet_Sezer_,129.483,930
Ai_Sugiyama_,118.312,582
Aicha_El_Ouafi_,151.225,1455
Aitor_Gonzalez_,170.286,1638
Akbar_Hashemi_Rafsanjani_,103.612,239
Akhmed_Zakayev_,128.85,907
Al_Davis_,149.338,1420
Al_Gore_,139.249,1213
Al_Pacino_,136.661,1139
Al_Sharpton_,144.193,1336
Alan_Ball_,123.338,720
Alan_Greenspan_,139.924,1230
Alan_Mulally_,110.257,381
Alastair_Campbell_,103.846,243
Albert_Costa_,168.739,1631
Alberto_Fujimori_,127.428,857
Alberto_Ruiz_Gallardon_,106.297,298
Albrecht_Mentz_,128.809,904
Aldo_Paredes_,113.55,461
Alec_Baldwin_,136.268,1132
Alejandro_Atchugarry_,120.511,649
Alejandro_Avila_,148.378,1409
Alejandro_Toledo_,130.822,966
Aleksander_Kwasniewski_,117.052,546
Alex_Barros_,109.295,358
Alex_Penelas_,106.85,311
Alex_Sink_,149.198,1417
Alexander_Downer_,98.3876,173
Alexander_Losyukov_,112.946,447
Alexander_Rumyantsev_,112.068,424
Alexandra_Stevenson_,160.327,1583
Alexandra_Vodjanikova_,154.616,1504
Ali_Abbas_,109.48,364
Ali_Khamenei_,131.927,1000
Ali_Naimi_,112.329,430
Alice_Fisher_,141.143,1269
Alicia_Silverstone_,159.518,1574
Alimzhan_Tokhtakhounov_,117.448,562
Alison_Lohman_,114.433,479
Allen_Iverson_,142.214,1294
Allison_Janney_,131.439,984
Allyson_Felix_,173.748,1648
Alvaro_Noboa_,111.086,402
Alvaro_Silva_Calderon_,126.813,834
Alvaro_Uribe_,115.846,514
Amanda_Beard_,112.8,441
Amanda_Bynes_,87.5109,62
Amanda_Coetzer_,140.54,1247
Amber_Tamblyn_,109.008,351
Amelia_Vega_,137.46,1160
Amelie_Mauresmo_,145.089,1349
Amer_al-Saadi_,114.071,474
Amram_Mitzna_,150.627,1440
Ana_Guevara_,177.764,1662
Ana_Palacio_,63.419,3
Anastasia_Myskina_,156.068,1528
Anders_Ebbeson_,151.764,1459
Anders_Fogh_Rasmussen_,166.941,1620
Andre_Agassi_,124.805,774
Andrei_Mikhnevich_,144.297,1337
Andrew_Bunner_,111.802,417
Andrew_Cuomo_,98.6037,175
Andrew_Niccol_,128.963,910
Andrew_Weissmann_,160.891,1586
Andy_Hebb_,110.042,378
Andy_Roddick_,131.038,975
