Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,676,1300
Aaron_Sorkin_,1085,1579
Abdel_Nasser_Assidi_,1,1
Abdoulaye_Wade_,1231,1619
Abdullah_,226,598
Abdullah_Gul_,297,747
Abdullah_al-Attiyah_,771,1388
Abdullatif_Sener_,992,1540
Abel_Pacheco_,779,1397
Abid_Hamid_Mahmud_Al-Tikriti_,537,1128
Adam_Sandler_,11,31
Adam_Scott_,464,1020
Adel_Al-Jubeir_,1358,1654
Adolfo_Aguilar_Zinser_,571,1170
Adolfo_Rodriguez_Saa_,2,4
Adrian_McPherson_,3,7
Adrian_Nastase_,689,1310
Adrien_Brody_,390,902
Ahmad_Masood_,485,1052
Ahmed_Chalabi_,394,908
Ahmet_Necdet_Sezer_,732,1353
Ai_Sugiyama_,231,610
Aicha_El_Ouafi_,48,141
Aitor_Gonzalez_,1209,1613
Akbar_Hashemi_Rafsanjani_,255,663
Akhmed_Zakayev_,4,10
Al_Davis_,1380,1660
Al_Gore_,1208,1612
Al_Pacino_,21,61
Al_Sharpton_,507,1083
Alan_Ball_,748,1365
Alan_Greenspan_,284,720
Alan_Mulally_,5,13
Alastair_Campbell_,901,1485
Albert_Costa_,339,820
Alberto_Fujimori_,118,329
Alberto_Ruiz_Gallardon_,302,756
Albrecht_Mentz_,6,16
Aldo_Paredes_,1414,1663
Alec_Baldwin_,254,660
Alejandro_Atchugarry_,647,1269
Alejandro_Avila_,495,1066
Alejandro_Toledo_,35,102
Aleksander_Kwasniewski_,532,1121
Alex_Barros_,763,1379
Alex_Penelas_,114,317
Alex_Sink_,589,1198
Alexander_Downer_,172,463
Alexander_Losyukov_,474,1037
Alexander_Rumyantsev_,203,545
Alexandra_Stevenson_,658,1283
Alexandra_Vodjanikova_,605,1223
Ali_Abbas_,358,850
Ali_Khamenei_,701,1319
Ali_Naimi_,422,954
Alice_Fisher_,809,1425
Alicia_Silverstone_,7,19
Alimzhan_Tokhtakhounov_,328,804
Alison_Lohman_,8,22
Allen_Iverson_,332,811
Allison_Janney_,499,1071
Allyson_Felix_,875,1474
Alvaro_Noboa_,1296,1637
Alvaro_Silva_Calderon_,458,1010
Alvaro_Uribe_,68,194
Amanda_Beard_,529,1118
Amanda_Bynes_,60,172
Amanda_Coetzer_,1244,1623
Amber_Tamblyn_,9,25
Amelia_Vega_,271,695
Amelie_Mauresmo_,1139,1594
Amer_al-Saadi_,181,486
Amram_Mitzna_,269,690
Ana_Guevara_,169,457
Ana_Palacio_,5,14
Anastasia_Myskina_,696,1314
Anders_Ebbeson_,827,1441
Anders_Fogh_Rasmussen_,773,1389
Andre_Agassi_,952,1520
Andrei_Mikhnevich_,644,1265
Andrew_Bunner_,10,28
Andrew_Cuomo_,176,474
Andrew_Niccol_,11,32
Andrew_Weissmann_,636,1256
Andy_Hebb_,35,103
Andy_Roddick_,808,1422
Angela_Bassett_,386,895
Angela_Lansbury_,81,232
Angela_Merkel_,47,138
Angelina_Jolie_,445,989
Angelo_Reyes_,557,1158
Anibal_Ibarra_,819,1432
Ann_Veneman_,217,579
Anna_Kournikova_,399,920
Anna_Nicole_Smith_,465,1022
Anne_Krueger_,608,1228
