Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,104859,463
Aaron_Sorkin_,133511,1148
Abdel_Nasser_Assidi_,123394,901
Abdoulaye_Wade_,147775,1456
Abdullah_,107573,524
Abdullah_Gul_,70693,146
Abdullah_al-Attiyah_,124710,947
Abdullatif_Sener_,95856,321
Abel_Pacheco_,87075,232
Abid_Hamid_Mahmud_Al-Tikriti_,113606,664
Adam_Sandler_,148442,1466
Adam_Scott_,118144,771
Adel_Al-Jubeir_,107142,517
Adolfo_Aguilar_Zinser_,114687,686
Adolfo_Rodriguez_Saa_,129413,1068
Adrian_McPherson_,82354,190
Adrian_Nastase_,146435,1435
Adrien_Brody_,128474,1047
Ahmad_Masood_,160390,1596
Ahmed_Chalabi_,121420,864
Ahmet_Necdet_Sezer_,107384,520
Ai_Sugiyama_,140313,1314
Aicha_El_Ouafi_,89280.3,249
Aitor_Gonzalez_,128481,1048
Akbar_Hashemi_Rafsanjani_,119781,817
Akhmed_Zakayev_,125113,964
Al_Davis_,106338,494
Al_Gore_,96216,327
Al_Pacino_,105093,472
Al_Sharpton_,127838,1028
Alan_Ball_,162174,1608
Alan_Greenspan_,167281,1636
Alan_Mulally_,135987,1206
Alastair_Campbell_,94529.7,306
Albert_Costa_,98606.7,366
Alberto_Fujimori_,152490,1523
Alberto_Ruiz_Gallardon_,134953,1185
Albrecht_Mentz_,166571,1631
Aldo_Paredes_,0,1
Alec_Baldwin_,153824,1533
Alejandro_Atchugarry_,0,2
Alejandro_Avila_,98459.7,361
Alejandro_Toledo_,103999,448
Aleksander_Kwasniewski_,114277,680
Alex_Barros_,126011,987
Alex_Penelas_,0,3
Alex_Sink_,96128,323
Alexander_Downer_,0,4
Alexander_Losyukov_,116109,720
Alexander_Rumyantsev_,127940,1031
Alexandra_Stevenson_,135236,1191
Alexandra_Vodjanikova_,0,5
Ali_Abbas_,79909.2,174
Ali_Khamenei_,124794,948
Ali_Naimi_,118293,777
Alice_Fisher_,98815,370
Alicia_Silverstone_,98398.5,358
Alimzhan_Tokhtakhounov_,121151,851
Alison_Lohman_,0,6
Allen_Iverson_,118463,781
Allison_Janney_,125716,976
Allyson_Felix_,131499,1107
Alvaro_Noboa_,126270,991
Alvaro_Silva_Calderon_,140778,1325
Alvaro_Uribe_,125923,982
Amanda_Beard_,113072,652
Amanda_Bynes_,179121,1671
Amanda_Coetzer_,83894.5,208
Amber_Tamblyn_,119509,812
Amelia_Vega_,139059,1282
Amelie_Mauresmo_,149354,1483
Amer_al-Saadi_,149122,1475
Amram_Mitzna_,61566,133
Ana_Guevara_,117436,750
Ana_Palacio_,108927,550
Anastasia_Myskina_,139966,1305
Anders_Ebbeson_,123232,898
Anders_Fogh_Rasmussen_,183555,1675
Andre_Agassi_,95634.3,319
Andrei_Mikhnevich_,118736,790
Andrew_Bunner_,123593,907
Andrew_Cuomo_,144849,1400
Andrew_Niccol_,100673,401
Andrew_Weissmann_,106837,507
Andy_Hebb_,140908,1326
Andy_Roddick_,147679,1455
Angela_Bassett_,119698,816
Angela_Lansbury_,108505,539
Angela_Merkel_,118701,787
Angelina_Jolie_,90683,264
Angelo_Reyes_,110992,605
