Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,183,489
Aaron_Sorkin_,1073,1580
Abdel_Nasser_Assidi_,1,1
Abdoulaye_Wade_,214,562
Abdullah_,211,554
Abdullah_Gul_,544,1137
Abdullah_al-Attiyah_,339,815
Abdullatif_Sener_,2,4
Abel_Pacheco_,826,1433
Abid_Hamid_Mahmud_Al-Tikriti_,1428,1669
Adam_Sandler_,488,1062
Adam_Scott_,388,904
Adel_Al-Jubeir_,618,1225
Adolfo_Aguilar_Zinser_,769,1386
Adolfo_Rodriguez_Saa_,1185,1624
Adrian_McPherson_,719,1334
Adrian_Nastase_,469,1031
Adrien_Brody_,380,891
Ahmad_Masood_,3,7
Ahmed_Chalabi_,223,582
Ahmet_Necdet_Sezer_,718,1333
Ai_Sugiyama_,475,1042
Aicha_El_Ouafi_,147,405
Aitor_Gonzalez_,4,10
Akbar_Hashemi_Rafsanjani_,84,242
Akhmed_Zakayev_,391,908
Al_Davis_,161,439
Al_Gore_,113,322
Al_Pacino_,192,510
Al_Sharpton_,1127,1608
Alan_Ball_,67,193
Alan_Greenspan_,756,1372
Alan_Mulally_,44,128
Alastair_Campbell_,131,367
Albert_Costa_,40,116
Alberto_Fujimori_,580,1180
Alberto_Ruiz_Gallardon_,289,726
Albrecht_Mentz_,5,13
Aldo_Paredes_,441,991
Alec_Baldwin_,1127,1609
Alejandro_Atchugarry_,621,1228
Alejandro_Avila_,415,941
Alejandro_Toledo_,178,479
Aleksander_Kwasniewski_,74,214
Alex_Barros_,725,1340
Alex_Penelas_,144,398
Alex_Sink_,571,1168
Alexander_Downer_,167,454
Alexander_Losyukov_,292,729
Alexander_Rumyantsev_,282,714
Alexandra_Stevenson_,6,16
Alexandra_Vodjanikova_,1283,1644
Ali_Abbas_,232,601
Ali_Khamenei_,135,378
Ali_Naimi_,186,495
Alice_Fisher_,349,837
Alicia_Silverstone_,277,701
Alimzhan_Tokhtakhounov_,541,1132
Alison_Lohman_,460,1017
Allen_Iverson_,936,1512
Allison_Janney_,982,1541
Allyson_Felix_,599,1202
Alvaro_Noboa_,148,408
Alvaro_Silva_Calderon_,299,741
Alvaro_Uribe_,507,1085
Amanda_Beard_,118,334
Amanda_Bynes_,58,168
Amanda_Coetzer_,1244,1635
Amber_Tamblyn_,338,812
Amelia_Vega_,250,642
Amelie_Mauresmo_,920,1503
Amer_al-Saadi_,456,1010
Amram_Mitzna_,170,460
Ana_Guevara_,288,724
Ana_Palacio_,200,526
Anastasia_Myskina_,656,1267
Anders_Ebbeson_,1558,1676
Anders_Fogh_Rasmussen_,1018,1557
Andre_Agassi_,62,178
Andrei_Mikhnevich_,403,928
Andrew_Bunner_,399,921
Andrew_Cuomo_,169,459
Andrew_Niccol_,100,286
Andrew_Weissmann_,102,292
Andy_Hebb_,365,868
Andy_Roddick_,972,1537
Angela_Bassett_,566,1163
Angela_Lansbury_,480,1047
Angela_Merkel_,50,146
Angelina_Jolie_,433,976
Angelo_Reyes_,680,1295
Anibal_Ibarra_,726,1341
Ann_Veneman_,204,536
Anna_Kournikova_,91,260
Anna_Nicole_Smith_,287,722
Anne_Krueger_,567,1165
