Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,1.04752,1322
Aaron_Sorkin_,1.01229,1213
Abdel_Nasser_Assidi_,0.984626,1133
Abdoulaye_Wade_,1.36787,1674
Abdullah_,0.68282,230
Abdullah_Gul_,0.682784,229
Abdullah_al-Attiyah_,1.17123,1572
Abdullatif_Sener_,0.906008,861
Abel_Pacheco_,1.09833,1446
Abid_Hamid_Mahmud_Al-Tikriti_,0.806933,523
Adam_Sandler_,0.841364,650
Adam_Scott_,1.05622,1344
Adel_Al-Jubeir_,0.733169,338
Adolfo_Aguilar_Zinser_,0.910348,876
Adolfo_Rodriguez_Saa_,0.706196,267
Adrian_McPherson_,1.04455,1308
Adrian_Nastase_,0.63885,166
Adrien_Brody_,0.640677,168
Ahmad_Masood_,0.808807,532
Ahmed_Chalabi_,0.804296,517
Ahmet_Necdet_Sezer_,1.09459,1434
Ai_Sugiyama_,1.11825,1489
Aicha_El_Ouafi_,0.782775,453
Aitor_Gonzalez_,0.947109,998
Akbar_Hashemi_Rafsanjani_,0.730911,333
Akhmed_Zakayev_,0.729976,332
Al_Davis_,0.882564,780
Al_Gore_,1.10465,1458
Al_Pacino_,1.08446,1410
Al_Sharpton_,0.763112,402
Alan_Ball_,1.04246,1303
Alan_Greenspan_,0.61089,134
Alan_Mulally_,0.981766,1117
Alastair_Campbell_,1.19787,1600
Albert_Costa_,1.21505,1626
Alberto_Fujimori_,0.93269,936
Alberto_Ruiz_Gallardon_,0.652745,181
Albrecht_Mentz_,1.13876,1528
Aldo_Paredes_,0.91191,880
Alec_Baldwin_,0.933178,942
Alejandro_Atchugarry_,0.978324,1102
Alejandro_Avila_,0.843856,657
Alejandro_Toledo_,0.678157,221
Aleksander_Kwasniewski_,0.827299,594
Alex_Barros_,0.684127,233
Alex_Penelas_,0.931468,931
Alex_Sink_,1.0762,1388
Alexander_Downer_,0.570668,92
Alexander_Losyukov_,0.942537,973
Alexander_Rumyantsev_,0.704086,264
Alexandra_Stevenson_,1.13704,1521
Alexandra_Vodjanikova_,0.487082,21
Ali_Abbas_,1.22154,1630
Ali_Khamenei_,1.02361,1242
Ali_Naimi_,1.27859,1653
Alice_Fisher_,0.720128,309
Alicia_Silverstone_,1.09366,1433
Alimzhan_Tokhtakhounov_,1.09224,1429
Alison_Lohman_,0.726887,328
Allen_Iverson_,1.02592,1253
Allison_Janney_,0.966433,1060
Allyson_Felix_,0.906486,863
Alvaro_Noboa_,0.932437,935
Alvaro_Silva_Calderon_,0.796856,501
Alvaro_Uribe_,1.10266,1456
Amanda_Beard_,1.15861,1552
Amanda_Bynes_,0.952239,1022
Amanda_Coetzer_,1.06326,1365
Amber_Tamblyn_,1.0962,1440
Amelia_Vega_,0.611193,136
Amelie_Mauresmo_,0.947484,1002
Amer_al-Saadi_,1.08218,1404
Amram_Mitzna_,0.980921,1115
Ana_Guevara_,1.01498,1223
Ana_Palacio_,1.08913,1422
Anastasia_Myskina_,0.751635,374
Anders_Ebbeson_,0.964394,1050
Anders_Fogh_Rasmussen_,0.734887,341
Andre_Agassi_,0.868126,733
Andrei_Mikhnevich_,1.20667,1615
Andrew_Bunner_,1.00423,1185
