Name,Scores,EMD Ranks
,,
,,
Aaron_Peirsol_,117.267,562
Aaron_Sorkin_,134.491,1070
Abdel_Nasser_Assidi_,158.798,1561
Abdoulaye_Wade_,177.804,1661
Abdullah_,139.135,1211
Abdullah_Gul_,106.003,312
Abdullah_al-Attiyah_,163.369,1601
Abdullatif_Sener_,131.011,974
Abel_Pacheco_,135.92,1115
Abid_Hamid_Mahmud_Al-Tikriti_,177.237,1658
Adam_Sandler_,115.313,512
Adam_Scott_,160.234,1574
Adel_Al-Jubeir_,135.18,1091
Adolfo_Aguilar_Zinser_,135.504,1101
Adolfo_Rodriguez_Saa_,139.595,1226
Adrian_McPherson_,196.328,1679
Adrian_Nastase_,141.549,1280
Adrien_Brody_,110.802,401
Ahmad_Masood_,126.397,810
Ahmed_Chalabi_,110.709,399
Ahmet_Necdet_Sezer_,129.475,923
Ai_Sugiyama_,135.273,1094
Aicha_El_Ouafi_,130.81,966
Aitor_Gonzalez_,174.41,1652
Akbar_Hashemi_Rafsanjani_,118.385,593
Akhmed_Zakayev_,128.837,894
Al_Davis_,149.325,1438
Al_Gore_,139.246,1215
Al_Pacino_,136.66,1136
Al_Sharpton_,168.742,1632
Alan_Ball_,123.32,725
Alan_Greenspan_,147.614,1408
Alan_Mulally_,128.858,895
Alastair_Campbell_,103.823,260
Albert_Costa_,168.73,1631
Alberto_Fujimori_,127.414,845
Alberto_Ruiz_Gallardon_,129.841,941
Albrecht_Mentz_,117.675,577
Aldo_Paredes_,148.926,1431
Alec_Baldwin_,136.249,1123
Alejandro_Atchugarry_,120.506,650
Alejandro_Avila_,160.744,1576
Alejandro_Toledo_,94.0771,118
Aleksander_Kwasniewski_,138.484,1196
Alex_Barros_,146.767,1396
Alex_Penelas_,106.835,333
Alex_Sink_,118.572,598
Alexander_Downer_,98.3822,179
Alexander_Losyukov_,112.929,455
Alexander_Rumyantsev_,112.048,431
Alexandra_Stevenson_,160.314,1575
Alexandra_Vodjanikova_,155.259,1529
Ali_Abbas_,109.469,382
Ali_Khamenei_,138.236,1188
Ali_Naimi_,112.308,439
Alice_Fisher_,141.131,1270
Alicia_Silverstone_,129.913,944
Alimzhan_Tokhtakhounov_,117.417,568
Alison_Lohman_,114.419,488
Allen_Iverson_,142.209,1299
Allison_Janney_,131.417,981
Allyson_Felix_,173.744,1649
Alvaro_Noboa_,111.06,406
Alvaro_Silva_Calderon_,126.772,824
Alvaro_Uribe_,115.821,525
Amanda_Beard_,116.506,543
Amanda_Bynes_,87.4898,66
Amanda_Coetzer_,124.802,763
Amber_Tamblyn_,109.002,372
Amelia_Vega_,104.653,272
Amelie_Mauresmo_,145.071,1354
Amer_al-Saadi_,114.056,483
Amram_Mitzna_,126.961,829
Ana_Guevara_,177.762,1660
Ana_Palacio_,118.32,590
Anastasia_Myskina_,156.058,1538
Anders_Ebbeson_,151.752,1469
Anders_Fogh_Rasmussen_,124.878,766
Andre_Agassi_,124.794,762
Andrei_Mikhnevich_,132.012,1006
Andrew_Bunner_,121.075,663
Andrew_Cuomo_,98.5915,181
Andrew_Niccol_,128.944,903
Andrew_Weissmann_,160.884,1577
Andy_Hebb_,81.6368,38
