Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.927954,1098
Aaron_Sorkin_,0.838127,896
Abdel_Nasser_Assidi_,0.956479,1170
Abdoulaye_Wade_,0.790416,765
Abdullah_,0.38787,16
Abdullah_Gul_,0.598944,284
Abdullah_al-Attiyah_,0.980631,1212
Abdullatif_Sener_,0.635948,366
Abel_Pacheco_,1.20905,1590
Abid_Hamid_Mahmud_Al-Tikriti_,1.02594,1325
Adam_Sandler_,1.1317,1500
Adam_Scott_,0.84835,917
Adel_Al-Jubeir_,0.768481,717
Adolfo_Aguilar_Zinser_,0.571947,232
Adolfo_Rodriguez_Saa_,0.862561,960
Adrian_McPherson_,0.788518,757
Adrian_Nastase_,0.567171,227
Adrien_Brody_,1.12237,1490
Ahmad_Masood_,0.381474,14
Ahmed_Chalabi_,0.382082,15
Ahmet_Necdet_Sezer_,0.771128,722
Ai_Sugiyama_,0.582623,251
Aicha_El_Ouafi_,0.623558,339
Aitor_Gonzalez_,0.887943,1013
Akbar_Hashemi_Rafsanjani_,0.616693,326
Akhmed_Zakayev_,0.772302,725
Al_Davis_,0.528498,156
Al_Gore_,1.04773,1368
Al_Pacino_,0.934844,1116
Al_Sharpton_,0.595822,279
Alan_Ball_,0.988338,1232
Alan_Greenspan_,0.653913,403
Alan_Mulally_,0.540501,176
Alastair_Campbell_,0.856085,942
Albert_Costa_,0.992964,1246
Alberto_Fujimori_,0.77621,735
Alberto_Ruiz_Gallardon_,0.786557,754
Albrecht_Mentz_,0.99197,1242
Aldo_Paredes_,0.592421,273
Alec_Baldwin_,0.802445,797
Alejandro_Atchugarry_,0.753436,685
Alejandro_Avila_,0.740859,639
Alejandro_Toledo_,1.03797,1347
Aleksander_Kwasniewski_,0.665086,436
Alex_Barros_,0.715807,573
Alex_Penelas_,0.764313,706
Alex_Sink_,0.752215,676
Alexander_Downer_,1.10137,1452
Alexander_Losyukov_,0.407416,26
Alexander_Rumyantsev_,0.93753,1124
Alexandra_Stevenson_,0.872014,979
Alexandra_Vodjanikova_,0.66174,426
Ali_Abbas_,1.07491,1412
Ali_Khamenei_,0.635322,362
Ali_Naimi_,0.960903,1176
Alice_Fisher_,0.639885,377
Alicia_Silverstone_,1.10955,1462
Alimzhan_Tokhtakhounov_,1.22142,1604
Alison_Lohman_,0.733562,616
Allen_Iverson_,0.914884,1067
Allison_Janney_,1.08775,1439
Allyson_Felix_,0.548973,192
Alvaro_Noboa_,0.677136,466
Alvaro_Silva_Calderon_,0.613082,318
Alvaro_Uribe_,0.80973,825
Amanda_Beard_,0.916878,1072
Amanda_Bynes_,0.695343,515
Amanda_Coetzer_,0.494716,104
Amber_Tamblyn_,1.20262,1584
Amelia_Vega_,0.749426,663
Amelie_Mauresmo_,1.18815,1565
Amer_al-Saadi_,0.826896,866
Amram_Mitzna_,1.00801,1278
Ana_Guevara_,0.590381,267
Ana_Palacio_,0.699764,526
Anastasia_Myskina_,0.621988,335
Anders_Ebbeson_,0.658993,416
Anders_Fogh_Rasmussen_,1.04561,1364
Andre_Agassi_,0.761036,701
Andrei_Mikhnevich_,0.462569,70
Andrew_Bunner_,0.526551,152
