Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,500,1083
Aaron_Sorkin_,346,844
Abdel_Nasser_Assidi_,190,516
Abdoulaye_Wade_,1206,1636
Abdullah_,1001,1555
Abdullah_Gul_,46,136
Abdullah_al-Attiyah_,936,1511
Abdullatif_Sener_,986,1540
Abel_Pacheco_,579,1180
Abid_Hamid_Mahmud_Al-Tikriti_,1281,1653
Adam_Sandler_,730,1351
Adam_Scott_,1045,1574
Adel_Al-Jubeir_,1,1
Adolfo_Aguilar_Zinser_,117,334
Adolfo_Rodriguez_Saa_,795,1402
Adrian_McPherson_,2,4
Adrian_Nastase_,689,1312
Adrien_Brody_,399,930
Ahmad_Masood_,111,318
Ahmed_Chalabi_,55,162
Ahmet_Necdet_Sezer_,689,1313
Ai_Sugiyama_,818,1429
Aicha_El_Ouafi_,158,434
Aitor_Gonzalez_,257,655
Akbar_Hashemi_Rafsanjani_,3,7
Akhmed_Zakayev_,4,10
Al_Davis_,277,703
Al_Gore_,438,994
Al_Pacino_,5,13
Al_Sharpton_,6,16
Alan_Ball_,737,1358
Alan_Greenspan_,269,684
Alan_Mulally_,6,17
Alastair_Campbell_,266,678
Albert_Costa_,502,1085
Alberto_Fujimori_,570,1169
Alberto_Ruiz_Gallardon_,243,625
Albrecht_Mentz_,7,19
Aldo_Paredes_,8,22
Alec_Baldwin_,1161,1623
Alejandro_Atchugarry_,665,1279
Alejandro_Avila_,9,25
Alejandro_Toledo_,120,341
Aleksander_Kwasniewski_,1217,1641
Alex_Barros_,122,345
Alex_Penelas_,118,337
Alex_Sink_,962,1529
Alexander_Downer_,181,492
Alexander_Losyukov_,807,1418
Alexander_Rumyantsev_,426,974
Alexandra_Stevenson_,188,511
Alexandra_Vodjanikova_,10,28
Ali_Abbas_,94,270
Ali_Khamenei_,403,935
Ali_Naimi_,161,442
Alice_Fisher_,174,476
Alicia_Silverstone_,474,1042
Alimzhan_Tokhtakhounov_,573,1171
Alison_Lohman_,487,1063
Allen_Iverson_,1160,1621
Allison_Janney_,948,1518
Allyson_Felix_,496,1075
Alvaro_Noboa_,404,936
Alvaro_Silva_Calderon_,11,31
Alvaro_Uribe_,223,588
Amanda_Beard_,549,1144
Amanda_Bynes_,62,182
Amanda_Coetzer_,402,934
Amber_Tamblyn_,956,1526
Amelia_Vega_,280,710
Amelie_Mauresmo_,359,866
Amer_al-Saadi_,184,501
Amram_Mitzna_,753,1367
Ana_Guevara_,998,1552
Ana_Palacio_,409,945
Anastasia_Myskina_,700,1321
Anders_Ebbeson_,209,558
Anders_Fogh_Rasmussen_,37,109
Andre_Agassi_,783,1391
Andrei_Mikhnevich_,155,426
Andrew_Bunner_,377,898
Andrew_Cuomo_,183,498
Andrew_Niccol_,926,1505
Andrew_Weissmann_,388,912
Andy_Hebb_,382,906
Andy_Roddick_,128,363
Angela_Bassett_,183,499
Angela_Lansbury_,505,1089
Angela_Merkel_,152,419
Angelina_Jolie_,456,1020
Angelo_Reyes_,123,348
Anibal_Ibarra_,92,264
Ann_Veneman_,230,600
Anna_Kournikova_,170,466
Anna_Nicole_Smith_,367,879
Anne_Krueger_,151,416
Anne_McLellan_,167,457
