Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,551,1159
Aaron_Sorkin_,1047,1593
Abdel_Nasser_Assidi_,1,1
Abdoulaye_Wade_,973,1560
Abdullah_,538,1137
Abdullah_Gul_,288,704
Abdullah_al-Attiyah_,240,601
Abdullatif_Sener_,769,1404
Abel_Pacheco_,87,238
Abid_Hamid_Mahmud_Al-Tikriti_,731,1367
Adam_Sandler_,143,383
Adam_Scott_,294,715
Adel_Al-Jubeir_,894,1509
Adolfo_Aguilar_Zinser_,1083,1609
Adolfo_Rodriguez_Saa_,418,946
Adrian_McPherson_,617,1240
Adrian_Nastase_,1043,1589
Adrien_Brody_,718,1355
Ahmad_Masood_,762,1399
Ahmed_Chalabi_,395,901
Ahmet_Necdet_Sezer_,70,200
Ai_Sugiyama_,46,134
Aicha_El_Ouafi_,443,991
Aitor_Gonzalez_,1358,1670
Akbar_Hashemi_Rafsanjani_,240,602
Akhmed_Zakayev_,666,1299
Al_Davis_,304,731
Al_Gore_,588,1204
Al_Pacino_,221,564
Al_Sharpton_,1151,1635
Alan_Ball_,72,206
Alan_Greenspan_,898,1511
Alan_Mulally_,473,1035
Alastair_Campbell_,384,882
Albert_Costa_,1161,1638
Alberto_Fujimori_,690,1329
Alberto_Ruiz_Gallardon_,295,718
Albrecht_Mentz_,296,720
Aldo_Paredes_,2,4
Alec_Baldwin_,940,1541
Alejandro_Atchugarry_,3,7
Alejandro_Avila_,740,1380
Alejandro_Toledo_,668,1300
Aleksander_Kwasniewski_,168,441
Alex_Barros_,308,740
Alex_Penelas_,297,722
Alex_Sink_,581,1196
Alexander_Downer_,162,430
Alexander_Losyukov_,435,977
Alexander_Rumyantsev_,286,698
Alexandra_Stevenson_,229,580
Alexandra_Vodjanikova_,1228,1650
Ali_Abbas_,162,431
Ali_Khamenei_,1016,1577
Ali_Naimi_,420,951
Alice_Fisher_,888,1505
Alicia_Silverstone_,132,356
Alimzhan_Tokhtakhounov_,235,592
Alison_Lohman_,4,10
Allen_Iverson_,5,13
Allison_Janney_,647,1283
Allyson_Felix_,701,1339
Alvaro_Noboa_,794,1436
Alvaro_Silva_Calderon_,263,651
Alvaro_Uribe_,178,467
Amanda_Beard_,532,1126
Amanda_Bynes_,60,172
Amanda_Coetzer_,1259,1659
Amber_Tamblyn_,51,149
Amelia_Vega_,255,635
Amelie_Mauresmo_,710,1351
Amer_al-Saadi_,466,1021
Amram_Mitzna_,366,854
Ana_Guevara_,103,279
Ana_Palacio_,209,537
Anastasia_Myskina_,209,538
Anders_Ebbeson_,879,1499
Anders_Fogh_Rasmussen_,838,1470
Andre_Agassi_,65,185
Andrei_Mikhnevich_,1019,1578
Andrew_Bunner_,409,932
Andrew_Cuomo_,125,337
Andrew_Niccol_,603,1228
Andrew_Weissmann_,504,1082
Andy_Hebb_,377,869
Andy_Roddick_,546,1150
Angela_Bassett_,677,1311
Angela_Lansbury_,106,288
Angela_Merkel_,49,143
Angelina_Jolie_,443,992
Angelo_Reyes_,8,22
Anibal_Ibarra_,1069,1601
Ann_Veneman_,308,741
Anna_Kournikova_,398,909
Anna_Nicole_Smith_,473,1036
Anne_Krueger_,371,861
