Name,Scores,EMD Ranks
,,
,,
Aaron_Peirsol_,131.928,998
Aaron_Sorkin_,134.498,1069
Abdel_Nasser_Assidi_,158.803,1563
Abdoulaye_Wade_,177.813,1659
Abdullah_,139.139,1214
Abdullah_Gul_,128.522,888
Abdullah_al-Attiyah_,139.398,1219
Abdullatif_Sener_,131.025,966
Abel_Pacheco_,135.923,1120
Abid_Hamid_Mahmud_Al-Tikriti_,177.239,1657
Adam_Sandler_,133.494,1047
Adam_Scott_,160.235,1581
Adel_Al-Jubeir_,148.604,1410
Adolfo_Aguilar_Zinser_,135.519,1108
Adolfo_Rodriguez_Saa_,139.611,1223
Adrian_McPherson_,196.331,1679
Adrian_Nastase_,136.946,1147
Adrien_Brody_,110.821,389
Ahmad_Masood_,149.199,1418
Ahmed_Chalabi_,111.088,398
Ahmet_Necdet_Sezer_,129.482,925
Ai_Sugiyama_,135.277,1099
Aicha_El_Ouafi_,130.813,957
Aitor_Gonzalez_,174.413,1646
Akbar_Hashemi_Rafsanjani_,118.591,585
Akhmed_Zakayev_,128.849,898
Al_Davis_,149.338,1421
Al_Gore_,139.249,1216
Al_Pacino_,121.663,667
Al_Sharpton_,144.192,1339
Alan_Ball_,123.336,707
Alan_Greenspan_,144.898,1351
Alan_Mulally_,128.872,899
Alastair_Campbell_,129.304,918
Albert_Costa_,168.738,1628
Alberto_Fujimori_,136.566,1139
Alberto_Ruiz_Gallardon_,106.293,305
Albrecht_Mentz_,128.809,895
Aldo_Paredes_,113.55,455
Alec_Baldwin_,136.264,1130
Alejandro_Atchugarry_,120.511,635
Alejandro_Avila_,148.377,1404
Alejandro_Toledo_,130.82,958
Aleksander_Kwasniewski_,138.491,1194
Alex_Barros_,109.293,363
Alex_Penelas_,106.849,316
Alex_Sink_,149.197,1417
Alexander_Downer_,98.3871,166
Alexander_Losyukov_,112.945,441
Alexander_Rumyantsev_,105.971,296
Alexandra_Stevenson_,160.326,1583
Alexandra_Vodjanikova_,154.615,1512
Ali_Abbas_,109.479,370
Ali_Khamenei_,138.255,1187
Ali_Naimi_,112.327,423
Alice_Fisher_,141.142,1272
Alicia_Silverstone_,129.921,938
Alimzhan_Tokhtakhounov_,117.445,566
Alison_Lohman_,114.432,472
Allen_Iverson_,151.965,1464
Allison_Janney_,131.437,979
Allyson_Felix_,173.747,1643
Alvaro_Noboa_,111.084,397
Alvaro_Silva_Calderon_,106.671,314
Alvaro_Uribe_,115.842,522
Amanda_Beard_,112.799,436
Amanda_Bynes_,87.5091,59
Amanda_Coetzer_,140.539,1253
Amber_Tamblyn_,109.008,360
Amelia_Vega_,104.659,269
Amelie_Mauresmo_,145.088,1353
Amer_al-Saadi_,114.07,468
Amram_Mitzna_,150.627,1439
Ana_Guevara_,177.764,1658
Ana_Palacio_,101.283,213
Anastasia_Myskina_,156.067,1535
Anders_Ebbeson_,162.858,1595
Anders_Fogh_Rasmussen_,166.94,1618
Andre_Agassi_,124.804,756
Andrei_Mikhnevich_,132.034,1002
Andrew_Bunner_,111.8,414
Andrew_Cuomo_,98.6025,168
Andrew_Niccol_,100.528,198
Andrew_Weissmann_,160.891,1586
Andy_Hebb_,81.6545,32
