Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,1,1
Aaron_Sorkin_,373,882
Abdel_Nasser_Assidi_,1074,1588
Abdoulaye_Wade_,765,1389
Abdullah_,1222,1633
Abdullah_Gul_,303,760
Abdullah_al-Attiyah_,1096,1601
Abdullatif_Sener_,997,1546
Abel_Pacheco_,165,455
Abid_Hamid_Mahmud_Al-Tikriti_,1041,1571
Adam_Sandler_,519,1102
Adam_Scott_,731,1355
Adel_Al-Jubeir_,288,729
Adolfo_Aguilar_Zinser_,984,1540
Adolfo_Rodriguez_Saa_,1,2
Adrian_McPherson_,298,752
Adrian_Nastase_,1282,1655
Adrien_Brody_,651,1262
Ahmad_Masood_,1327,1664
Ahmed_Chalabi_,399,924
Ahmet_Necdet_Sezer_,37,108
Ai_Sugiyama_,381,897
Aicha_El_Ouafi_,116,325
Aitor_Gonzalez_,1594,1678
Akbar_Hashemi_Rafsanjani_,83,242
Akhmed_Zakayev_,728,1353
Al_Davis_,877,1474
Al_Gore_,189,514
Al_Pacino_,359,858
Al_Sharpton_,1303,1659
Alan_Ball_,414,948
Alan_Greenspan_,1239,1643
Alan_Mulally_,176,485
Alastair_Campbell_,255,661
Albert_Costa_,770,1397
Alberto_Fujimori_,651,1263
Alberto_Ruiz_Gallardon_,309,770
Albrecht_Mentz_,525,1109
Aldo_Paredes_,470,1034
Alec_Baldwin_,367,870
Alejandro_Atchugarry_,657,1272
Alejandro_Avila_,111,312
Alejandro_Toledo_,155,430
Aleksander_Kwasniewski_,82,239
Alex_Barros_,371,877
Alex_Penelas_,317,786
Alex_Sink_,595,1198
Alexander_Downer_,170,469
Alexander_Losyukov_,204,547
Alexander_Rumyantsev_,432,974
Alexandra_Stevenson_,47,138
Alexandra_Vodjanikova_,1363,1667
Ali_Abbas_,374,884
Ali_Khamenei_,113,316
Ali_Naimi_,411,944
Alice_Fisher_,1233,1639
Alicia_Silverstone_,121,340
Alimzhan_Tokhtakhounov_,201,541
Alison_Lohman_,491,1065
Allen_Iverson_,744,1366
Allison_Janney_,648,1258
Allyson_Felix_,1520,1676
Alvaro_Noboa_,406,938
Alvaro_Silva_Calderon_,849,1454
Alvaro_Uribe_,184,503
Amanda_Beard_,167,461
Amanda_Bynes_,61,179
Amanda_Coetzer_,1043,1574
Amber_Tamblyn_,127,355
Amelia_Vega_,271,696
Amelie_Mauresmo_,19,55
Amer_al-Saadi_,173,477
Amram_Mitzna_,48,141
Ana_Guevara_,436,980
Ana_Palacio_,218,574
Anastasia_Myskina_,1094,1600
Anders_Ebbeson_,192,521
Anders_Fogh_Rasmussen_,363,864
Andre_Agassi_,1016,1559
Andrei_Mikhnevich_,672,1294
Andrew_Bunner_,2,4
Andrew_Cuomo_,172,475
Andrew_Niccol_,108,304
Andrew_Weissmann_,118,331
Andy_Hebb_,384,902
Andy_Roddick_,355,851
Angela_Bassett_,213,568
Angela_Lansbury_,501,1079
Angela_Merkel_,51,150
Angelina_Jolie_,461,1027
Angelo_Reyes_,93,269
Anibal_Ibarra_,819,1428
Ann_Veneman_,220,578
Anna_Kournikova_,582,1179
Anna_Nicole_Smith_,405,936
Anne_Krueger_,867,1466
