Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,528,1085
Aaron_Sorkin_,1,1
Abdel_Nasser_Assidi_,337,791
Abdoulaye_Wade_,896,1468
Abdullah_,95,267
Abdullah_Gul_,692,1284
Abdullah_al-Attiyah_,1188,1620
Abdullatif_Sener_,386,881
Abel_Pacheco_,1110,1588
Abid_Hamid_Mahmud_Al-Tikriti_,1038,1555
Adam_Sandler_,358,831
Adam_Scott_,1360,1659
Adel_Al-Jubeir_,1016,1541
Adolfo_Aguilar_Zinser_,642,1232
Adolfo_Rodriguez_Saa_,954,1512
Adrian_McPherson_,809,1401
Adrian_Nastase_,150,415
Adrien_Brody_,376,860
Ahmad_Masood_,529,1086
Ahmed_Chalabi_,373,858
Ahmet_Necdet_Sezer_,311,740
Ai_Sugiyama_,1089,1578
Aicha_El_Ouafi_,307,734
Aitor_Gonzalez_,1095,1580
Akbar_Hashemi_Rafsanjani_,84,238
Akhmed_Zakayev_,292,709
Al_Davis_,362,839
Al_Gore_,32,93
Al_Pacino_,218,569
Al_Sharpton_,804,1399
Alan_Ball_,2,4
Alan_Greenspan_,264,663
Alan_Mulally_,604,1182
Alastair_Campbell_,597,1172
Albert_Costa_,777,1372
Alberto_Fujimori_,845,1423
Alberto_Ruiz_Gallardon_,283,694
Albrecht_Mentz_,891,1462
Aldo_Paredes_,1435,1668
Alec_Baldwin_,89,250
Alejandro_Atchugarry_,147,406
Alejandro_Avila_,857,1433
Alejandro_Toledo_,488,1036
Aleksander_Kwasniewski_,314,748
Alex_Barros_,347,813
Alex_Penelas_,296,717
Alex_Sink_,393,898
Alexander_Downer_,93,261
Alexander_Losyukov_,410,923
Alexander_Rumyantsev_,1,2
Alexandra_Stevenson_,256,647
Alexandra_Vodjanikova_,222,578
Ali_Abbas_,355,827
Ali_Khamenei_,624,1210
Ali_Naimi_,404,913
Alice_Fisher_,640,1229
Alicia_Silverstone_,899,1470
Alimzhan_Tokhtakhounov_,3,7
Alison_Lohman_,4,10
Allen_Iverson_,1205,1625
Allison_Janney_,5,13
Allyson_Felix_,891,1463
Alvaro_Noboa_,379,867
Alvaro_Silva_Calderon_,295,714
Alvaro_Uribe_,492,1041
Amanda_Beard_,508,1066
Amanda_Bynes_,52,153
Amanda_Coetzer_,1127,1597
Amber_Tamblyn_,6,16
Amelia_Vega_,218,570
Amelie_Mauresmo_,296,718
Amer_al-Saadi_,449,979
Amram_Mitzna_,826,1412
Ana_Guevara_,1025,1546
Ana_Palacio_,199,526
Anastasia_Myskina_,1328,1656
Anders_Ebbeson_,589,1161
Anders_Fogh_Rasmussen_,908,1479
Andre_Agassi_,734,1325
Andrei_Mikhnevich_,7,19
Andrew_Bunner_,392,896
Andrew_Cuomo_,391,894
Andrew_Niccol_,897,1469
Andrew_Weissmann_,595,1168
Andy_Hebb_,225,584
Andy_Roddick_,925,1486
Angela_Bassett_,570,1139
Angela_Lansbury_,466,1001
Angela_Merkel_,234,601
Angelina_Jolie_,39,114
Angelo_Reyes_,1114,1592
Anibal_Ibarra_,512,1069
Ann_Veneman_,83,236
Anna_Kournikova_,288,702
Anna_Nicole_Smith_,220,573
Anne_Krueger_,484,1030
