Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,661,1310
Aaron_Sorkin_,34,99
Abdel_Nasser_Assidi_,546,1167
Abdoulaye_Wade_,763,1401
Abdullah_,197,547
Abdullah_Gul_,281,733
Abdullah_al-Attiyah_,351,872
Abdullatif_Sener_,144,402
Abel_Pacheco_,811,1449
Abid_Hamid_Mahmud_Al-Tikriti_,270,707
Adam_Sandler_,522,1135
Adam_Scott_,553,1177
Adel_Al-Jubeir_,1,1
Adolfo_Aguilar_Zinser_,123,347
Adolfo_Rodriguez_Saa_,88,252
Adrian_McPherson_,130,365
Adrian_Nastase_,2,4
Adrien_Brody_,175,488
Ahmad_Masood_,83,237
Ahmed_Chalabi_,201,556
Ahmet_Necdet_Sezer_,924,1522
Ai_Sugiyama_,1119,1611
Aicha_El_Ouafi_,796,1433
Aitor_Gonzalez_,15,43
Akbar_Hashemi_Rafsanjani_,3,7
Akhmed_Zakayev_,284,739
Al_Davis_,4,10
Al_Gore_,537,1154
Al_Pacino_,1168,1632
Al_Sharpton_,461,1055
Alan_Ball_,498,1102
Alan_Greenspan_,714,1354
Alan_Mulally_,5,13
Alastair_Campbell_,336,841
Albert_Costa_,112,316
Alberto_Fujimori_,307,786
Alberto_Ruiz_Gallardon_,964,1545
Albrecht_Mentz_,914,1516
Aldo_Paredes_,47,137
Alec_Baldwin_,1158,1627
Alejandro_Atchugarry_,6,16
Alejandro_Avila_,930,1528
Alejandro_Toledo_,322,816
Aleksander_Kwasniewski_,566,1191
Alex_Barros_,7,19
Alex_Penelas_,121,341
Alex_Sink_,340,850
Alexander_Downer_,759,1398
Alexander_Losyukov_,69,199
Alexander_Rumyantsev_,300,772
Alexandra_Stevenson_,253,669
Alexandra_Vodjanikova_,826,1458
Ali_Abbas_,373,915
Ali_Khamenei_,63,182
Ali_Naimi_,436,1023
Alice_Fisher_,420,997
Alicia_Silverstone_,380,930
Alimzhan_Tokhtakhounov_,954,1542
Alison_Lohman_,33,96
Allen_Iverson_,25,73
Allison_Janney_,631,1278
Allyson_Felix_,97,275
Alvaro_Noboa_,404,973
Alvaro_Silva_Calderon_,316,805
Alvaro_Uribe_,189,525
Amanda_Beard_,8,22
Amanda_Bynes_,61,177
Amanda_Coetzer_,792,1429
Amber_Tamblyn_,361,890
Amelia_Vega_,455,1047
Amelie_Mauresmo_,714,1355
Amer_al-Saadi_,180,503
Amram_Mitzna_,856,1484
Ana_Guevara_,697,1341
Ana_Palacio_,593,1231
Anastasia_Myskina_,227,612
Anders_Ebbeson_,1440,1671
Anders_Fogh_Rasmussen_,796,1434
Andre_Agassi_,1186,1636
Andrei_Mikhnevich_,9,25
Andrew_Bunner_,421,999
Andrew_Cuomo_,178,497
Andrew_Niccol_,784,1421
Andrew_Weissmann_,554,1178
Andy_Hebb_,10,28
Andy_Roddick_,443,1033
Angela_Bassett_,517,1127
Angela_Lansbury_,514,1121
Angela_Merkel_,51,149
Angelina_Jolie_,350,871
Angelo_Reyes_,832,1465
Anibal_Ibarra_,226,610
Ann_Veneman_,36,105
Anna_Kournikova_,194,539
Anna_Nicole_Smith_,290,753
Anne_Krueger_,11,31
Anne_McLellan_,288,748
