Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,3424,1432
Aaron_Sorkin_,3468,1457
Abdel_Nasser_Assidi_,2903,1099
Abdoulaye_Wade_,4559,1673
Abdullah_,3413,1427
Abdullah_Gul_,2014,498
Abdullah_al-Attiyah_,3961,1594
Abdullatif_Sener_,2016,500
Abel_Pacheco_,2671,944
Abid_Hamid_Mahmud_Al-Tikriti_,2435,800
Adam_Sandler_,1743,311
Adam_Scott_,2251,682
Adel_Al-Jubeir_,2474,820
Adolfo_Aguilar_Zinser_,1267,120
Adolfo_Rodriguez_Saa_,2182,617
Adrian_McPherson_,2697,970
Adrian_Nastase_,3026,1199
Adrien_Brody_,2659,937
Ahmad_Masood_,4132,1629
Ahmed_Chalabi_,2821,1050
Ahmet_Necdet_Sezer_,2456,813
Ai_Sugiyama_,3176,1285
Aicha_El_Ouafi_,2045,511
Aitor_Gonzalez_,3501,1471
Akbar_Hashemi_Rafsanjani_,2415,785
Akhmed_Zakayev_,1828,366
Al_Davis_,2840,1064
Al_Gore_,3355,1390
Al_Pacino_,1854,385
Al_Sharpton_,3917,1584
Alan_Ball_,2121,569
Alan_Greenspan_,3854,1569
Alan_Mulally_,1659,263
Alastair_Campbell_,1790,341
Alberto_Fujimori_,3281,1344
Alberto_Ruiz_Gallardon_,3367,1397
Albrecht_Mentz_,2178,609
Aldo_Paredes_,2885,1087
Alec_Baldwin_,3011,1185
Alejandro_Atchugarry_,1237,108
Alejandro_Avila_,1722,296
Alejandro_Toledo_,1871,398
Aleksander_Kwasniewski_,2186,620
Alex_Barros_,3383,1405
Alex_Penelas_,1822,362
Alex_Sink_,2180,613
Alexander_Downer_,2864,1077
Alexander_Losyukov_,1906,431
Alexander_Rumyantsev_,2037,509
Alexandra_Stevenson_,2966,1145
Alexandra_Vodjanikova_,4695,1679
Ali_Abbas_,915,38
Ali_Khamenei_,3057,1220
Ali_Naimi_,1520,200
Alice_Fisher_,3505,1475
Alicia_Silverstone_,2131,581
Alimzhan_Tokhtakhounov_,1821,359
Alison_Lohman_,932,39
Allen_Iverson_,2186,621
Allison_Janney_,3132,1265
Allyson_Felix_,4177,1641
Alvaro_Noboa_,2126,574
Alvaro_Silva_Calderon_,1763,318
Alvaro_Uribe_,2569,880
Amanda_Beard_,2194,626
Amanda_Bynes_,1316,128
Amanda_Coetzer_,3714,1538
Amber_Tamblyn_,1457,182
Amelia_Vega_,2755,1004
Amelie_Mauresmo_,2655,933
Amer_al-Saadi_,2284,707
Amram_Mitzna_,1612,240
Ana_Guevara_,3335,1381
Ana_Palacio_,1249,113
Anastasia_Myskina_,3103,1249
Anders_Ebbeson_,4163,1637
Anders_Fogh_Rasmussen_,4575,1674
Andre_Agassi_,1741,309
Andrei_Mikhnevich_,1855,386
Andrew_Bunner_,3682,1530
Andrew_Cuomo_,458,3
Andrew_Niccol_,2245,679
Andrew_Weissmann_,2400,778
Andy_Hebb_,1903,428
Andy_Roddick_,2754,1002
Angela_Bassett_,2127,575
Angela_Lansbury_,2688,964
Angela_Merkel_,2687,962
Angelina_Jolie_,2349,750
Angelo_Reyes_,1531,206
Anibal_Ibarra_,2571,881
