Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,81979,104
Aaron_Sorkin_,114930,683
Abdel_Nasser_Assidi_,0,1
Abdoulaye_Wade_,131924,1235
Abdullah_,125180,1016
Abdullah_Gul_,122479,917
Abdullah_al-Attiyah_,116037,713
Abdullatif_Sener_,101176,311
Abel_Pacheco_,129954,1186
Abid_Hamid_Mahmud_Al-Tikriti_,134807,1324
Adam_Sandler_,132901,1260
Adam_Scott_,120090,853
Adel_Al-Jubeir_,133886,1292
Adolfo_Aguilar_Zinser_,114314,661
Adolfo_Rodriguez_Saa_,154425,1614
Adrian_McPherson_,94596.5,196
Adrian_Nastase_,123226,937
Adrien_Brody_,59586,54
Ahmad_Masood_,0,2
Ahmed_Chalabi_,133649,1279
Ahmet_Necdet_Sezer_,104877,385
Ai_Sugiyama_,110208,523
Aicha_El_Ouafi_,105998,411
Aitor_Gonzalez_,0,3
Akbar_Hashemi_Rafsanjani_,120114,854
Akhmed_Zakayev_,91493,166
Al_Davis_,122465,916
Al_Gore_,170603,1659
Al_Pacino_,0,4
Al_Sharpton_,143538,1512
Alan_Ball_,0,5
Alan_Greenspan_,156031,1622
Alan_Mulally_,139471,1434
Alastair_Campbell_,132509,1250
Albert_Costa_,106179,415
Alberto_Fujimori_,103363,351
Alberto_Ruiz_Gallardon_,128120,1118
Albrecht_Mentz_,137632,1388
Aldo_Paredes_,0,6
Alec_Baldwin_,124549,991
Alejandro_Atchugarry_,178660,1675
Alejandro_Avila_,79932,92
Alejandro_Toledo_,95144.3,202
Aleksander_Kwasniewski_,109718,503
Alex_Barros_,113195,627
Alex_Penelas_,115329,696
Alex_Sink_,180170,1677
Alexander_Downer_,92546.7,174
Alexander_Losyukov_,121859,901
Alexander_Rumyantsev_,114259,657
Alexandra_Stevenson_,119953,847
Alexandra_Vodjanikova_,118226,789
Ali_Abbas_,131670,1226
Ali_Khamenei_,141538,1477
Ali_Naimi_,97740,241
Alice_Fisher_,89819.6,148
Alicia_Silverstone_,99318.5,272
Alimzhan_Tokhtakhounov_,142344,1492
Alison_Lohman_,112303,592
Allen_Iverson_,124303,979
Allison_Janney_,76134,79
Allyson_Felix_,121054,879
Alvaro_Noboa_,122504,919
Alvaro_Silva_Calderon_,117355,757
Alvaro_Uribe_,103960,357
Amanda_Beard_,127769,1111
Amanda_Bynes_,121193,885
Amanda_Coetzer_,145963,1538
Amber_Tamblyn_,156286,1624
Amelia_Vega_,70716,67
Amelie_Mauresmo_,117936,774
Amer_al-Saadi_,94780.5,198
Amram_Mitzna_,140325,1449
Ana_Guevara_,133235,1266
Ana_Palacio_,115138,688
Anastasia_Myskina_,100198,291
Anders_Ebbeson_,147159,1549
Anders_Fogh_Rasmussen_,143602,1513
Andre_Agassi_,104597,375
Andrei_Mikhnevich_,128159,1120
Andrew_Bunner_,0,7
Andrew_Cuomo_,108896,486
Andrew_Niccol_,126968,1082
Andrew_Weissmann_,131017,1209
Andy_Hebb_,109526,499
Andy_Roddick_,117263,755
Angela_Bassett_,122753,926
Angela_Lansbury_,123309,942
Angela_Merkel_,104528,374
Angelina_Jolie_,114581,669
Angelo_Reyes_,112476,604
