Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.845837,1205
Aaron_Sorkin_,0.818872,1109
Abdel_Nasser_Assidi_,0.836631,1164
Abdoulaye_Wade_,1.01731,1619
Abdullah_,0.808293,1068
Abdullah_Gul_,0.776927,948
Abdullah_al-Attiyah_,0.958947,1519
Abdullatif_Sener_,0.543634,64
Abel_Pacheco_,0.913292,1407
Abid_Hamid_Mahmud_Al-Tikriti_,0.553561,73
Adam_Sandler_,0.7768,947
Adam_Scott_,0.997291,1593
Adel_Al-Jubeir_,0.988129,1579
Adolfo_Aguilar_Zinser_,0.671195,442
Adolfo_Rodriguez_Saa_,0.753619,833
Adrian_McPherson_,1.10493,1672
Adrian_Nastase_,0.583413,132
Adrien_Brody_,0.590435,153
Ahmad_Masood_,0.804457,1054
Ahmed_Chalabi_,0.650574,361
Ahmet_Necdet_Sezer_,0.89159,1360
Ai_Sugiyama_,0.731885,731
Aicha_El_Ouafi_,0.895537,1365
Aitor_Gonzalez_,0.770458,922
Akbar_Hashemi_Rafsanjani_,0.808001,1066
Akhmed_Zakayev_,0.706717,615
Al_Davis_,0.797868,1032
Al_Gore_,0.849771,1218
Al_Pacino_,0.969098,1540
Al_Sharpton_,0.597327,180
Alan_Ball_,0.859633,1253
Alan_Greenspan_,0.693385,552
Alan_Mulally_,0.85775,1246
Alastair_Campbell_,1.07826,1661
Albert_Costa_,0.959749,1521
Alberto_Fujimori_,0.667761,422
Alberto_Ruiz_Gallardon_,0.597183,177
Albrecht_Mentz_,0.788858,997
Aldo_Paredes_,0.853897,1237
Alec_Baldwin_,0.676426,473
Alejandro_Atchugarry_,0.758911,868
Alejandro_Avila_,0.841367,1180
Alejandro_Toledo_,0.597266,179
Aleksander_Kwasniewski_,0.888531,1350
Alex_Barros_,0.817071,1105
Alex_Penelas_,0.758524,866
Alex_Sink_,0.737924,762
Alexander_Downer_,0.543155,63
Alexander_Losyukov_,0.690283,535
Alexander_Rumyantsev_,1.03457,1628
Alexandra_Stevenson_,0.850361,1220
Alexandra_Vodjanikova_,0.632787,290
Ali_Abbas_,0.881183,1330
Ali_Khamenei_,0.796737,1029
Ali_Naimi_,0.910727,1401
Alice_Fisher_,0.502793,19
Alicia_Silverstone_,0.905109,1388
Alimzhan_Tokhtakhounov_,0.786951,987
Alison_Lohman_,1.03846,1631
Allen_Iverson_,0.576012,114
Allison_Janney_,0.723863,695
Allyson_Felix_,1.16264,1679
Alvaro_Noboa_,0.602838,193
Alvaro_Silva_Calderon_,0.57715,115
Alvaro_Uribe_,0.95321,1503
Amanda_Beard_,0.89866,1374
Amanda_Bynes_,0.670432,437
Amanda_Coetzer_,0.845451,1202
Amber_Tamblyn_,0.848086,1214
Amelia_Vega_,0.750672,815
Amelie_Mauresmo_,1.04365,1637
Amer_al-Saadi_,0.638353,314
Amram_Mitzna_,0.802323,1046
Ana_Guevara_,0.754395,839
Ana_Palacio_,0.775632,939
Anastasia_Myskina_,0.987472,1574
Anders_Ebbeson_,0.688761,531
Anders_Fogh_Rasmussen_,0.642544,336
Andre_Agassi_,0.890317,1356
Andrei_Mikhnevich_,0.736775,759
Andrew_Bunner_,0.761151,874
