Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.64879,96
Aaron_Sorkin_,0.801469,394
Abdel_Nasser_Assidi_,0.827175,478
Abdoulaye_Wade_,0.882513,718
Abdullah_,0.90707,827
Abdullah_Gul_,0.806789,409
Abdullah_al-Attiyah_,0.976479,1139
Abdullatif_Sener_,0.790888,372
Abel_Pacheco_,0.873995,679
Abid_Hamid_Mahmud_Al-Tikriti_,0.999998,1229
Adam_Sandler_,1.07906,1442
Adam_Scott_,1.02006,1304
Adel_Al-Jubeir_,1.00081,1235
Adolfo_Aguilar_Zinser_,0.911111,848
Adolfo_Rodriguez_Saa_,1.27204,1648
Adrian_McPherson_,0.991428,1199
Adrian_Nastase_,1.02507,1318
Adrien_Brody_,1.20126,1595
Ahmad_Masood_,0.989055,1188
Ahmed_Chalabi_,0.761332,296
Ahmet_Necdet_Sezer_,0.827976,481
Ai_Sugiyama_,0.936817,960
Aicha_El_Ouafi_,0.839647,525
Aitor_Gonzalez_,0.96862,1109
Akbar_Hashemi_Rafsanjani_,0.680978,135
Akhmed_Zakayev_,1.01443,1285
Al_Davis_,0.78101,349
Al_Gore_,0.967937,1106
Al_Pacino_,0.730048,220
Al_Sharpton_,0.980145,1152
Alan_Ball_,0.893025,767
Alan_Greenspan_,0.997941,1220
Alan_Mulally_,0.769978,321
Alastair_Campbell_,0.623456,68
Albert_Costa_,0.808844,414
Alberto_Fujimori_,0.898786,790
Alberto_Ruiz_Gallardon_,1.13262,1533
Albrecht_Mentz_,0.668982,122
Aldo_Paredes_,0.618535,66
Alec_Baldwin_,1.03598,1351
Alejandro_Atchugarry_,1.20885,1608
Alejandro_Avila_,0.650675,97
Alejandro_Toledo_,1.0456,1368
Aleksander_Kwasniewski_,0.778656,345
Alex_Barros_,0.824691,471
Alex_Penelas_,0.878995,705
Alex_Sink_,0.796583,388
Alexander_Downer_,0.617285,65
Alexander_Losyukov_,0.664299,115
Alexander_Rumyantsev_,1.02616,1325
Alexandra_Stevenson_,0.876611,695
Alexandra_Vodjanikova_,1.17623,1577
Ali_Abbas_,1.03506,1346
Ali_Khamenei_,0.611044,60
Ali_Naimi_,0.770709,323
Alice_Fisher_,0.986311,1178
Alicia_Silverstone_,0.85244,585
Alimzhan_Tokhtakhounov_,0.852471,586
Alison_Lohman_,1.02907,1333
Allen_Iverson_,0.862829,631
Allison_Janney_,1.04054,1356
Allyson_Felix_,0.817628,447
Alvaro_Noboa_,0.980983,1156
Alvaro_Silva_Calderon_,0.7314,223
Alvaro_Uribe_,1.04082,1357
Amanda_Beard_,0.523358,17
Amanda_Bynes_,0.704973,170
Amanda_Coetzer_,0.758251,285
Amber_Tamblyn_,0.844323,551
Amelia_Vega_,1.29612,1659
Amelie_Mauresmo_,0.856858,603
Amer_al-Saadi_,1.27062,1645
Amram_Mitzna_,0.831181,490
Ana_Guevara_,0.897042,781
Ana_Palacio_,0.725294,211
Anastasia_Myskina_,1.03413,1344
Anders_Ebbeson_,0.856228,600
Anders_Fogh_Rasmussen_,0.980442,1153
Andre_Agassi_,0.632042,77
Andrei_Mikhnevich_,0.694247,153
Andrew_Bunner_,0.596586,53
