Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,128707,929
Aaron_Sorkin_,134602,1105
Abdel_Nasser_Assidi_,108324,480
Abdoulaye_Wade_,110239,520
Abdullah_,112339,552
Abdullah_Gul_,107237,463
Abdullah_al-Attiyah_,118205,675
Abdullatif_Sener_,119086,699
Abel_Pacheco_,104229,419
Abid_Hamid_Mahmud_Al-Tikriti_,124631,845
Adam_Sandler_,127164,896
Adam_Scott_,161901,1590
Adel_Al-Jubeir_,137275,1163
Adolfo_Aguilar_Zinser_,141128,1266
Adolfo_Rodriguez_Saa_,115220,620
Adrian_McPherson_,112838,562
Adrian_Nastase_,0,1
Adrien_Brody_,70913,252
Ahmad_Masood_,105369,442
Ahmed_Chalabi_,103592,411
Ahmet_Necdet_Sezer_,108148,475
Ai_Sugiyama_,121329,759
Aicha_El_Ouafi_,99667,370
Aitor_Gonzalez_,0,2
Akbar_Hashemi_Rafsanjani_,130138,973
Akhmed_Zakayev_,0,3
Al_Davis_,140391,1250
Al_Gore_,113099,573
Al_Pacino_,146433,1372
Al_Sharpton_,119860,721
Alan_Ball_,0,4
Alan_Greenspan_,120318,730
Alan_Mulally_,113083,572
Alastair_Campbell_,134857,1109
Albert_Costa_,108980,492
Alberto_Fujimori_,117372,656
Alberto_Ruiz_Gallardon_,105083,435
Albrecht_Mentz_,119746,717
Aldo_Paredes_,148584,1406
Alec_Baldwin_,136524,1144
Alejandro_Atchugarry_,125748,873
Alejandro_Avila_,146940,1378
Alejandro_Toledo_,91306,314
Aleksander_Kwasniewski_,176798,1669
Alex_Barros_,132584,1039
Alex_Penelas_,0,5
Alex_Sink_,0,6
Alexander_Downer_,103539,410
Alexander_Losyukov_,149927,1441
Alexander_Rumyantsev_,162230,1594
Alexandra_Stevenson_,125565,867
Alexandra_Vodjanikova_,104236,420
Ali_Abbas_,111084,531
Ali_Khamenei_,116630,640
Ali_Naimi_,171332,1651
Alice_Fisher_,141072,1264
Alicia_Silverstone_,100238,376
Alimzhan_Tokhtakhounov_,99557,369
Alison_Lohman_,137899,1181
Allen_Iverson_,99424,368
Allison_Janney_,0,7
Allyson_Felix_,156129,1540
Alvaro_Noboa_,123358,812
Alvaro_Silva_Calderon_,57900,237
Alvaro_Uribe_,132066,1022
Amanda_Beard_,0,8
Amanda_Bynes_,107844,470
Amanda_Coetzer_,0,9
Amber_Tamblyn_,125632,871
Amelia_Vega_,31696,232
Amelie_Mauresmo_,141717,1281
Amer_al-Saadi_,138494,1202
Amram_Mitzna_,0,10
Ana_Guevara_,101739,393
Ana_Palacio_,129246,947
Anastasia_Myskina_,175776,1664
Anders_Ebbeson_,109948,509
Anders_Fogh_Rasmussen_,0,11
Andre_Agassi_,136940,1153
Andrei_Mikhnevich_,143680,1317
Andrew_Bunner_,0,12
Andrew_Cuomo_,140264,1249
Andrew_Niccol_,0,13
Andrew_Weissmann_,111931,545
Andy_Hebb_,0,14
Andy_Roddick_,159928,1571
Angela_Bassett_,135367,1118
Angela_Lansbury_,119196,702
Angela_Merkel_,125262,859
Angelina_Jolie_,128237,917
Angelo_Reyes_,123820,821
Anibal_Ibarra_,0,15
Ann_Veneman_,151903,1474
