Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,116390,771
Aaron_Sorkin_,128118,1069
Abdel_Nasser_Assidi_,153960,1560
Abdoulaye_Wade_,119950,865
Abdullah_,108353,556
Abdullah_Gul_,136524,1287
Abdullah_al-Attiyah_,84199.5,236
Abdullatif_Sener_,93691,316
Abel_Pacheco_,128587,1084
Abid_Hamid_Mahmud_Al-Tikriti_,83191,223
Adam_Sandler_,75680,175
Adam_Scott_,114320,707
Adel_Al-Jubeir_,107120,532
Adolfo_Aguilar_Zinser_,110133,594
Adolfo_Rodriguez_Saa_,126485,1021
Adrian_McPherson_,143057,1413
Adrian_Nastase_,119229,845
Adrien_Brody_,108731,561
Ahmad_Masood_,125006,986
Ahmed_Chalabi_,148256,1494
Ahmet_Necdet_Sezer_,85514,242
Ai_Sugiyama_,83156.3,222
Aicha_El_Ouafi_,108159,551
Aitor_Gonzalez_,114840,720
Akbar_Hashemi_Rafsanjani_,118289,822
Akhmed_Zakayev_,119988,870
Al_Davis_,109760,579
Al_Gore_,109859,587
Al_Pacino_,108566,559
Al_Sharpton_,79022,195
Alan_Ball_,115453,742
Alan_Greenspan_,107253,534
Alan_Mulally_,130901,1141
Alastair_Campbell_,124493,968
Albert_Costa_,136891,1292
Alberto_Fujimori_,118538,831
Alberto_Ruiz_Gallardon_,68376,154
Albrecht_Mentz_,0,1
Aldo_Paredes_,0,2
Alec_Baldwin_,116834,782
Alejandro_Atchugarry_,118408,825
Alejandro_Avila_,170320,1644
Alejandro_Toledo_,137922,1310
Aleksander_Kwasniewski_,120697,888
Alex_Barros_,81331,212
Alex_Penelas_,143025,1411
Alex_Sink_,132235,1184
Alexander_Downer_,102772,447
Alexander_Losyukov_,117496,805
Alexander_Rumyantsev_,113888,685
Alexandra_Stevenson_,119828,863
Alexandra_Vodjanikova_,91792,298
Ali_Abbas_,0,3
Ali_Khamenei_,142620,1400
Ali_Naimi_,139062,1336
Alice_Fisher_,111196,616
Alicia_Silverstone_,119734,857
Alimzhan_Tokhtakhounov_,122381,930
Alison_Lohman_,106263,522
Allen_Iverson_,119700,853
Allison_Janney_,134747,1251
Allyson_Felix_,146579,1468
Alvaro_Noboa_,114045,690
Alvaro_Silva_Calderon_,94468,328
Alvaro_Uribe_,123556,958
Amanda_Beard_,94451,327
Amanda_Bynes_,100354,416
Amanda_Coetzer_,132028,1180
Amber_Tamblyn_,105604,503
Amelia_Vega_,79374,196
Amelie_Mauresmo_,145469,1452
Amer_al-Saadi_,105339,496
Amram_Mitzna_,110742,609
Ana_Guevara_,103774,465
Ana_Palacio_,98494,387
Anastasia_Myskina_,153493,1554
Anders_Ebbeson_,87357.5,254
Anders_Fogh_Rasmussen_,143405,1420
Andre_Agassi_,109801,583
Andrei_Mikhnevich_,88636,274
Andrew_Bunner_,0,4
Andrew_Cuomo_,62347,138
Andrew_Niccol_,129465,1101
Andrew_Weissmann_,101766,434
Andy_Hebb_,80400,204
Andy_Roddick_,104497,482
Angela_Bassett_,83853,231
Angela_Lansbury_,87862.5,262
Angela_Merkel_,105391,497
Angelina_Jolie_,141635,1385
Angelo_Reyes_,69277.5,156
Anibal_Ibarra_,168237,1639
