Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.681692,753
Aaron_Sorkin_,0.909909,1412
Abdel_Nasser_Assidi_,0.804213,1151
Abdoulaye_Wade_,1.02202,1569
Abdullah_,0.85667,1282
Abdullah_Gul_,1.12017,1654
Abdullah_al-Attiyah_,0.541124,291
Abdullatif_Sener_,0.823858,1201
Abel_Pacheco_,0.497805,169
Abid_Hamid_Mahmud_Al-Tikriti_,0.546409,307
Adam_Sandler_,0.542125,296
Adam_Scott_,0.584879,428
Adel_Al-Jubeir_,0.856829,1283
Adolfo_Aguilar_Zinser_,0.771945,1047
Adolfo_Rodriguez_Saa_,0.984041,1520
Adrian_McPherson_,0.638324,625
Adrian_Nastase_,0.73984,943
Adrien_Brody_,0.818551,1184
Ahmad_Masood_,0.819623,1188
Ahmed_Chalabi_,1.05557,1614
Ahmet_Necdet_Sezer_,0.50991,199
Ai_Sugiyama_,1.14734,1665
Aicha_El_Ouafi_,0.459725,98
Aitor_Gonzalez_,1.00434,1546
Akbar_Hashemi_Rafsanjani_,0.574524,395
Akhmed_Zakayev_,0.6547,668
Al_Davis_,0.902355,1394
Al_Gore_,0.567063,374
Al_Pacino_,0.444093,75
Al_Sharpton_,1.02083,1568
Alan_Ball_,0.739113,940
Alan_Greenspan_,1.00439,1547
Alan_Mulally_,0.569783,379
Alastair_Campbell_,0.96395,1494
Albert_Costa_,0.431485,57
Alberto_Fujimori_,0.67981,751
Alberto_Ruiz_Gallardon_,0.521852,233
Albrecht_Mentz_,0.881809,1350
Aldo_Paredes_,1.13136,1659
Alec_Baldwin_,0.574894,396
Alejandro_Atchugarry_,0.476065,116
Alejandro_Avila_,0.57096,383
Alejandro_Toledo_,0.724178,888
Aleksander_Kwasniewski_,0.813062,1171
Alex_Barros_,0.672341,728
Alex_Penelas_,0.474283,113
Alex_Sink_,0.830438,1212
Alexander_Downer_,0.863375,1301
Alexander_Losyukov_,1.00973,1552
Alexander_Rumyantsev_,0.837296,1231
Alexandra_Stevenson_,0.753968,981
Alexandra_Vodjanikova_,0.764741,1022
Ali_Abbas_,0.480825,126
Ali_Khamenei_,0.967828,1502
Ali_Naimi_,0.501645,174
Alice_Fisher_,0.855075,1277
Alicia_Silverstone_,0.507318,188
Alimzhan_Tokhtakhounov_,0.576023,400
Alison_Lohman_,0.768668,1039
Allen_Iverson_,0.753547,980
Allison_Janney_,0.611219,533
Allyson_Felix_,1.20761,1675
Alvaro_Noboa_,0.688171,780
Alvaro_Silva_Calderon_,0.846267,1258
Alvaro_Uribe_,0.718368,867
Amanda_Beard_,0.841099,1245
Amanda_Bynes_,0.599825,492
Amanda_Coetzer_,0.737084,931
Amber_Tamblyn_,0.283118,1
Amelia_Vega_,0.718627,870
Amelie_Mauresmo_,0.735629,928
Amer_al-Saadi_,0.790609,1115
Amram_Mitzna_,0.487075,141
Ana_Guevara_,0.492689,155
Ana_Palacio_,0.732321,918
Anastasia_Myskina_,0.781262,1074
Anders_Ebbeson_,1.01614,1560
Anders_Fogh_Rasmussen_,0.898452,1386
Andre_Agassi_,0.637558,621
Andrei_Mikhnevich_,0.740189,944
Andrew_Bunner_,0.817637,1180
