Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.725876,1138
Aaron_Sorkin_,0.826526,1467
Abdel_Nasser_Assidi_,0.575547,392
Abdoulaye_Wade_,0.957812,1648
Abdullah_,0.534955,218
Abdullah_Gul_,0.933001,1618
Abdullah_al-Attiyah_,0.683443,971
Abdullatif_Sener_,0.75835,1279
Abel_Pacheco_,0.757844,1276
Abid_Hamid_Mahmud_Al-Tikriti_,0.86286,1536
Adam_Sandler_,0.879125,1555
Adam_Scott_,0.75671,1272
Adel_Al-Jubeir_,0.666018,875
Adolfo_Aguilar_Zinser_,0.654834,826
Adolfo_Rodriguez_Saa_,0.783595,1359
Adrian_McPherson_,0.949967,1641
Adrian_Nastase_,0.621563,629
Adrien_Brody_,0.662705,865
Ahmad_Masood_,0.61495,584
Ahmed_Chalabi_,0.760725,1290
Ahmet_Necdet_Sezer_,0.56093,312
Ai_Sugiyama_,0.487185,90
Aicha_El_Ouafi_,0.676179,927
Aitor_Gonzalez_,0.939514,1630
Akbar_Hashemi_Rafsanjani_,0.777728,1342
Akhmed_Zakayev_,0.652942,822
Al_Davis_,0.783713,1360
Al_Gore_,0.549821,273
Al_Pacino_,0.414675,15
Al_Sharpton_,0.486299,87
Alan_Ball_,0.71692,1112
Alan_Greenspan_,0.681369,957
Alan_Mulally_,0.544218,255
Alastair_Campbell_,0.988257,1655
Albert_Costa_,0.679224,947
Alberto_Fujimori_,0.712191,1093
Alberto_Ruiz_Gallardon_,0.772635,1324
Albrecht_Mentz_,0.628762,673
Aldo_Paredes_,0.692126,1012
Alec_Baldwin_,0.680388,953
Alejandro_Atchugarry_,0.565717,333
Alejandro_Avila_,0.804193,1422
Alejandro_Toledo_,0.484765,84
Aleksander_Kwasniewski_,0.573955,379
Alex_Barros_,0.656067,831
Alex_Penelas_,0.528034,193
Alex_Sink_,0.641979,755
Alexander_Downer_,0.708865,1081
Alexander_Losyukov_,0.655282,828
Alexander_Rumyantsev_,0.823946,1462
Alexandra_Stevenson_,0.671284,904
Alexandra_Vodjanikova_,0.628039,669
Ali_Abbas_,0.74575,1235
Ali_Khamenei_,0.848233,1508
Ali_Naimi_,0.660082,853
Alice_Fisher_,0.573073,375
Alicia_Silverstone_,0.705514,1072
Alimzhan_Tokhtakhounov_,0.731585,1171
Alison_Lohman_,0.825265,1464
Allen_Iverson_,0.761366,1296
Allison_Janney_,0.612271,568
Allyson_Felix_,0.967773,1652
Alvaro_Noboa_,0.554792,284
Alvaro_Silva_Calderon_,0.669251,891
Alvaro_Uribe_,0.568414,345
Amanda_Beard_,0.81691,1452
Amanda_Bynes_,0.481943,76
Amanda_Coetzer_,0.711556,1090
Amber_Tamblyn_,0.54334,248
Amelia_Vega_,0.62727,661
Amelie_Mauresmo_,1.02183,1664
Amer_al-Saadi_,0.826621,1469
Amram_Mitzna_,0.646575,780
Ana_Guevara_,0.572024,367
Ana_Palacio_,0.62505,649
Anastasia_Myskina_,0.765902,1310
Anders_Ebbeson_,0.641797,753
Anders_Fogh_Rasmussen_,0.701394,1050
Andre_Agassi_,0.816857,1451
Andrei_Mikhnevich_,0.655482,829
Andrew_Bunner_,0.782956,1357
