Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,215,565
Aaron_Sorkin_,880,1464
Abdel_Nasser_Assidi_,103,289
Abdoulaye_Wade_,315,765
Abdullah_,226,591
Abdullah_Gul_,308,751
Abdullah_al-Attiyah_,48,140
Abdullatif_Sener_,374,871
Abel_Pacheco_,479,1040
Abid_Hamid_Mahmud_Al-Tikriti_,369,860
Adam_Sandler_,519,1100
Adam_Scott_,120,332
Adel_Al-Jubeir_,113,313
Adolfo_Aguilar_Zinser_,488,1050
Adolfo_Rodriguez_Saa_,201,530
Adrian_McPherson_,6,16
Adrian_Nastase_,977,1529
Adrien_Brody_,414,943
Ahmad_Masood_,833,1433
Ahmed_Chalabi_,317,767
Ahmet_Necdet_Sezer_,340,809
Ai_Sugiyama_,1113,1611
Aicha_El_Ouafi_,139,375
Aitor_Gonzalez_,850,1447
Akbar_Hashemi_Rafsanjani_,260,660
Akhmed_Zakayev_,790,1396
Al_Davis_,674,1285
Al_Gore_,29,84
Al_Pacino_,965,1522
Al_Sharpton_,367,857
Alan_Ball_,177,470
Alan_Greenspan_,510,1087
Alan_Mulally_,1,1
Alastair_Campbell_,219,575
Albert_Costa_,985,1536
Alberto_Fujimori_,678,1289
Alberto_Ruiz_Gallardon_,317,768
Albrecht_Mentz_,280,702
Aldo_Paredes_,118,328
Alec_Baldwin_,633,1244
Alejandro_Atchugarry_,559,1153
Alejandro_Avila_,355,837
Alejandro_Toledo_,117,325
Aleksander_Kwasniewski_,565,1159
Alex_Barros_,212,557
Alex_Penelas_,304,744
Alex_Sink_,600,1204
Alexander_Downer_,179,476
Alexander_Losyukov_,354,835
Alexander_Rumyantsev_,325,784
Alexandra_Stevenson_,491,1054
Alexandra_Vodjanikova_,250,636
Ali_Abbas_,92,261
Ali_Khamenei_,567,1162
Ali_Naimi_,388,898
Alice_Fisher_,305,746
Alicia_Silverstone_,228,594
Alimzhan_Tokhtakhounov_,578,1174
Alison_Lohman_,492,1056
Allen_Iverson_,273,687
Allison_Janney_,252,642
Allyson_Felix_,207,545
Alvaro_Noboa_,807,1411
Alvaro_Silva_Calderon_,329,789
Alvaro_Uribe_,34,99
Amanda_Beard_,460,1011
Amanda_Bynes_,61,177
Amanda_Coetzer_,587,1188
Amber_Tamblyn_,383,888
Amelia_Vega_,275,690
Amelie_Mauresmo_,1184,1634
Amer_al-Saadi_,40,117
Amram_Mitzna_,400,920
Ana_Guevara_,557,1149
Ana_Palacio_,105,295
Anastasia_Myskina_,427,962
Anders_Ebbeson_,263,668
Anders_Fogh_Rasmussen_,305,747
Andre_Agassi_,483,1046
Andrei_Mikhnevich_,714,1327
Andrew_Bunner_,2,4
Andrew_Cuomo_,154,414
Andrew_Niccol_,835,1435
Andrew_Weissmann_,472,1028
Andy_Hebb_,400,921
Andy_Roddick_,612,1219
Angela_Bassett_,986,1537
Angela_Lansbury_,177,471
Angela_Merkel_,49,143
Angelina_Jolie_,811,1416
Angelo_Reyes_,708,1317
Anibal_Ibarra_,138,372
Ann_Veneman_,219,576
Anna_Kournikova_,428,963
Anna_Nicole_Smith_,494,1059
Anne_Krueger_,361,847
Anne_McLellan_,287,715
