Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,450,969
Aaron_Sorkin_,1096,1578
Abdel_Nasser_Assidi_,422,921
Abdoulaye_Wade_,471,1002
Abdullah_,1227,1631
Abdullah_Gul_,299,707
Abdullah_al-Attiyah_,217,538
Abdullatif_Sener_,812,1409
Abel_Pacheco_,143,388
Abid_Hamid_Mahmud_Al-Tikriti_,232,573
Adam_Sandler_,46,135
Adam_Scott_,325,751
Adel_Al-Jubeir_,933,1489
Adolfo_Aguilar_Zinser_,748,1342
Adolfo_Rodriguez_Saa_,1,1
Adrian_McPherson_,715,1317
Adrian_Nastase_,1293,1653
Adrien_Brody_,404,888
Ahmad_Masood_,836,1433
Ahmed_Chalabi_,812,1410
Ahmet_Necdet_Sezer_,58,171
Ai_Sugiyama_,148,399
Aicha_El_Ouafi_,366,821
Aitor_Gonzalez_,2,4
Akbar_Hashemi_Rafsanjani_,3,7
Akhmed_Zakayev_,796,1395
Al_Davis_,671,1267
Al_Gore_,174,452
Al_Pacino_,21,60
Al_Sharpton_,1039,1546
Alan_Ball_,735,1334
Alan_Greenspan_,587,1157
Alan_Mulally_,320,743
Alastair_Campbell_,95,271
Albert_Costa_,256,622
Alberto_Fujimori_,562,1132
Alberto_Ruiz_Gallardon_,153,409
Albrecht_Mentz_,117,325
Aldo_Paredes_,209,528
Alec_Baldwin_,375,834
Alejandro_Atchugarry_,658,1248
Alejandro_Avila_,871,1455
Alejandro_Toledo_,472,1004
Aleksander_Kwasniewski_,94,268
Alex_Barros_,374,832
Alex_Penelas_,136,374
Alex_Sink_,496,1045
Alexander_Downer_,178,460
Alexander_Losyukov_,450,970
Alexander_Rumyantsev_,426,926
Alexandra_Stevenson_,771,1367
Alexandra_Vodjanikova_,896,1472
Ali_Abbas_,378,843
Ali_Khamenei_,383,853
Ali_Naimi_,297,701
Alice_Fisher_,733,1332
Alicia_Silverstone_,617,1194
Alimzhan_Tokhtakhounov_,518,1074
Alison_Lohman_,4,10
Allen_Iverson_,1078,1569
Allison_Janney_,443,958
Allyson_Felix_,937,1493
Alvaro_Noboa_,812,1411
Alvaro_Silva_Calderon_,1025,1538
Alvaro_Uribe_,203,513
Amanda_Beard_,444,959
Amanda_Bynes_,72,210
Amanda_Coetzer_,5,13
Amber_Tamblyn_,8,22
Amelia_Vega_,271,649
Amelie_Mauresmo_,276,659
Amer_al-Saadi_,484,1026
Amram_Mitzna_,185,472
Ana_Guevara_,108,304
Ana_Palacio_,211,532
Anastasia_Myskina_,731,1330
Anders_Ebbeson_,6,16
Anders_Fogh_Rasmussen_,883,1462
Andre_Agassi_,788,1385
Andrei_Mikhnevich_,1030,1541
Andrew_Bunner_,419,916
Andrew_Cuomo_,71,208
Andrew_Niccol_,487,1031
Andrew_Weissmann_,375,835
Andy_Hebb_,41,120
Andy_Roddick_,602,1177
Angela_Bassett_,341,776
Angela_Lansbury_,233,575
Angela_Merkel_,57,168
Angelina_Jolie_,458,982
Angelo_Reyes_,60,177
Anibal_Ibarra_,514,1069
Ann_Veneman_,218,540
Anna_Kournikova_,1089,1573
Anna_Nicole_Smith_,493,1040
Anne_Krueger_,867,1453
