Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,785,1430
Aaron_Sorkin_,159,434
Abdel_Nasser_Assidi_,1,1
Abdoulaye_Wade_,2,4
Abdullah_,234,618
Abdullah_Gul_,9,25
Abdullah_al-Attiyah_,3,7
Abdullatif_Sener_,428,1021
Abel_Pacheco_,1115,1625
Abid_Hamid_Mahmud_Al-Tikriti_,325,821
Adam_Sandler_,502,1131
Adam_Scott_,946,1560
Adel_Al-Jubeir_,860,1502
Adolfo_Aguilar_Zinser_,601,1250
Adolfo_Rodriguez_Saa_,97,271
Adrian_McPherson_,509,1137
Adrian_Nastase_,352,874
Adrien_Brody_,515,1145
Ahmad_Masood_,4,10
Ahmed_Chalabi_,5,13
Ahmet_Necdet_Sezer_,6,16
Ai_Sugiyama_,257,669
Aicha_El_Ouafi_,683,1349
Aitor_Gonzalez_,59,172
Akbar_Hashemi_Rafsanjani_,7,19
Akhmed_Zakayev_,439,1038
Al_Davis_,356,885
Al_Gore_,43,125
Al_Pacino_,555,1201
Al_Sharpton_,434,1033
Alan_Ball_,8,22
Alan_Greenspan_,852,1499
Alan_Mulally_,376,918
Alastair_Campbell_,264,687
Albert_Costa_,30,86
Alberto_Fujimori_,849,1497
Alberto_Ruiz_Gallardon_,929,1546
Albrecht_Mentz_,608,1258
Aldo_Paredes_,246,644
Alec_Baldwin_,805,1451
Alejandro_Atchugarry_,9,26
Alejandro_Avila_,271,702
Alejandro_Toledo_,704,1366
Aleksander_Kwasniewski_,10,28
Alex_Barros_,970,1573
Alex_Penelas_,11,31
Alex_Sink_,25,73
Alexander_Downer_,556,1203
Alexander_Losyukov_,84,239
Alexander_Rumyantsev_,420,1004
Alexandra_Stevenson_,250,654
Alexandra_Vodjanikova_,12,34
Ali_Abbas_,13,37
Ali_Khamenei_,14,40
Ali_Naimi_,1053,1605
Alice_Fisher_,15,43
Alicia_Silverstone_,930,1547
Alimzhan_Tokhtakhounov_,916,1535
Alison_Lohman_,306,779
Allen_Iverson_,76,219
Allison_Janney_,911,1533
Allyson_Felix_,16,46
Alvaro_Noboa_,391,947
Alvaro_Silva_Calderon_,309,787
Alvaro_Uribe_,201,540
Amanda_Beard_,255,665
Amanda_Bynes_,69,200
Amanda_Coetzer_,17,49
Amber_Tamblyn_,18,52
Amelia_Vega_,614,1266
Amelie_Mauresmo_,625,1285
Amer_al-Saadi_,475,1090
Amram_Mitzna_,313,798
Ana_Guevara_,239,627
Ana_Palacio_,3,8
Anastasia_Myskina_,19,55
Anders_Ebbeson_,509,1138
Anders_Fogh_Rasmussen_,20,58
Andre_Agassi_,616,1269
Andrei_Mikhnevich_,1132,1630
Andrew_Bunner_,409,981
Andrew_Cuomo_,612,1264
Andrew_Niccol_,214,575
Andrew_Weissmann_,21,61
Andy_Hebb_,40,116
Andy_Roddick_,8,23
Angela_Bassett_,689,1355
Angela_Lansbury_,22,64
Angela_Merkel_,49,143
Angelina_Jolie_,816,1466
Angelo_Reyes_,1238,1657
Anibal_Ibarra_,243,637
Ann_Veneman_,139,387
Anna_Kournikova_,492,1117
Anna_Nicole_Smith_,480,1099
Anne_Krueger_,23,67
Anne_McLellan_,119,334
