Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,2758,1001
Aaron_Sorkin_,3261,1306
Abdel_Nasser_Assidi_,2616,906
Abdoulaye_Wade_,4157,1623
Abdullah_,2680,954
Abdullah_Gul_,2536,859
Abdullah_al-Attiyah_,3979,1586
Abdullatif_Sener_,3675,1498
Abel_Pacheco_,3215,1279
Abid_Hamid_Mahmud_Al-Tikriti_,2949,1125
Adam_Sandler_,2234,648
Adam_Scott_,4349,1648
Adel_Al-Jubeir_,1918,457
Adolfo_Aguilar_Zinser_,2691,963
Adolfo_Rodriguez_Saa_,2340,730
Adrian_McPherson_,4562,1670
Adrian_Nastase_,1717,346
Adrien_Brody_,1638,300
Ahmad_Masood_,3057,1192
Ahmed_Chalabi_,1481,216
Ahmet_Necdet_Sezer_,1877,434
Ai_Sugiyama_,3524,1430
Aicha_El_Ouafi_,1596,281
Aitor_Gonzalez_,3177,1257
Akbar_Hashemi_Rafsanjani_,539,10
Akhmed_Zakayev_,1484,219
Al_Davis_,2658,937
Al_Gore_,2886,1079
Al_Pacino_,1816,397
Al_Sharpton_,3981,1587
Alan_Ball_,3008,1155
Alan_Greenspan_,3844,1558
Alan_Mulally_,3554,1441
Alastair_Campbell_,3761,1530
Albert_Costa_,3128,1223
Alberto_Fujimori_,2271,672
Alberto_Ruiz_Gallardon_,2241,651
Albrecht_Mentz_,2943,1121
Aldo_Paredes_,1827,408
Alec_Baldwin_,1889,438
Alejandro_Atchugarry_,2217,637
Alejandro_Avila_,4271,1640
Alejandro_Toledo_,2016,512
Aleksander_Kwasniewski_,1830,409
Alex_Barros_,1074,95
Alex_Penelas_,1143,119
Alex_Sink_,2645,924
Alexander_Downer_,1321,167
Alexander_Losyukov_,2239,649
Alexander_Rumyantsev_,1400,187
Alexandra_Stevenson_,1389,184
Alexandra_Vodjanikova_,2877,1073
Ali_Abbas_,3257,1304
Ali_Khamenei_,3367,1365
Ali_Naimi_,2851,1055
Alice_Fisher_,2283,686
Alicia_Silverstone_,3325,1342
Alimzhan_Tokhtakhounov_,2239,650
Alison_Lohman_,3004,1152
Allen_Iverson_,3598,1465
Allison_Janney_,3391,1375
Allyson_Felix_,3902,1569
Alvaro_Noboa_,3104,1214
Alvaro_Silva_Calderon_,2883,1078
Alvaro_Uribe_,2757,1000
Amanda_Beard_,3136,1229
Amanda_Bynes_,712,21
Amanda_Coetzer_,2686,961
Amber_Tamblyn_,2457,812
Amelia_Vega_,1119,112
Amelie_Mauresmo_,4080,1610
Amer_al-Saadi_,2159,602
Amram_Mitzna_,3233,1291
Ana_Guevara_,2926,1108
Ana_Palacio_,1121,113
Anastasia_Myskina_,4384,1654
Anders_Ebbeson_,3477,1412
Anders_Fogh_Rasmussen_,3895,1567
Andre_Agassi_,3282,1313
Andrei_Mikhnevich_,2681,955
Andrew_Bunner_,1873,431
Andrew_Cuomo_,2400,769
Andrew_Niccol_,3171,1250
Andrew_Weissmann_,2876,1072
Andy_Hebb_,3430,1389
Andy_Roddick_,2385,761
Angela_Bassett_,2494,839
Angela_Lansbury_,2401,771
Angela_Merkel_,3044,1185
Angelina_Jolie_,809,38
Angelo_Reyes_,3845,1559
