Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,249,625
Aaron_Sorkin_,423,932
Abdel_Nasser_Assidi_,385,867
Abdoulaye_Wade_,528,1095
Abdullah_,921,1493
Abdullah_Gul_,298,719
Abdullah_al-Attiyah_,664,1269
Abdullatif_Sener_,984,1523
Abel_Pacheco_,756,1357
Abid_Hamid_Mahmud_Al-Tikriti_,90,254
Adam_Sandler_,218,559
Adam_Scott_,634,1240
Adel_Al-Jubeir_,148,400
Adolfo_Aguilar_Zinser_,666,1270
Adolfo_Rodriguez_Saa_,1216,1615
Adrian_McPherson_,1049,1556
Adrian_Nastase_,99,280
Adrien_Brody_,760,1363
Ahmad_Masood_,820,1414
Ahmed_Chalabi_,406,899
Ahmet_Necdet_Sezer_,589,1178
Ai_Sugiyama_,1101,1575
Aicha_El_Ouafi_,431,947
Aitor_Gonzalez_,1224,1617
Akbar_Hashemi_Rafsanjani_,226,578
Akhmed_Zakayev_,61,178
Al_Davis_,826,1423
Al_Gore_,424,935
Al_Pacino_,81,233
Al_Sharpton_,812,1406
Alan_Ball_,131,359
Alan_Greenspan_,477,1022
Alan_Mulally_,252,630
Alastair_Campbell_,296,714
Albert_Costa_,452,985
Alberto_Fujimori_,527,1093
Alberto_Ruiz_Gallardon_,1,1
Albrecht_Mentz_,622,1223
Aldo_Paredes_,453,987
Alec_Baldwin_,437,956
Alejandro_Atchugarry_,649,1255
Alejandro_Avila_,716,1317
Alejandro_Toledo_,71,206
Aleksander_Kwasniewski_,479,1026
Alex_Barros_,430,945
Alex_Penelas_,167,442
Alex_Sink_,590,1180
Alexander_Downer_,143,388
Alexander_Losyukov_,443,967
Alexander_Rumyantsev_,420,925
Alexandra_Stevenson_,446,974
Alexandra_Vodjanikova_,752,1354
Ali_Abbas_,378,857
Ali_Khamenei_,490,1041
Ali_Naimi_,95,269
Alice_Fisher_,128,351
Alicia_Silverstone_,516,1080
Alimzhan_Tokhtakhounov_,198,510
Alison_Lohman_,474,1016
Allen_Iverson_,2,4
Allison_Janney_,417,920
Allyson_Felix_,929,1496
Alvaro_Noboa_,405,897
Alvaro_Silva_Calderon_,838,1430
Alvaro_Uribe_,93,263
Amanda_Beard_,240,607
Amanda_Bynes_,65,189
Amanda_Coetzer_,1241,1623
Amber_Tamblyn_,365,831
Amelia_Vega_,162,432
Amelie_Mauresmo_,1323,1651
Amer_al-Saadi_,185,483
Amram_Mitzna_,410,907
Ana_Guevara_,534,1104
Ana_Palacio_,217,556
Anastasia_Myskina_,1213,1613
Anders_Ebbeson_,1335,1655
Anders_Fogh_Rasmussen_,1446,1668
Andre_Agassi_,235,594
Andrei_Mikhnevich_,151,408
Andrew_Bunner_,3,7
Andrew_Cuomo_,181,473
Andrew_Niccol_,241,609
Andrew_Weissmann_,134,366
Andy_Hebb_,385,868
Andy_Roddick_,336,783
Angela_Bassett_,917,1491
Angela_Lansbury_,493,1045
Angela_Merkel_,52,152
Angelina_Jolie_,98,277
Angelo_Reyes_,965,1514
Anibal_Ibarra_,449,980
Ann_Veneman_,221,565
Anna_Kournikova_,830,1425
Anna_Nicole_Smith_,478,1023
Anne_Krueger_,860,1448
