Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,1166,109
Aaron_Sorkin_,2453,778
Abdel_Nasser_Assidi_,3206,1313
Abdoulaye_Wade_,2963,1160
Abdullah_,3258,1341
Abdullah_Gul_,599,16
Abdullah_al-Attiyah_,3901,1598
Abdullatif_Sener_,1152,104
Abel_Pacheco_,3988,1624
Abid_Hamid_Mahmud_Al-Tikriti_,3213,1317
Adam_Sandler_,3008,1188
Adam_Scott_,3709,1534
Adel_Al-Jubeir_,2579,877
Adolfo_Aguilar_Zinser_,2566,867
Adolfo_Rodriguez_Saa_,3933,1606
Adrian_McPherson_,3315,1374
Adrian_Nastase_,2511,815
Adrien_Brody_,2670,930
Ahmad_Masood_,1727,305
Ahmed_Chalabi_,2706,965
Ahmet_Necdet_Sezer_,2012,471
Ai_Sugiyama_,3492,1456
Aicha_El_Ouafi_,2263,647
Aitor_Gonzalez_,3212,1316
Akbar_Hashemi_Rafsanjani_,3723,1541
Akhmed_Zakayev_,1971,445
Al_Davis_,3060,1222
Al_Gore_,3255,1340
Al_Pacino_,2348,705
Al_Sharpton_,3176,1298
Alan_Ball_,1215,119
Alan_Greenspan_,3007,1187
Alan_Mulally_,1784,332
Alastair_Campbell_,1502,216
Albert_Costa_,2751,993
Alberto_Fujimori_,3479,1447
Alberto_Ruiz_Gallardon_,2490,800
Albrecht_Mentz_,3092,1241
Aldo_Paredes_,2145,549
Alec_Baldwin_,3479,1448
Alejandro_Atchugarry_,3958,1615
Alejandro_Avila_,2586,882
Alejandro_Toledo_,3003,1186
Aleksander_Kwasniewski_,3738,1545
Alex_Barros_,2041,486
Alex_Penelas_,1661,281
Alex_Sink_,2065,497
Alexander_Downer_,2835,1045
Alexander_Losyukov_,1417,176
Alexander_Rumyantsev_,2629,907
Alexandra_Stevenson_,3304,1369
Alexandra_Vodjanikova_,4490,1674
Ali_Abbas_,2739,985
Ali_Khamenei_,1956,434
Ali_Naimi_,601,17
Alice_Fisher_,2548,849
Alicia_Silverstone_,2373,722
Alimzhan_Tokhtakhounov_,1898,393
Alison_Lohman_,3132,1266
Allen_Iverson_,1590,245
Allison_Janney_,2972,1166
Allyson_Felix_,2739,986
Alvaro_Noboa_,2175,572
Alvaro_Silva_Calderon_,2614,897
Alvaro_Uribe_,1223,124
Amanda_Beard_,911,56
Amanda_Bynes_,1787,335
Amanda_Coetzer_,2787,1017
Amber_Tamblyn_,2302,672
Amelia_Vega_,3106,1251
Amelie_Mauresmo_,3078,1229
Amer_al-Saadi_,1797,338
Amram_Mitzna_,1830,354
Ana_Guevara_,3037,1203
Ana_Palacio_,365,3
Anastasia_Myskina_,3652,1514
Anders_Ebbeson_,1559,234
Anders_Fogh_Rasmussen_,4122,1647
Andre_Agassi_,1377,162
Andrei_Mikhnevich_,2731,978
Andrew_Bunner_,2110,529
Andrew_Cuomo_,1686,292
Andrew_Niccol_,2663,925
Andrew_Weissmann_,3809,1571
Andy_Hebb_,544,13
Andy_Roddick_,3113,1256
Angela_Bassett_,3179,1301
Angela_Lansbury_,1818,348
Angela_Merkel_,1896,391
Angelina_Jolie_,1041,76
Angelo_Reyes_,2878,1079
