Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,103147,440
Aaron_Sorkin_,98861,377
Abdel_Nasser_Assidi_,0,1
Abdoulaye_Wade_,167443,1643
Abdullah_,130483,1142
Abdullah_Gul_,105935,514
Abdullah_al-Attiyah_,131809,1181
Abdullatif_Sener_,111891,656
Abel_Pacheco_,152371,1556
Abid_Hamid_Mahmud_Al-Tikriti_,136633,1289
Adam_Sandler_,133196,1210
Adam_Scott_,122665,942
Adel_Al-Jubeir_,141932,1394
Adolfo_Aguilar_Zinser_,107374,550
Adolfo_Rodriguez_Saa_,107658,556
Adrian_McPherson_,135023,1255
Adrian_Nastase_,107485,553
Adrien_Brody_,137587,1316
Ahmad_Masood_,91792,280
Ahmed_Chalabi_,150740,1542
Ahmet_Necdet_Sezer_,135349,1260
Ai_Sugiyama_,118350,817
Aicha_El_Ouafi_,105759,509
Aitor_Gonzalez_,152364,1555
Akbar_Hashemi_Rafsanjani_,118423,818
Akhmed_Zakayev_,96851,336
Al_Davis_,79440,178
Al_Gore_,128393,1094
Al_Pacino_,131744,1180
Al_Sharpton_,159392,1611
Alan_Ball_,94026,305
Alan_Greenspan_,148199,1505
Alan_Mulally_,118107,805
Alastair_Campbell_,142829,1412
Albert_Costa_,129771,1130
Alberto_Fujimori_,98683.5,374
Alberto_Ruiz_Gallardon_,145940,1470
Albrecht_Mentz_,0,2
Aldo_Paredes_,135068,1256
Alec_Baldwin_,143751,1435
Alejandro_Atchugarry_,136254,1285
Alejandro_Avila_,142107,1400
Alejandro_Toledo_,111078,638
Aleksander_Kwasniewski_,147432,1494
Alex_Barros_,119195,843
Alex_Penelas_,137395,1309
Alex_Sink_,148976,1520
Alexander_Downer_,121351,903
Alexander_Losyukov_,112844,675
Alexander_Rumyantsev_,131173,1162
Alexandra_Stevenson_,134136,1236
Alexandra_Vodjanikova_,0,3
Ali_Abbas_,139924,1359
Ali_Khamenei_,123358,960
Ali_Naimi_,114960,730
Alice_Fisher_,77272.7,157
Alicia_Silverstone_,78141.7,167
Alimzhan_Tokhtakhounov_,119287,845
Alison_Lohman_,135979,1277
Allen_Iverson_,89008,252
Allison_Janney_,89643.7,255
Allyson_Felix_,88477.5,243
Alvaro_Noboa_,131537,1171
Alvaro_Silva_Calderon_,135892,1272
Alvaro_Uribe_,104895,487
Amanda_Beard_,166507,1641
Amanda_Bynes_,106210,523
Amanda_Coetzer_,117301,789
Amber_Tamblyn_,87656.5,236
Amelia_Vega_,110674,634
Amelie_Mauresmo_,129997,1134
Amer_al-Saadi_,144096,1443
Amram_Mitzna_,86110,230
Ana_Guevara_,113563,694
Ana_Palacio_,100953,407
Anastasia_Myskina_,122323,932
Anders_Ebbeson_,100849,405
Anders_Fogh_Rasmussen_,118192,814
Andre_Agassi_,114396,719
Andrei_Mikhnevich_,124761,994
Andrew_Bunner_,139050,1343
Andrew_Cuomo_,136206,1284
Andrew_Niccol_,132643,1198
Andrew_Weissmann_,103154,441
Andy_Hebb_,143999,1440
Andy_Roddick_,115666,745
Angela_Bassett_,99455.5,385
Angela_Lansbury_,130691,1150
Angela_Merkel_,100522,399
Angelina_Jolie_,62749.5,112
