Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,2076,541
Aaron_Sorkin_,2516,844
Abdel_Nasser_Assidi_,2386,753
Abdoulaye_Wade_,4482,1657
Abdullah_,2370,737
Abdullah_Gul_,1109,83
Abdullah_al-Attiyah_,3597,1489
Abdullatif_Sener_,2378,743
Abel_Pacheco_,4279,1644
Abid_Hamid_Mahmud_Al-Tikriti_,4372,1652
Adam_Sandler_,3065,1234
Adam_Scott_,3826,1551
Adel_Al-Jubeir_,4649,1671
Adolfo_Aguilar_Zinser_,2324,711
Adolfo_Rodriguez_Saa_,1468,184
Adrian_McPherson_,4457,1655
Adrian_Nastase_,1987,482
Adrien_Brody_,2664,951
Ahmad_Masood_,1718,314
Ahmed_Chalabi_,1950,463
Ahmet_Necdet_Sezer_,3635,1505
Ai_Sugiyama_,3364,1401
Aicha_El_Ouafi_,1861,409
Aitor_Gonzalez_,4500,1661
Akbar_Hashemi_Rafsanjani_,2179,617
Akhmed_Zakayev_,1667,279
Al_Davis_,1725,321
Al_Gore_,3252,1352
Al_Pacino_,3022,1193
Al_Sharpton_,2961,1159
Alan_Ball_,2145,585
Alan_Greenspan_,3032,1200
Alan_Mulally_,2599,901
Alastair_Campbell_,3495,1450
Albert_Costa_,4210,1631
Alberto_Fujimori_,2253,672
Alberto_Ruiz_Gallardon_,2138,576
Albrecht_Mentz_,1361,141
Aldo_Paredes_,3153,1294
Alec_Baldwin_,2822,1063
Alejandro_Atchugarry_,2574,884
Alejandro_Avila_,4120,1616
Alejandro_Toledo_,2087,548
Aleksander_Kwasniewski_,4231,1636
Alex_Barros_,1643,259
Alex_Penelas_,2723,986
Alex_Sink_,3009,1186
Alexander_Downer_,1435,167
Alexander_Losyukov_,1160,90
Alexander_Rumyantsev_,3057,1226
Alexandra_Stevenson_,4001,1590
Alexandra_Vodjanikova_,2155,597
Ali_Abbas_,2033,508
Ali_Khamenei_,2958,1157
Ali_Naimi_,2450,793
Alice_Fisher_,1803,375
Alicia_Silverstone_,2712,974
Alimzhan_Tokhtakhounov_,2916,1129
Alison_Lohman_,3411,1423
Allen_Iverson_,2478,814
Allison_Janney_,2444,788
Allyson_Felix_,2153,593
Alvaro_Noboa_,3093,1258
Alvaro_Silva_Calderon_,2844,1078
Alvaro_Uribe_,2023,502
Amanda_Beard_,2937,1143
Amanda_Bynes_,1486,191
Amanda_Coetzer_,2050,522
Amber_Tamblyn_,1944,456
Amelia_Vega_,1901,430
Amelie_Mauresmo_,4131,1620
Amer_al-Saadi_,2914,1126
Amram_Mitzna_,2154,595
Ana_Guevara_,2612,912
Ana_Palacio_,1461,182
Anastasia_Myskina_,2187,624
Anders_Ebbeson_,2514,839
Anders_Fogh_Rasmussen_,2856,1083
Andre_Agassi_,2457,799
Andrei_Mikhnevich_,2113,563
Andrew_Bunner_,2451,794
Andrew_Cuomo_,2916,1130
Andrew_Niccol_,3544,1469
Andrew_Weissmann_,2506,833
Andy_Hebb_,2882,1097
Andy_Roddick_,1925,447
Angela_Bassett_,2341,719
Angela_Lansbury_,2837,1076
Angela_Merkel_,1666,278
Angelina_Jolie_,1228,105
Angelo_Reyes_,3037,1207
