Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.878151,1107
Aaron_Sorkin_,0.998228,1445
Abdel_Nasser_Assidi_,0.692407,404
Abdoulaye_Wade_,0.664608,298
Abdullah_,0.712357,475
Abdullah_Gul_,0.68143,364
Abdullah_al-Attiyah_,0.903073,1185
Abdullatif_Sener_,0.773707,735
Abel_Pacheco_,0.861525,1045
Abid_Hamid_Mahmud_Al-Tikriti_,0.777818,753
Adam_Sandler_,0.948538,1317
Adam_Scott_,0.927893,1265
Adel_Al-Jubeir_,0.946624,1313
Adolfo_Aguilar_Zinser_,0.850953,1016
Adolfo_Rodriguez_Saa_,0.985679,1414
Adrian_McPherson_,1.06181,1568
Adrian_Nastase_,0.532446,34
Adrien_Brody_,0.710225,470
Ahmad_Masood_,0.874466,1093
Ahmed_Chalabi_,0.746809,614
Ahmet_Necdet_Sezer_,0.920799,1238
Ai_Sugiyama_,0.81347,886
Aicha_El_Ouafi_,0.654876,260
Aitor_Gonzalez_,0.808756,868
Akbar_Hashemi_Rafsanjani_,0.614018,152
Akhmed_Zakayev_,0.656094,269
Al_Davis_,0.670789,319
Al_Gore_,1.0086,1468
Al_Pacino_,0.784233,784
Al_Sharpton_,0.772376,725
Alan_Ball_,0.832587,940
Alan_Greenspan_,0.701806,435
Alan_Mulally_,1.11508,1636
Alastair_Campbell_,0.755453,653
Albert_Costa_,0.991818,1432
Alberto_Fujimori_,1.03982,1531
Alberto_Ruiz_Gallardon_,0.678284,350
Albrecht_Mentz_,0.982183,1404
Aldo_Paredes_,0.724779,528
Alec_Baldwin_,0.554594,61
Alejandro_Atchugarry_,0.97808,1395
Alejandro_Avila_,0.882821,1119
Alejandro_Toledo_,0.811252,878
Aleksander_Kwasniewski_,0.881771,1115
Alex_Barros_,1.0352,1525
Alex_Penelas_,0.784139,783
Alex_Sink_,0.868979,1074
Alexander_Downer_,0.670314,318
Alexander_Losyukov_,0.691386,402
Alexander_Rumyantsev_,0.773094,729
Alexandra_Stevenson_,0.891821,1150
Alexandra_Vodjanikova_,0.682824,370
Ali_Abbas_,1.04901,1549
Ali_Khamenei_,0.958142,1351
Ali_Naimi_,0.92848,1267
Alice_Fisher_,0.749626,623
Alicia_Silverstone_,1.08882,1603
Alimzhan_Tokhtakhounov_,0.973127,1383
Alison_Lohman_,1.12253,1643
Allen_Iverson_,0.765249,696
Allison_Janney_,0.848085,1004
Allyson_Felix_,0.732268,549
Alvaro_Noboa_,1.05804,1561
Alvaro_Silva_Calderon_,0.836687,956
Alvaro_Uribe_,0.853549,1024
Amanda_Beard_,0.929018,1268
Amanda_Bynes_,0.67557,342
Amanda_Coetzer_,0.772787,726
Amber_Tamblyn_,0.969701,1378
Amelia_Vega_,0.643977,222
Amelie_Mauresmo_,0.95652,1343
Amer_al-Saadi_,0.867823,1068
Amram_Mitzna_,0.841226,974
Ana_Guevara_,0.671082,321
Ana_Palacio_,0.629231,187
Anastasia_Myskina_,0.849983,1011
Anders_Ebbeson_,0.754379,647
Anders_Fogh_Rasmussen_,0.707532,458
Andre_Agassi_,0.915788,1222
Andrei_Mikhnevich_,0.781869,771
Andrew_Bunner_,0.871613,1082
