Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,145836,1393
Aaron_Sorkin_,128944,892
Abdel_Nasser_Assidi_,149229,1459
Abdoulaye_Wade_,137514,1178
Abdullah_,91881,170
Abdullah_Gul_,119585,621
Abdullah_al-Attiyah_,112400,451
Abdullatif_Sener_,0,1
Abid_Hamid_Mahmud_Al-Tikriti_,149231,1460
Adam_Sandler_,131188,966
Adam_Scott_,90998,165
Adel_Al-Jubeir_,145450,1384
Adolfo_Aguilar_Zinser_,136557,1152
Adolfo_Rodriguez_Saa_,154967,1540
Adrian_McPherson_,130163,937
Adrian_Nastase_,0,2
Adrien_Brody_,142510,1313
Ahmad_Masood_,150450,1483
Ahmed_Chalabi_,126545,813
Ahmet_Necdet_Sezer_,82104.7,121
Ai_Sugiyama_,167074,1625
Aicha_El_Ouafi_,133534,1048
Aitor_Gonzalez_,139953,1247
Akbar_Hashemi_Rafsanjani_,114325,498
Akhmed_Zakayev_,129033,896
Al_Davis_,0,3
Al_Gore_,145705,1386
Al_Pacino_,117214,566
Al_Sharpton_,94062,192
Alan_Ball_,121848,667
Alan_Greenspan_,179534,1666
Alan_Mulally_,98383,231
Alastair_Campbell_,92088,174
Albert_Costa_,144539,1361
Alberto_Fujimori_,122916,704
Alberto_Ruiz_Gallardon_,140669,1268
Albrecht_Mentz_,112117,441
Aldo_Paredes_,109676,396
Alec_Baldwin_,129216,905
Alejandro_Atchugarry_,134435,1080
Alejandro_Avila_,134228,1072
Alejandro_Toledo_,88848,151
Aleksander_Kwasniewski_,150268,1480
Alex_Barros_,122032,676
Alex_Penelas_,127684,848
Alex_Sink_,159357,1581
Alexander_Downer_,147403,1423
Alexander_Losyukov_,138536,1212
Alexander_Rumyantsev_,106733,337
Alexandra_Stevenson_,123802,740
Alexandra_Vodjanikova_,181111,1670
Ali_Abbas_,126985,824
Ali_Khamenei_,129570,918
Ali_Naimi_,135777,1131
Alice_Fisher_,146835,1412
Alicia_Silverstone_,129935,933
Alimzhan_Tokhtakhounov_,87264.5,142
Alison_Lohman_,0,4
Allen_Iverson_,0,5
Allison_Janney_,150394,1481
Allyson_Felix_,139574,1233
Alvaro_Noboa_,77670,113
Alvaro_Silva_Calderon_,146801,1410
Alvaro_Uribe_,149367,1464
Amanda_Beard_,131630,984
Amanda_Bynes_,130185,938
Amanda_Coetzer_,157839,1563
Amber_Tamblyn_,138299,1204
Amelia_Vega_,117071,563
Amelie_Mauresmo_,131618,983
Amer_al-Saadi_,95141,198
Amram_Mitzna_,126934,821
Ana_Guevara_,128124,866
Ana_Palacio_,135305,1103
Anastasia_Myskina_,143095,1325
Anders_Ebbeson_,133647,1053
Anders_Fogh_Rasmussen_,116573,550
Andre_Agassi_,138327,1205
Andrei_Mikhnevich_,137999,1191
Andrew_Bunner_,125504,773
Andrew_Cuomo_,144127,1350
Andrew_Niccol_,118711,593
Andrew_Weissmann_,112573,454
Andy_Hebb_,95562,202
Andy_Roddick_,127383,838
Angela_Bassett_,119083,607
Angela_Lansbury_,99894,251
Angela_Merkel_,135037,1093
Angelina_Jolie_,135347,1106
Angelo_Reyes_,84728.8,131
Anibal_Ibarra_,137292,1175
