Name,Scores,EMD Ranks
,,,
,,,
Aaron_Peirsol_,94.6245,122
Aaron_Sorkin_,134.505,1118
Abdel_Nasser_Assidi_,158.808,1568
Abdoulaye_Wade_,196.952,1679
Abdullah_,139.144,1260
Abdullah_Gul_,106.037,298
Abdullah_al-Attiyah_,163.387,1601
Abdullatif_Sener_,124.89,789
Abel_Pacheco_,135.931,1163
Abid_Hamid_Mahmud_Al-Tikriti_,177.241,1658
Adam_Sandler_,115.316,509
Adam_Scott_,145.657,1401
Adel_Al-Jubeir_,168.612,1632
Adolfo_Aguilar_Zinser_,135.534,1149
Adolfo_Rodriguez_Saa_,139.632,1274
Adrian_McPherson_,155.088,1527
Adrian_Nastase_,136.948,1189
Adrien_Brody_,110.846,393
Ahmad_Masood_,126.423,832
Ahmed_Chalabi_,111.113,397
Ahmet_Necdet_Sezer_,135.111,1133
Ai_Sugiyama_,130.579,994
Aicha_El_Ouafi_,130.817,1002
Aitor_Gonzalez_,170.292,1641
Akbar_Hashemi_Rafsanjani_,103.624,247
Akhmed_Zakayev_,128.863,929
Al_Davis_,140.237,1291
Al_Gore_,121.429,674
Al_Pacino_,136.662,1181
Al_Sharpton_,144.204,1376
Alan_Ball_,123.627,744
Alan_Greenspan_,139.929,1282
Alan_Mulally_,128.889,932
Alastair_Campbell_,103.866,250
Albert_Costa_,168.749,1633
Alberto_Fujimori_,127.444,874
Alberto_Ruiz_Gallardon_,106.336,309
Albrecht_Mentz_,117.708,586
Aldo_Paredes_,113.561,457
Alec_Baldwin_,136.714,1182
Alejandro_Atchugarry_,120.518,651
Alejandro_Avila_,148.384,1440
Alejandro_Toledo_,130.852,1003
Aleksander_Kwasniewski_,101.145,208
Alex_Barros_,109.327,368
Alex_Penelas_,106.862,319
Alex_Sink_,118.61,605
Alexander_Downer_,98.3939,167
Alexander_Losyukov_,122.979,723
Alexander_Rumyantsev_,112.085,418
Alexandra_Stevenson_,103.059,235
Alexandra_Vodjanikova_,154.622,1525
Ali_Abbas_,91.2049,98
Ali_Khamenei_,131.949,1041
Ali_Naimi_,112.347,427
Alice_Fisher_,139.622,1273
Alicia_Silverstone_,129.937,976
Alimzhan_Tokhtakhounov_,117.482,577
Alison_Lohman_,114.447,482
Allen_Iverson_,151.969,1486
Allison_Janney_,131.463,1020
Allyson_Felix_,173.758,1650
Alvaro_Noboa_,111.104,396
Alvaro_Silva_Calderon_,126.854,847
Alvaro_Uribe_,115.879,528
Amanda_Beard_,112.828,438
Amanda_Bynes_,111.85,414
Amanda_Coetzer_,140.548,1301
Amber_Tamblyn_,131.555,1024
Amelia_Vega_,104.668,265
Amelie_Mauresmo_,145.103,1393
Amer_al-Saadi_,98.958,174
Amram_Mitzna_,126.983,853
Ana_Guevara_,145.663,1402
Ana_Palacio_,63.4425,3
Anastasia_Myskina_,156.077,1537
Anders_Ebbeson_,162.862,1599
Anders_Fogh_Rasmussen_,166.948,1623
Andre_Agassi_,124.818,786
Andrei_Mikhnevich_,144.307,1378
Andrew_Bunner_,111.821,411
Andrew_Cuomo_,98.6183,169
Andrew_Niccol_,100.557,195
Andrew_Weissmann_,160.897,1588
Andy_Hebb_,110.057,380
