Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,124315,869
Aaron_Sorkin_,111423,497
Abdel_Nasser_Assidi_,146946,1445
Abdoulaye_Wade_,141345,1343
Abdullah_,121751,790
Abdullah_Gul_,143834,1384
Abdullah_al-Attiyah_,139514,1303
Abdullatif_Sener_,126240,940
Abel_Pacheco_,128188,1001
Abid_Hamid_Mahmud_Al-Tikriti_,106480,388
Adam_Sandler_,100625,299
Adam_Scott_,80272,112
Adel_Al-Jubeir_,94713,219
Adolfo_Aguilar_Zinser_,137240,1255
Adolfo_Rodriguez_Saa_,130893,1084
Adrian_McPherson_,117618,653
Adrian_Nastase_,84093,131
Adrien_Brody_,144948,1405
Ahmad_Masood_,129424,1050
Ahmed_Chalabi_,120833,759
Ahmet_Necdet_Sezer_,132027,1112
Ai_Sugiyama_,118187,679
Aicha_El_Ouafi_,106200,382
Aitor_Gonzalez_,0,1
Akbar_Hashemi_Rafsanjani_,89598,172
Akhmed_Zakayev_,132245,1122
Al_Davis_,153072,1532
Al_Gore_,121223,770
Al_Pacino_,144063,1387
Al_Sharpton_,126406,947
Alan_Ball_,0,2
Alan_Greenspan_,141891,1352
Alan_Mulally_,76872.3,92
Alastair_Campbell_,145736,1426
Albert_Costa_,78217,97
Alberto_Fujimori_,112754,530
Alberto_Ruiz_Gallardon_,124302,867
Albrecht_Mentz_,134832,1181
Aldo_Paredes_,152669,1527
Alec_Baldwin_,147548,1455
Alejandro_Atchugarry_,80881,114
Alejandro_Avila_,109638,456
Alejandro_Toledo_,127186,969
Aleksander_Kwasniewski_,141556,1346
Alex_Barros_,146492,1439
Alex_Penelas_,121852,791
Alex_Sink_,122244,804
Alexander_Downer_,110350,469
Alexander_Losyukov_,80240,111
Alexander_Rumyantsev_,104505,359
Alexandra_Stevenson_,117438,647
Alexandra_Vodjanikova_,151132,1507
Ali_Abbas_,126986,964
Ali_Khamenei_,138671,1282
Ali_Naimi_,153415,1536
Alice_Fisher_,126515,953
Alicia_Silverstone_,112642,527
Alimzhan_Tokhtakhounov_,0,3
Alison_Lohman_,130381,1073
Allen_Iverson_,0,4
Allison_Janney_,110650,483
Allyson_Felix_,112914,532
Alvaro_Noboa_,0,5
Alvaro_Silva_Calderon_,148474,1464
Alvaro_Uribe_,121160,768
Amanda_Beard_,135429,1196
Amanda_Bynes_,114267,565
Amanda_Coetzer_,121361,774
Amber_Tamblyn_,115206,591
Amelia_Vega_,147937,1461
Amelie_Mauresmo_,133890,1162
Amer_al-Saadi_,133616,1157
Amram_Mitzna_,152868,1529
Ana_Guevara_,93398,204
Ana_Palacio_,105192,369
Anastasia_Myskina_,145747,1427
Anders_Ebbeson_,135536,1199
Anders_Fogh_Rasmussen_,121447,776
Andre_Agassi_,79380.7,106
Andrei_Mikhnevich_,111415,496
Andrew_Bunner_,124407,875
Andrew_Cuomo_,142410,1363
Andrew_Niccol_,122888,828
Andrew_Weissmann_,113437,548
Andy_Hebb_,115653,599
Andy_Roddick_,135408,1195
Angela_Bassett_,129002,1027
Angela_Lansbury_,105848,377
Angela_Merkel_,125428,911
Angelina_Jolie_,134557,1172
Angelo_Reyes_,102801,335
