Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,117,330
Aaron_Sorkin_,1,1
Abdel_Nasser_Assidi_,536,1113
Abdoulaye_Wade_,1132,1599
Abdullah_,206,545
Abdullah_Gul_,758,1368
Abdullah_al-Attiyah_,464,1008
Abdullatif_Sener_,999,1536
Abel_Pacheco_,1043,1556
Abid_Hamid_Mahmud_Al-Tikriti_,1273,1639
Adam_Sandler_,229,590
Adam_Scott_,1238,1635
Adel_Al-Jubeir_,1540,1679
Adolfo_Aguilar_Zinser_,194,520
Adolfo_Rodriguez_Saa_,1101,1585
Adrian_McPherson_,1356,1661
Adrian_Nastase_,347,818
Adrien_Brody_,399,903
Ahmad_Masood_,273,685
Ahmed_Chalabi_,409,919
Ahmet_Necdet_Sezer_,586,1183
Ai_Sugiyama_,610,1215
Aicha_El_Ouafi_,18,52
Aitor_Gonzalez_,1276,1640
Akbar_Hashemi_Rafsanjani_,398,901
Akhmed_Zakayev_,270,680
Al_Davis_,883,1470
Al_Gore_,448,989
Al_Pacino_,32,94
Al_Sharpton_,71,207
Alan_Ball_,730,1347
Alan_Greenspan_,652,1273
Alan_Mulally_,391,889
Alastair_Campbell_,943,1511
Albert_Costa_,135,375
Alberto_Fujimori_,207,548
Alberto_Ruiz_Gallardon_,312,757
Albrecht_Mentz_,412,923
Aldo_Paredes_,269,678
Alec_Baldwin_,612,1219
Alejandro_Atchugarry_,515,1083
Alejandro_Avila_,49,144
Alejandro_Toledo_,83,240
Aleksander_Kwasniewski_,1213,1629
Alex_Barros_,366,850
Alex_Penelas_,108,306
Alex_Sink_,791,1405
Alexander_Downer_,172,469
Alexander_Losyukov_,341,808
Alexander_Rumyantsev_,2,4
Alexandra_Stevenson_,626,1238
Alexandra_Vodjanikova_,409,920
Ali_Abbas_,373,858
Ali_Khamenei_,1204,1623
Ali_Naimi_,257,653
Alice_Fisher_,742,1356
Alicia_Silverstone_,900,1483
Alimzhan_Tokhtakhounov_,482,1036
Alison_Lohman_,490,1047
Allen_Iverson_,459,1000
Allison_Janney_,517,1085
Allyson_Felix_,187,503
Alvaro_Noboa_,367,851
Alvaro_Silva_Calderon_,311,754
Alvaro_Uribe_,1062,1564
Amanda_Beard_,546,1131
Amanda_Bynes_,422,942
Amanda_Coetzer_,625,1236
Amber_Tamblyn_,362,844
Amelia_Vega_,1130,1598
Amelie_Mauresmo_,1361,1662
Amer_al-Saadi_,177,482
Amram_Mitzna_,3,7
Ana_Guevara_,453,994
Ana_Palacio_,3,8
Anastasia_Myskina_,676,1295
Anders_Ebbeson_,1203,1622
Anders_Fogh_Rasmussen_,106,300
Andre_Agassi_,695,1309
Andrei_Mikhnevich_,414,927
Andrew_Bunner_,420,940
Andrew_Cuomo_,4,10
Andrew_Niccol_,731,1349
Andrew_Weissmann_,160,439
Andy_Hebb_,386,880
Andy_Roddick_,598,1196
Angela_Bassett_,131,366
Angela_Lansbury_,22,64
Angela_Merkel_,137,381
Angelina_Jolie_,161,441
Angelo_Reyes_,460,1003
Anibal_Ibarra_,427,950
Ann_Veneman_,219,570
Anna_Kournikova_,1218,1630
Anna_Nicole_Smith_,492,1049
Anne_Krueger_,524,1095
