Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.909887,1315
Aaron_Sorkin_,0.776612,929
Abdel_Nasser_Assidi_,0.516,154
Abdoulaye_Wade_,1.10361,1613
Abdullah_,0.679667,613
Abdullah_Gul_,0.552701,224
Abdullah_al-Attiyah_,1.02463,1526
Abdullatif_Sener_,0.943461,1399
Abel_Pacheco_,0.824785,1079
Abid_Hamid_Mahmud_Al-Tikriti_,0.561329,250
Adam_Sandler_,0.91358,1323
Adam_Scott_,0.860791,1179
Adel_Al-Jubeir_,0.856228,1165
Adolfo_Aguilar_Zinser_,0.653386,515
Adolfo_Rodriguez_Saa_,0.513528,150
Adrian_McPherson_,0.934504,1368
Adrian_Nastase_,0.681824,621
Ahmad_Masood_,0.635951,457
Ahmed_Chalabi_,0.726479,770
Ahmet_Necdet_Sezer_,0.781949,946
Ai_Sugiyama_,0.640249,469
Aicha_El_Ouafi_,1.02667,1531
Aitor_Gonzalez_,0.677655,603
Akbar_Hashemi_Rafsanjani_,0.590188,328
Akhmed_Zakayev_,0.856594,1168
Al_Davis_,1.00208,1493
Al_Gore_,0.907004,1305
Al_Pacino_,0.703077,686
Al_Sharpton_,0.698393,674
Alan_Ball_,0.907511,1308
Alan_Greenspan_,0.602344,359
Alan_Mulally_,0.885038,1254
Alastair_Campbell_,1.22057,1667
Albert_Costa_,0.739924,822
Alberto_Fujimori_,0.777315,932
Alberto_Ruiz_Gallardon_,0.544865,215
Albrecht_Mentz_,1.14205,1634
Aldo_Paredes_,0.874653,1220
Alec_Baldwin_,0.646613,492
Alejandro_Atchugarry_,0.847953,1141
Alejandro_Avila_,0.71913,741
Alejandro_Toledo_,0.669949,573
Aleksander_Kwasniewski_,0.751392,863
Alex_Barros_,0.456773,71
Alex_Penelas_,0.59093,332
Alex_Sink_,0.738429,811
Alexander_Downer_,0.404404,24
Alexander_Losyukov_,0.718163,738
Alexander_Rumyantsev_,0.668506,569
Alexandra_Stevenson_,1.00312,1497
Alexandra_Vodjanikova_,0.523156,167
Ali_Abbas_,0.951976,1420
Ali_Khamenei_,0.821155,1067
Ali_Naimi_,0.939462,1387
Alice_Fisher_,0.666,560
Alicia_Silverstone_,0.963811,1448
Alimzhan_Tokhtakhounov_,0.661824,548
Alison_Lohman_,0.56807,265
Allen_Iverson_,0.64805,500
Allison_Janney_,0.506585,141
Allyson_Felix_,1.05039,1553
Alvaro_Noboa_,0.647927,498
Alvaro_Silva_Calderon_,0.648042,499
Alvaro_Uribe_,0.622177,414
Amanda_Beard_,1.05067,1554
Amanda_Bynes_,0.594973,346
Amanda_Coetzer_,1.01441,1512
Amber_Tamblyn_,0.762985,880
Amelia_Vega_,0.480781,103
Amelie_Mauresmo_,1.16148,1646
Amer_al-Saadi_,0.94378,1400
Amram_Mitzna_,1.00307,1496
Ana_Guevara_,0.666241,561
Ana_Palacio_,0.671542,583
Anastasia_Myskina_,1.04504,1548
Anders_Ebbeson_,0.522569,166
Anders_Fogh_Rasmussen_,0.578535,305
Andre_Agassi_,1.02916,1533
Andrei_Mikhnevich_,1.03354,1536
Andrew_Bunner_,0.944816,1403
Andrew_Cuomo_,1.01852,1517
