Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,98347.5,241
Aaron_Sorkin_,113492,454
Abdel_Nasser_Assidi_,121603,645
Abdoulaye_Wade_,122556,673
Abdullah_,135046,1032
Abdullah_Gul_,138392,1135
Abdullah_al-Attiyah_,160440,1565
Abdullatif_Sener_,138665,1142
Abel_Pacheco_,147793,1377
Abid_Hamid_Mahmud_Al-Tikriti_,91517,197
Adam_Sandler_,125406,742
Adam_Scott_,135002,1031
Adel_Al-Jubeir_,0,1
Adolfo_Aguilar_Zinser_,151840,1463
Adolfo_Rodriguez_Saa_,128114,814
Adrian_McPherson_,127997,811
Adrian_Nastase_,107993,357
Adrien_Brody_,98390.5,242
Ahmad_Masood_,147576,1369
Ahmed_Chalabi_,138078,1127
Ahmet_Necdet_Sezer_,140547,1192
Ai_Sugiyama_,98653.5,245
Aicha_El_Ouafi_,121813,655
Aitor_Gonzalez_,0,2
Akbar_Hashemi_Rafsanjani_,151454,1451
Akhmed_Zakayev_,99312,255
Al_Davis_,0,3
Al_Gore_,147331,1365
Al_Pacino_,133929,985
Al_Sharpton_,148114,1385
Alan_Ball_,122281,669
Alan_Greenspan_,131147,895
Alan_Mulally_,0,4
Alastair_Campbell_,126497,769
Albert_Costa_,139400,1160
Alberto_Fujimori_,118767,571
Alberto_Ruiz_Gallardon_,113514,455
Albrecht_Mentz_,154873,1502
Aldo_Paredes_,0,5
Alec_Baldwin_,125278,735
Alejandro_Atchugarry_,108421,363
Alejandro_Avila_,0,6
Alejandro_Toledo_,134724,1015
Aleksander_Kwasniewski_,128519,829
Alex_Barros_,154779,1500
Alex_Penelas_,68132,153
Alex_Sink_,120593,612
Alexander_Downer_,65275,150
Alexander_Losyukov_,115045,490
Alexander_Rumyantsev_,141610,1222
Alexandra_Stevenson_,74353,156
Alexandra_Vodjanikova_,115901,509
Ali_Abbas_,80755,169
Ali_Khamenei_,155500,1509
Ali_Naimi_,100865,264
Alice_Fisher_,144048,1284
Alicia_Silverstone_,132141,928
Alimzhan_Tokhtakhounov_,128737,840
Alison_Lohman_,111187,416
Allen_Iverson_,158098,1539
Allyson_Felix_,135878,1062
Alvaro_Noboa_,163630,1605
Alvaro_Silva_Calderon_,114260,473
Alvaro_Uribe_,147065,1355
Amanda_Beard_,0,7
Amanda_Bynes_,103490,299
Amanda_Coetzer_,134020,987
Amber_Tamblyn_,146937,1352
Amelia_Vega_,120939,621
Amelie_Mauresmo_,140724,1197
Amer_al-Saadi_,114761,480
Amram_Mitzna_,142334,1240
Ana_Guevara_,145289,1310
Ana_Palacio_,134776,1017
Anastasia_Myskina_,127368,794
Anders_Ebbeson_,164001,1611
Anders_Fogh_Rasmussen_,124445,713
Andre_Agassi_,139921,1174
Andrei_Mikhnevich_,166662,1631
Andrew_Bunner_,126117,760
Andrew_Cuomo_,0,8
Andrew_Niccol_,137374,1106
Andrew_Weissmann_,135720,1054
Andy_Hebb_,162931,1595
Andy_Roddick_,132859,946
Angela_Bassett_,88500.6,188
Angela_Lansbury_,131541,904
Angela_Merkel_,104434,317
Angelina_Jolie_,97220.7,224
Angelo_Reyes_,106355,338
Anibal_Ibarra_,132953,950
