Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.647283,521
Aaron_Sorkin_,0.646899,518
Abdel_Nasser_Assidi_,0.579586,279
Abdoulaye_Wade_,0.674743,638
Abdullah_,0.771715,1014
Abdullah_Gul_,0.637978,472
Abdullah_al-Attiyah_,1.02242,1596
Abdullatif_Sener_,0.817493,1179
Abel_Pacheco_,0.680977,668
Abid_Hamid_Mahmud_Al-Tikriti_,0.603045,351
Adam_Sandler_,0.495954,66
Adam_Scott_,0.876497,1346
Adel_Al-Jubeir_,0.864878,1323
Adolfo_Aguilar_Zinser_,0.563774,229
Adolfo_Rodriguez_Saa_,0.787256,1075
Adrian_McPherson_,0.910922,1425
Adrian_Nastase_,0.934964,1476
Adrien_Brody_,0.60328,353
Ahmad_Masood_,0.692659,708
Ahmed_Chalabi_,1.04001,1616
Ahmet_Necdet_Sezer_,0.774325,1024
Ai_Sugiyama_,0.684901,679
Aicha_El_Ouafi_,0.518745,102
Aitor_Gonzalez_,0.944136,1487
Akbar_Hashemi_Rafsanjani_,0.708603,779
Akhmed_Zakayev_,0.959819,1516
Al_Davis_,0.922467,1449
Al_Gore_,0.732992,865
Al_Pacino_,0.73825,887
Al_Sharpton_,0.639708,484
Alan_Ball_,0.698304,734
Alan_Greenspan_,0.931869,1469
Alan_Mulally_,0.729586,850
Alastair_Campbell_,0.78791,1078
Albert_Costa_,0.55183,191
Alberto_Fujimori_,0.565096,233
Alberto_Ruiz_Gallardon_,0.675526,641
Albrecht_Mentz_,0.95596,1508
Aldo_Paredes_,1.03741,1615
Alec_Baldwin_,0.785579,1068
Alejandro_Atchugarry_,0.687342,686
Alejandro_Avila_,0.701868,750
Alejandro_Toledo_,0.547515,173
Aleksander_Kwasniewski_,0.827861,1208
Alex_Barros_,0.66432,601
Alex_Penelas_,0.398676,5
Alex_Sink_,0.75378,953
Alexander_Downer_,0.651783,550
Alexander_Losyukov_,0.579226,277
Alexander_Rumyantsev_,0.670952,625
Alexandra_Stevenson_,0.707159,774
Alexandra_Vodjanikova_,0.713352,797
Ali_Abbas_,0.786623,1073
Ali_Khamenei_,0.797885,1112
Ali_Naimi_,0.537915,143
Alice_Fisher_,0.913642,1427
Alicia_Silverstone_,0.830684,1218
Alimzhan_Tokhtakhounov_,0.463609,33
Alison_Lohman_,0.783514,1059
Allen_Iverson_,0.521172,108
Allyson_Felix_,0.816217,1175
Alvaro_Noboa_,0.696458,725
Alvaro_Silva_Calderon_,0.676539,646
Alvaro_Uribe_,0.99678,1566
Amanda_Beard_,0.899121,1397
Amanda_Bynes_,0.679847,662
Amanda_Coetzer_,0.991279,1561
Amber_Tamblyn_,0.517329,100
Amelia_Vega_,0.526054,116
Amelie_Mauresmo_,0.916347,1433
Amer_al-Saadi_,0.717627,810
Amram_Mitzna_,0.680435,663
Ana_Guevara_,0.614705,390
Ana_Palacio_,0.821097,1187
Anastasia_Myskina_,0.768806,998
Anders_Ebbeson_,0.803596,1127
Anders_Fogh_Rasmussen_,0.579129,276
Andre_Agassi_,0.830609,1217
Andrei_Mikhnevich_,1.03099,1610
Andrew_Bunner_,0.989069,1560
Andrew_Cuomo_,1.02532,1601
