Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,976,47
Aaron_Sorkin_,3058,1228
Abdel_Nasser_Assidi_,3163,1300
Abdoulaye_Wade_,3711,1544
Abdullah_,3055,1224
Abdullah_Gul_,1144,84
Abdullah_al-Attiyah_,3678,1532
Abdullatif_Sener_,2155,565
Abel_Pacheco_,3533,1475
Abid_Hamid_Mahmud_Al-Tikriti_,3223,1335
Adam_Sandler_,3349,1400
Adam_Scott_,4232,1648
Adel_Al-Jubeir_,2618,923
Adolfo_Aguilar_Zinser_,3281,1361
Adolfo_Rodriguez_Saa_,4099,1626
Adrian_McPherson_,2904,1123
Adrian_Nastase_,2225,610
Adrien_Brody_,2908,1129
Ahmad_Masood_,3334,1389
Ahmed_Chalabi_,2212,603
Ahmet_Necdet_Sezer_,1537,212
Ai_Sugiyama_,4129,1631
Aicha_El_Ouafi_,2203,596
Aitor_Gonzalez_,2730,1008
Akbar_Hashemi_Rafsanjani_,1244,108
Akhmed_Zakayev_,2049,499
Al_Davis_,2326,706
Al_Gore_,2577,893
Al_Pacino_,2838,1080
Al_Sharpton_,2915,1134
Alan_Ball_,1057,59
Alan_Greenspan_,4234,1650
Alan_Mulally_,3341,1395
Alastair_Campbell_,1444,171
Albert_Costa_,3046,1221
Alberto_Fujimori_,1581,228
Alberto_Ruiz_Gallardon_,1952,437
Albrecht_Mentz_,3897,1591
Aldo_Paredes_,2344,721
Alec_Baldwin_,2307,691
Alejandro_Atchugarry_,781,21
Alejandro_Avila_,1952,438
Alejandro_Toledo_,2726,1006
Aleksander_Kwasniewski_,1350,141
Alex_Barros_,1426,167
Alex_Penelas_,2372,746
Alex_Sink_,1983,460
Alexander_Downer_,2427,785
Alexander_Losyukov_,2409,770
Alexander_Rumyantsev_,1594,233
Alexandra_Stevenson_,3906,1593
Alexandra_Vodjanikova_,3551,1478
Ali_Abbas_,1498,194
Ali_Khamenei_,2300,682
Ali_Naimi_,2089,524
Alice_Fisher_,3086,1249
Alicia_Silverstone_,3362,1406
Alimzhan_Tokhtakhounov_,2786,1045
Alison_Lohman_,2694,982
Allen_Iverson_,1965,445
Allison_Janney_,2091,526
Allyson_Felix_,3652,1525
Alvaro_Noboa_,3602,1502
Alvaro_Silva_Calderon_,3602,1503
Alvaro_Uribe_,1588,230
Amanda_Beard_,2125,550
Amanda_Bynes_,3756,1566
Amanda_Coetzer_,1941,427
Amber_Tamblyn_,2397,762
Amelia_Vega_,3481,1449
Amelie_Mauresmo_,3403,1422
Amer_al-Saadi_,1686,278
Amram_Mitzna_,1792,335
Ana_Guevara_,4228,1646
Ana_Palacio_,1698,287
Anastasia_Myskina_,2109,538
Anders_Ebbeson_,3579,1494
Anders_Fogh_Rasmussen_,4423,1667
Andre_Agassi_,1275,116
Andrei_Mikhnevich_,2079,520
Andrew_Bunner_,2317,698
Andrew_Cuomo_,1077,68
Andrew_Niccol_,1565,223
Andrew_Weissmann_,2682,968
Andy_Hebb_,1117,77
Andy_Roddick_,3255,1351
Angela_Bassett_,3155,1290
Angela_Lansbury_,1277,119
Angela_Merkel_,1967,446
Angelina_Jolie_,2520,848
Angelo_Reyes_,4010,1611
