Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,201,533
Aaron_Sorkin_,1,1
Abdel_Nasser_Assidi_,661,1279
Abdoulaye_Wade_,840,1436
Abdullah_,78,229
Abdullah_Gul_,298,736
Abdullah_al-Attiyah_,1226,1638
Abdullatif_Sener_,991,1530
Abel_Pacheco_,175,475
Abid_Hamid_Mahmud_Al-Tikriti_,808,1411
Adam_Sandler_,266,672
Adam_Scott_,255,649
Adel_Al-Jubeir_,1016,1549
Adolfo_Aguilar_Zinser_,1108,1593
Adolfo_Rodriguez_Saa_,86,251
Adrian_McPherson_,429,956
Adrian_Nastase_,728,1352
Adrien_Brody_,391,899
Ahmad_Masood_,335,803
Ahmed_Chalabi_,502,1070
Ahmet_Necdet_Sezer_,150,419
Ai_Sugiyama_,163,449
Aicha_El_Ouafi_,311,761
Aitor_Gonzalez_,2,4
Akbar_Hashemi_Rafsanjani_,580,1175
Akhmed_Zakayev_,766,1386
Al_Davis_,1294,1652
Al_Gore_,617,1232
Al_Pacino_,234,605
Al_Sharpton_,1148,1612
Alan_Ball_,514,1087
Alan_Greenspan_,546,1132
Alan_Mulally_,332,799
Alastair_Campbell_,180,486
Albert_Costa_,300,741
Alberto_Fujimori_,3,7
Alberto_Ruiz_Gallardon_,306,753
Albrecht_Mentz_,559,1147
Aldo_Paredes_,459,1006
Alec_Baldwin_,1140,1609
Alejandro_Atchugarry_,642,1256
Alejandro_Avila_,512,1085
Alejandro_Toledo_,996,1535
Aleksander_Kwasniewski_,141,397
Alex_Barros_,4,10
Alex_Penelas_,116,331
Alex_Sink_,581,1177
Alexander_Downer_,295,731
Alexander_Losyukov_,445,984
Alexander_Rumyantsev_,417,938
Alexandra_Stevenson_,464,1014
Alexandra_Vodjanikova_,1223,1637
Ali_Abbas_,178,481
Ali_Khamenei_,863,1454
Ali_Naimi_,297,735
Alice_Fisher_,5,13
Alicia_Silverstone_,261,662
Alimzhan_Tokhtakhounov_,6,16
Alison_Lohman_,7,19
Allen_Iverson_,852,1446
Allison_Janney_,350,835
Allyson_Felix_,1065,1570
Alvaro_Noboa_,397,908
Alvaro_Silva_Calderon_,835,1431
Alvaro_Uribe_,466,1016
Amanda_Beard_,530,1108
Amanda_Bynes_,65,190
Amanda_Coetzer_,790,1401
Amber_Tamblyn_,12,34
Amelia_Vega_,268,676
Amelie_Mauresmo_,730,1354
Amer_al-Saadi_,137,387
Amram_Mitzna_,292,725
Ana_Guevara_,273,685
Ana_Palacio_,4,11
Anastasia_Myskina_,379,881
Anders_Ebbeson_,623,1239
Anders_Fogh_Rasmussen_,499,1064
Andre_Agassi_,417,939
Andrei_Mikhnevich_,1020,1551
Andrew_Bunner_,8,22
Andrew_Cuomo_,61,179
Andrew_Niccol_,288,717
Andrew_Weissmann_,379,882
Andy_Hebb_,41,121
Andy_Roddick_,640,1254
Angela_Bassett_,11,31
Angela_Lansbury_,349,832
Angela_Merkel_,141,398
Angelina_Jolie_,224,584
Angelo_Reyes_,45,133
Anibal_Ibarra_,1067,1573
Ann_Veneman_,219,570
Anna_Kournikova_,933,1493
Anna_Nicole_Smith_,557,1145
Anne_Krueger_,855,1448
