Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,138032,1392
Aaron_Sorkin_,129752,1181
Abdel_Nasser_Assidi_,0,1
Abdoulaye_Wade_,128896,1161
Abdullah_,125241,1062
Abdullah_Gul_,141974,1459
Abdullah_al-Attiyah_,108710,615
Abdullatif_Sener_,135333,1337
Abel_Pacheco_,135183,1332
Abid_Hamid_Mahmud_Al-Tikriti_,148222,1557
Adam_Sandler_,138420,1401
Adam_Scott_,100308,444
Adel_Al-Jubeir_,114480,763
Adolfo_Aguilar_Zinser_,93083.7,323
Adolfo_Rodriguez_Saa_,149542,1571
Adrian_McPherson_,109610,638
Adrian_Nastase_,137448,1383
Adrien_Brody_,154743,1600
Ahmad_Masood_,0,2
Ahmed_Chalabi_,147421,1543
Ahmet_Necdet_Sezer_,122786,993
Ai_Sugiyama_,126167,1076
Aicha_El_Ouafi_,122792,994
Aitor_Gonzalez_,0,3
Akbar_Hashemi_Rafsanjani_,100871,453
Akhmed_Zakayev_,112482,719
Al_Davis_,113180,730
Al_Gore_,140645,1431
Al_Pacino_,102193,475
Al_Sharpton_,124128,1035
Alan_Ball_,0,4
Alan_Greenspan_,121873,961
Alan_Mulally_,142127,1462
Alastair_Campbell_,59191,139
Albert_Costa_,140968,1440
Alberto_Fujimori_,0,5
Alberto_Ruiz_Gallardon_,117875,849
Albrecht_Mentz_,0,6
Aldo_Paredes_,0,7
Alec_Baldwin_,125158,1059
Alejandro_Atchugarry_,152855,1593
Alejandro_Avila_,152777,1592
Alejandro_Toledo_,92830.5,316
Aleksander_Kwasniewski_,122079,972
Alex_Barros_,0,8
Alex_Penelas_,0,9
Alex_Sink_,137981,1391
Alexander_Downer_,109163,626
Alexander_Losyukov_,124450,1040
Alexander_Rumyantsev_,110612,665
Alexandra_Stevenson_,113963,749
Alexandra_Vodjanikova_,140601,1428
Ali_Abbas_,154990,1602
Ali_Khamenei_,131134,1217
Ali_Naimi_,117621,839
Alice_Fisher_,110808,674
Alicia_Silverstone_,108298,604
Alimzhan_Tokhtakhounov_,90508.5,286
Alison_Lohman_,94287,338
Allen_Iverson_,0,10
Allison_Janney_,132600,1258
Allyson_Felix_,139572,1412
Alvaro_Noboa_,115288,787
Alvaro_Silva_Calderon_,78712,191
Alvaro_Uribe_,90724,289
Amanda_Beard_,90242,283
Amanda_Bynes_,112624,722
Amanda_Coetzer_,0,11
Amber_Tamblyn_,0,12
Amelia_Vega_,169091,1660
Amelie_Mauresmo_,122624,987
Amer_al-Saadi_,110144,653
Amram_Mitzna_,0,13
Ana_Guevara_,117679,841
Ana_Palacio_,121117,936
Anastasia_Myskina_,178628,1673
Anders_Ebbeson_,103444,500
Anders_Fogh_Rasmussen_,166856,1655
Andre_Agassi_,122206,977
Andrei_Mikhnevich_,121480,949
Andrew_Bunner_,156036,1610
Andrew_Cuomo_,91406.5,298
Andrew_Niccol_,0,14
Andrew_Weissmann_,82914,218
Andy_Hebb_,141791,1456
Andy_Roddick_,138362,1397
Angela_Bassett_,121455,948
Angela_Lansbury_,115372,790
Angela_Merkel_,131264,1221
Angelina_Jolie_,116487,818
Angelo_Reyes_,107327,579
Anibal_Ibarra_,140753,1433
