Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,961,59
Aaron_Sorkin_,3469,1426
Abdel_Nasser_Assidi_,4222,1639
Abdoulaye_Wade_,4116,1622
Abdullah_,3971,1591
Abdullah_Gul_,3456,1417
Abdullah_al-Attiyah_,3080,1219
Abdullatif_Sener_,2530,845
Abel_Pacheco_,2522,843
Abid_Hamid_Mahmud_Al-Tikriti_,3210,1302
Adam_Sandler_,2577,871
Adam_Scott_,3550,1465
Adel_Al-Jubeir_,2183,617
Adolfo_Aguilar_Zinser_,3340,1363
Adolfo_Rodriguez_Saa_,4455,1665
Adrian_McPherson_,2770,1016
Adrian_Nastase_,2956,1143
Adrien_Brody_,3113,1248
Ahmad_Masood_,4615,1674
Ahmed_Chalabi_,2903,1111
Ahmet_Necdet_Sezer_,1871,426
Ai_Sugiyama_,2989,1161
Aitor_Gonzalez_,3728,1522
Akbar_Hashemi_Rafsanjani_,2177,613
Akhmed_Zakayev_,2007,497
Al_Davis_,3766,1535
Al_Gore_,2174,611
Al_Pacino_,2068,536
Al_Sharpton_,4384,1656
Alan_Ball_,1628,282
Alan_Greenspan_,4527,1670
Alan_Mulally_,1474,218
Alastair_Campbell_,1854,415
Albert_Costa_,1880,431
Alberto_Fujimori_,2333,708
Alberto_Ruiz_Gallardon_,2702,960
Albrecht_Mentz_,2552,862
Aldo_Paredes_,4289,1644
Alec_Baldwin_,3540,1459
Alejandro_Atchugarry_,892,45
Alejandro_Avila_,2144,587
Alejandro_Toledo_,2373,738
Aleksander_Kwasniewski_,1668,300
Alex_Barros_,1823,389
Alex_Penelas_,1413,182
Alex_Sink_,1902,441
Alexander_Downer_,2841,1062
Alexander_Losyukov_,2752,999
Alexander_Rumyantsev_,1417,185
Alexandra_Stevenson_,410,4
Alexandra_Vodjanikova_,4307,1645
Ali_Abbas_,1368,163
Ali_Khamenei_,2906,1114
Ali_Naimi_,934,49
Alice_Fisher_,2848,1070
Alicia_Silverstone_,1706,320
Alimzhan_Tokhtakhounov_,1294,135
Alison_Lohman_,2846,1067
Allen_Iverson_,2913,1116
Allison_Janney_,2406,760
Allyson_Felix_,4467,1667
Alvaro_Noboa_,2352,726
Alvaro_Silva_Calderon_,3056,1203
Alvaro_Uribe_,2351,725
Amanda_Beard_,1449,209
Amanda_Bynes_,1517,241
Amanda_Coetzer_,3005,1172
Amber_Tamblyn_,1230,118
Amelia_Vega_,2748,997
Amelie_Mauresmo_,2857,1080
Amer_al-Saadi_,1853,413
Amram_Mitzna_,1423,195
Ana_Guevara_,3054,1201
Ana_Palacio_,750,25
Anastasia_Myskina_,1630,283
Anders_Ebbeson_,2295,685
Anders_Fogh_Rasmussen_,3493,1436
Andre_Agassi_,1506,235
Andrei_Mikhnevich_,2735,988
Andrew_Bunner_,2789,1028
Andrew_Cuomo_,1418,186
Andrew_Niccol_,1147,98
Andrew_Weissmann_,3048,1197
Andy_Hebb_,1060,80
Andy_Roddick_,3498,1438
Angela_Bassett_,3405,1388
Angela_Lansbury_,2299,686
Angela_Merkel_,1830,395
Angelina_Jolie_,2098,558
Angelo_Reyes_,3103,1241
Anibal_Ibarra_,2279,677
