Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,3011,1175
Aaron_Sorkin_,3068,1210
Abdel_Nasser_Assidi_,2772,1020
Abdoulaye_Wade_,4203,1631
Abdullah_,2156,579
Abdullah_Gul_,2779,1026
Abdullah_al-Attiyah_,4235,1636
Abdullatif_Sener_,2401,759
Abel_Pacheco_,4124,1622
Abid_Hamid_Mahmud_Al-Tikriti_,3887,1572
Adam_Sandler_,2845,1074
Adam_Scott_,4017,1598
Adel_Al-Jubeir_,2922,1118
Adolfo_Aguilar_Zinser_,2885,1102
Adolfo_Rodriguez_Saa_,1995,473
Adrian_McPherson_,3690,1517
Adrian_Nastase_,3189,1292
Adrien_Brody_,2422,778
Ahmad_Masood_,1876,399
Ahmed_Chalabi_,978,71
Ahmet_Necdet_Sezer_,3255,1328
Ai_Sugiyama_,3536,1466
Aicha_El_Ouafi_,2809,1045
Aitor_Gonzalez_,3302,1357
Akbar_Hashemi_Rafsanjani_,2640,934
Akhmed_Zakayev_,3079,1220
Al_Davis_,3119,1255
Al_Gore_,3153,1273
Al_Pacino_,2832,1061
Al_Sharpton_,2123,555
Alan_Ball_,2381,748
Alan_Greenspan_,2216,630
Alan_Mulally_,2927,1121
Alastair_Campbell_,3186,1290
Albert_Costa_,4458,1664
Alberto_Fujimori_,1953,444
Alberto_Ruiz_Gallardon_,1593,263
Albrecht_Mentz_,2141,568
Aldo_Paredes_,1609,271
Alec_Baldwin_,2377,747
Alejandro_Atchugarry_,2368,739
Alejandro_Avila_,4137,1624
Alejandro_Toledo_,2012,482
Aleksander_Kwasniewski_,3782,1539
Alex_Barros_,1042,88
Alex_Penelas_,1832,377
Alex_Sink_,2832,1062
Alexander_Downer_,3170,1281
Alexander_Losyukov_,1956,446
Alexander_Rumyantsev_,1456,196
Alexandra_Stevenson_,3689,1516
Alexandra_Vodjanikova_,3121,1257
Ali_Abbas_,2592,902
Ali_Khamenei_,2834,1063
Ali_Naimi_,2256,654
Alice_Fisher_,2531,854
Alicia_Silverstone_,3119,1256
Alimzhan_Tokhtakhounov_,2886,1103
Alison_Lohman_,2395,756
Allen_Iverson_,3499,1452
Allison_Janney_,2983,1158
Allyson_Felix_,4238,1637
Alvaro_Noboa_,2586,895
Alvaro_Silva_Calderon_,2168,588
Alvaro_Uribe_,3075,1217
Amanda_Beard_,3403,1410
Amanda_Bynes_,1925,423
Amanda_Coetzer_,2481,819
Amber_Tamblyn_,2265,661
Amelia_Vega_,2421,777
Amelie_Mauresmo_,3426,1416
Amer_al-Saadi_,645,17
Amram_Mitzna_,3176,1286
Ana_Guevara_,4254,1640
Ana_Palacio_,1824,371
Anastasia_Myskina_,2145,572
Anders_Ebbeson_,2301,685
Anders_Fogh_Rasmussen_,1820,370
Andre_Agassi_,3598,1482
Andrei_Mikhnevich_,1855,393
Andrew_Bunner_,2342,719
Andrew_Cuomo_,3066,1208
Andrew_Niccol_,3221,1315
Andrew_Weissmann_,2940,1133
Andy_Hebb_,2649,940
Andy_Roddick_,3016,1178
Angela_Bassett_,3636,1499
Angela_Lansbury_,1864,396
Angela_Merkel_,2842,1071
Angelina_Jolie_,1464,198
