Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,545,1155
Aaron_Sorkin_,328,800
Abdel_Nasser_Assidi_,1,1
Abdoulaye_Wade_,261,661
Abdullah_,92,263
Abdullah_Gul_,291,724
Abdullah_al-Attiyah_,868,1476
Abdullatif_Sener_,753,1391
Abel_Pacheco_,580,1208
Abid_Hamid_Mahmud_Al-Tikriti_,386,907
Adam_Sandler_,437,993
Adam_Scott_,1207,1634
Adel_Al-Jubeir_,1157,1619
Adolfo_Aguilar_Zinser_,307,756
Adolfo_Rodriguez_Saa_,1211,1635
Adrian_McPherson_,2,4
Adrian_Nastase_,3,7
Adrien_Brody_,448,1007
Ahmad_Masood_,147,396
Ahmed_Chalabi_,386,908
Ahmet_Necdet_Sezer_,914,1508
Ai_Sugiyama_,575,1205
Aicha_El_Ouafi_,501,1089
Aitor_Gonzalez_,4,10
Akbar_Hashemi_Rafsanjani_,242,624
Akhmed_Zakayev_,369,877
Al_Davis_,459,1026
Al_Gore_,152,410
Al_Pacino_,76,218
Al_Sharpton_,362,864
Alan_Ball_,456,1019
Alan_Greenspan_,828,1443
Alan_Mulally_,247,635
Alastair_Campbell_,161,430
Albert_Costa_,133,363
Alberto_Fujimori_,300,745
Alberto_Ruiz_Gallardon_,243,626
Albrecht_Mentz_,72,207
Aldo_Paredes_,337,820
Alec_Baldwin_,1029,1566
Alejandro_Atchugarry_,5,13
Alejandro_Avila_,40,117
Alejandro_Toledo_,167,444
Aleksander_Kwasniewski_,164,439
Alex_Barros_,688,1335
Alex_Penelas_,79,227
Alex_Sink_,580,1209
Alexander_Downer_,166,441
Alexander_Losyukov_,129,353
Alexander_Rumyantsev_,288,716
Alexandra_Stevenson_,680,1324
Alexandra_Vodjanikova_,1438,1671
Ali_Abbas_,361,862
Ali_Khamenei_,722,1366
Ali_Naimi_,177,470
Alice_Fisher_,346,835
Alicia_Silverstone_,630,1272
Alimzhan_Tokhtakhounov_,554,1172
Alison_Lohman_,465,1038
Allen_Iverson_,278,695
Allison_Janney_,512,1108
Allyson_Felix_,242,625
Alvaro_Noboa_,385,904
Alvaro_Silva_Calderon_,815,1433
Alvaro_Uribe_,507,1098
Amanda_Beard_,523,1122
Amanda_Bynes_,65,189
Amanda_Coetzer_,676,1319
Amber_Tamblyn_,351,846
Amelia_Vega_,259,655
Amelie_Mauresmo_,863,1469
Amer_al-Saadi_,201,530
Amram_Mitzna_,819,1437
Ana_Guevara_,716,1359
Ana_Palacio_,3,8
Anastasia_Myskina_,664,1311
Anders_Ebbeson_,1381,1665
Anders_Fogh_Rasmussen_,128,350
Andre_Agassi_,359,861
Andrei_Mikhnevich_,227,591
Andrew_Bunner_,273,684
Andrew_Cuomo_,168,447
Andrew_Niccol_,193,511
Andrew_Weissmann_,472,1045
Andy_Hebb_,37,108
Andy_Roddick_,498,1084
Angela_Bassett_,346,836
Angela_Lansbury_,481,1059
Angela_Merkel_,56,163
Angelina_Jolie_,440,997
Angelo_Reyes_,556,1175
Anibal_Ibarra_,484,1064
Ann_Veneman_,210,550
Anna_Kournikova_,743,1382
Anna_Nicole_Smith_,320,782
Anne_Krueger_,833,1447
Anne_McLellan_,6,16
