Name,Scores,EMD Ranks
,,,
,,,
Aaron_Peirsol_,117.294,567
Aaron_Sorkin_,134.507,1091
Abdel_Nasser_Assidi_,158.809,1561
Abdoulaye_Wade_,177.824,1663
Abdullah_,160.614,1577
Abdullah_Gul_,106.042,309
Abdullah_al-Attiyah_,163.391,1589
Abdullatif_Sener_,124.889,798
Abel_Pacheco_,137.043,1166
Abid_Hamid_Mahmud_Al-Tikriti_,177.241,1659
Adam_Sandler_,154.74,1514
Adam_Scott_,160.238,1573
Adel_Al-Jubeir_,168.612,1626
Adolfo_Aguilar_Zinser_,135.539,1124
Adolfo_Rodriguez_Saa_,139.633,1232
Adrian_McPherson_,196.336,1679
Adrian_Nastase_,136.949,1164
Adrien_Brody_,110.85,415
Ahmad_Masood_,126.427,850
Ahmed_Chalabi_,111.112,420
Ahmet_Necdet_Sezer_,135.113,1111
Ai_Sugiyama_,135.282,1117
Aicha_El_Ouafi_,130.818,998
Aitor_Gonzalez_,174.418,1649
Akbar_Hashemi_Rafsanjani_,103.621,261
Akhmed_Zakayev_,128.865,932
Al_Davis_,149.353,1437
Al_Gore_,139.254,1219
Al_Pacino_,136.662,1157
Al_Sharpton_,144.208,1353
Alan_Ball_,123.363,748
Alan_Greenspan_,139.93,1246
Alan_Mulally_,110.278,402
Alastair_Campbell_,103.872,263
Albert_Costa_,168.751,1627
Alberto_Fujimori_,136.585,1154
Alberto_Ruiz_Gallardon_,106.338,319
Albrecht_Mentz_,117.712,581
Aldo_Paredes_,148.944,1433
Alec_Baldwin_,136.298,1146
Alejandro_Atchugarry_,120.362,655
Alejandro_Avila_,160.756,1578
Alejandro_Toledo_,145.862,1383
Aleksander_Kwasniewski_,117.054,561
Alex_Barros_,109.335,387
Alex_Penelas_,93.9331,123
Alex_Sink_,149.211,1434
Alexander_Downer_,98.3946,188
Alexander_Losyukov_,118.369,593
Alexander_Rumyantsev_,105.983,305
Alexandra_Stevenson_,160.34,1574
Alexandra_Vodjanikova_,154.622,1512
Ali_Abbas_,109.494,392
Ali_Khamenei_,122.199,703
Ali_Naimi_,112.351,445
Alice_Fisher_,139.627,1231
Alicia_Silverstone_,129.937,977
Alimzhan_Tokhtakhounov_,117.486,575
Alison_Lohman_,114.45,499
Allen_Iverson_,151.969,1475
Allison_Janney_,131.465,1013
Allyson_Felix_,173.757,1646
Alvaro_Noboa_,154.823,1517
Alvaro_Silva_Calderon_,126.858,868
Alvaro_Uribe_,115.879,531
Amanda_Beard_,112.842,456
Amanda_Bynes_,87.5364,66
Amanda_Coetzer_,140.55,1265
Amber_Tamblyn_,109.015,377
Amelia_Vega_,104.669,278
Amelie_Mauresmo_,145.108,1367
Amer_al-Saadi_,119.006,611
Amram_Mitzna_,150.637,1456
Ana_Guevara_,177.766,1662
Ana_Palacio_,63.4458,2
Anastasia_Myskina_,121.911,698
Anders_Ebbeson_,162.863,1584
Anders_Fogh_Rasmussen_,166.948,1616
Andre_Agassi_,124.819,797
Andrei_Mikhnevich_,144.31,1354
Andrew_Bunner_,111.825,429
Andrew_Cuomo_,98.6197,191
Andrew_Niccol_,128.985,938
Andrew_Weissmann_,149.85,1446
Andy_Hebb_,81.678,38
