Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,1862,376
Aaron_Sorkin_,3842,1558
Abdel_Nasser_Assidi_,3522,1452
Abdoulaye_Wade_,4026,1602
Abdullah_,2913,1130
Abdullah_Gul_,2422,794
Abdullah_al-Attiyah_,3141,1281
Abdullatif_Sener_,2845,1094
Abel_Pacheco_,3868,1565
Abid_Hamid_Mahmud_Al-Tikriti_,4544,1665
Adam_Sandler_,3805,1551
Adam_Scott_,3247,1332
Adel_Al-Jubeir_,2722,1006
Adolfo_Aguilar_Zinser_,3167,1293
Adolfo_Rodriguez_Saa_,3713,1525
Adrian_McPherson_,3158,1288
Adrian_Nastase_,2777,1046
Adrien_Brody_,3051,1231
Ahmad_Masood_,2056,514
Ahmed_Chalabi_,3416,1408
Ahmet_Necdet_Sezer_,2017,492
Ai_Sugiyama_,1908,419
Aicha_El_Ouafi_,1973,458
Aitor_Gonzalez_,4348,1651
Akbar_Hashemi_Rafsanjani_,1366,150
Akhmed_Zakayev_,1441,180
Al_Davis_,2381,758
Al_Gore_,2565,893
Al_Pacino_,2036,503
Al_Sharpton_,2265,654
Alan_Ball_,3332,1375
Alan_Greenspan_,3705,1519
Alan_Mulally_,2168,594
Alastair_Campbell_,1586,244
Albert_Costa_,3983,1591
Alberto_Fujimori_,3422,1411
Alberto_Ruiz_Gallardon_,2966,1178
Albrecht_Mentz_,1975,461
Aldo_Paredes_,2996,1198
Alec_Baldwin_,2490,841
Alejandro_Atchugarry_,922,50
Alejandro_Avila_,4294,1644
Alejandro_Toledo_,4025,1601
Aleksander_Kwasniewski_,1899,411
Alex_Barros_,3183,1300
Alex_Penelas_,1898,410
Alex_Sink_,2759,1030
Alexander_Downer_,1133,94
Alexander_Losyukov_,1214,106
Alexander_Rumyantsev_,441,5
Alexandra_Stevenson_,3359,1392
Alexandra_Vodjanikova_,3118,1265
Ali_Abbas_,1712,307
Ali_Khamenei_,2530,871
Ali_Naimi_,1221,108
Alice_Fisher_,2782,1050
Alicia_Silverstone_,1822,348
Alimzhan_Tokhtakhounov_,1514,211
Alison_Lohman_,2326,709
Allen_Iverson_,2379,755
Allison_Janney_,2948,1161
Allyson_Felix_,3217,1315
Alvaro_Noboa_,2274,661
Alvaro_Silva_Calderon_,2966,1179
Alvaro_Uribe_,3207,1308
Amanda_Beard_,1485,197
Amanda_Bynes_,612,14
Amanda_Coetzer_,2617,927
Amber_Tamblyn_,2002,483
Amelia_Vega_,2673,968
Amelie_Mauresmo_,3277,1343
Amer_al-Saadi_,1925,430
Amram_Mitzna_,2896,1120
Ana_Guevara_,2687,981
Ana_Palacio_,650,18
Anastasia_Myskina_,2961,1172
Anders_Ebbeson_,4380,1655
Anders_Fogh_Rasmussen_,4660,1670
Andre_Agassi_,2643,948
Andrei_Mikhnevich_,2030,499
Andrew_Bunner_,2076,524
Andrew_Cuomo_,1169,100
Andrew_Niccol_,3490,1437
Andrew_Weissmann_,1696,298
Andy_Hebb_,1906,417
Andy_Roddick_,3613,1490
Angela_Bassett_,2281,669
Angela_Lansbury_,1118,89
Angela_Merkel_,2265,655
Angelina_Jolie_,1986,466
Angelo_Reyes_,3519,1448
