Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,563,1178
Aaron_Sorkin_,231,585
Abdel_Nasser_Assidi_,401,918
Abdoulaye_Wade_,374,875
Abdullah_,959,1534
Abdullah_Gul_,300,739
Abdullah_al-Attiyah_,1,1
Abdullatif_Sener_,2,4
Abel_Pacheco_,593,1221
Abid_Hamid_Mahmud_Al-Tikriti_,519,1115
Adam_Sandler_,132,364
Adam_Scott_,484,1063
Adel_Al-Jubeir_,239,605
Adolfo_Aguilar_Zinser_,182,478
Adolfo_Rodriguez_Saa_,494,1080
Adrian_McPherson_,1011,1557
Adrian_Nastase_,1182,1618
Adrien_Brody_,71,202
Ahmad_Masood_,1045,1574
Ahmed_Chalabi_,402,919
Ahmet_Necdet_Sezer_,159,421
Ai_Sugiyama_,892,1484
Aicha_El_Ouafi_,1335,1652
Aitor_Gonzalez_,963,1537
Akbar_Hashemi_Rafsanjani_,254,641
Akhmed_Zakayev_,102,284
Al_Davis_,1109,1590
Al_Gore_,1218,1626
Al_Pacino_,192,502
Al_Sharpton_,1015,1558
Alan_Ball_,722,1365
Alan_Greenspan_,1116,1593
Alan_Mulally_,228,578
Alastair_Campbell_,343,820
Albert_Costa_,471,1042
Alberto_Fujimori_,334,800
Alberto_Ruiz_Gallardon_,309,754
Albrecht_Mentz_,3,7
Aldo_Paredes_,1423,1668
Alec_Baldwin_,259,653
Alejandro_Atchugarry_,642,1283
Alejandro_Avila_,811,1429
Alejandro_Toledo_,437,986
Aleksander_Kwasniewski_,564,1180
Alex_Barros_,185,487
Alex_Penelas_,222,568
Alex_Sink_,341,816
Alexander_Downer_,179,472
Alexander_Losyukov_,453,1014
Alexander_Rumyantsev_,427,970
Alexandra_Stevenson_,168,446
Alexandra_Vodjanikova_,871,1469
Ali_Abbas_,377,881
Ali_Khamenei_,237,602
Ali_Naimi_,433,982
Alice_Fisher_,391,903
Alicia_Silverstone_,139,382
Alimzhan_Tokhtakhounov_,37,106
Alison_Lohman_,488,1073
Allen_Iverson_,107,296
Allison_Janney_,242,611
Allyson_Felix_,1201,1622
Alvaro_Noboa_,111,306
Alvaro_Silva_Calderon_,318,770
Alvaro_Uribe_,235,596
Amanda_Beard_,4,10
Amanda_Bynes_,64,182
Amanda_Coetzer_,1258,1636
Amber_Tamblyn_,363,856
Amelia_Vega_,154,408
Amelie_Mauresmo_,852,1457
Amer_al-Saadi_,483,1061
Amram_Mitzna_,250,630
Ana_Guevara_,268,672
Ana_Palacio_,223,570
Anastasia_Myskina_,519,1116
Anders_Ebbeson_,1351,1655
Anders_Fogh_Rasmussen_,924,1509
Andre_Agassi_,776,1402
Andrei_Mikhnevich_,699,1342
Andrew_Bunner_,659,1296
Andrew_Cuomo_,183,481
Andrew_Niccol_,571,1187
Andrew_Weissmann_,1214,1625
Andy_Hebb_,386,896
Andy_Roddick_,978,1544
Angela_Bassett_,345,824
Angela_Lansbury_,26,75
Angela_Merkel_,14,39
Angelina_Jolie_,459,1023
Angelo_Reyes_,293,725
Anibal_Ibarra_,152,403
Ann_Veneman_,199,516
Anna_Kournikova_,1027,1565
Anna_Nicole_Smith_,295,728
Anne_Krueger_,348,831
