Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,785,21
Aaron_Sorkin_,1986,440
Abdel_Nasser_Assidi_,4593,1674
Abdoulaye_Wade_,3560,1489
Abdullah_,3316,1385
Abdullah_Gul_,2093,521
Abdullah_al-Attiyah_,2762,1035
Abdullatif_Sener_,2329,703
Abel_Pacheco_,2857,1089
Abid_Hamid_Mahmud_Al-Tikriti_,2250,630
Adam_Sandler_,3065,1231
Adam_Scott_,3485,1465
Adel_Al-Jubeir_,2290,666
Adolfo_Aguilar_Zinser_,3215,1329
Adolfo_Rodriguez_Saa_,3621,1513
Adrian_McPherson_,3094,1249
Adrian_Nastase_,2815,1064
Adrien_Brody_,3359,1400
Ahmad_Masood_,2252,631
Ahmed_Chalabi_,2495,825
Ahmet_Necdet_Sezer_,2060,493
Ai_Sugiyama_,3528,1482
Aicha_El_Ouafi_,2255,635
Aitor_Gonzalez_,3559,1488
Akbar_Hashemi_Rafsanjani_,2231,619
Akhmed_Zakayev_,2906,1124
Al_Davis_,2977,1167
Al_Gore_,3172,1299
Al_Pacino_,3020,1203
Al_Sharpton_,3709,1539
Alan_Ball_,1346,140
Alan_Greenspan_,4390,1665
Alan_Mulally_,2329,704
Alastair_Campbell_,1086,74
Albert_Costa_,2545,860
Alberto_Fujimori_,3329,1389
Alberto_Ruiz_Gallardon_,2586,896
Albrecht_Mentz_,875,37
Aldo_Paredes_,1992,443
Alec_Baldwin_,3314,1384
Alejandro_Atchugarry_,3953,1613
Alejandro_Avila_,2014,459
Alejandro_Toledo_,2570,882
Aleksander_Kwasniewski_,2105,531
Alex_Barros_,1815,349
Alex_Penelas_,1301,121
Alex_Sink_,1247,109
Alexander_Downer_,2760,1031
Alexander_Losyukov_,2660,960
Alexander_Rumyantsev_,2562,877
Alexandra_Stevenson_,3204,1321
Alexandra_Vodjanikova_,4390,1666
Ali_Abbas_,1027,59
Ali_Khamenei_,2261,639
Ali_Naimi_,921,43
Alice_Fisher_,3677,1530
Alicia_Silverstone_,3392,1417
Alimzhan_Tokhtakhounov_,2476,811
Alison_Lohman_,1804,341
Allen_Iverson_,2023,467
Allison_Janney_,2850,1083
Allyson_Felix_,2905,1122
Alvaro_Noboa_,2677,976
Alvaro_Silva_Calderon_,2285,661
Alvaro_Uribe_,2166,573
Amanda_Beard_,1055,66
Amanda_Bynes_,2987,1175
Amanda_Coetzer_,3001,1190
Amber_Tamblyn_,3311,1381
Amelia_Vega_,2334,714
Amelie_Mauresmo_,2455,796
Amer_al-Saadi_,2456,797
Amram_Mitzna_,2148,561
Ana_Guevara_,2845,1079
Ana_Palacio_,758,18
Anastasia_Myskina_,2272,649
Anders_Ebbeson_,4650,1677
Anders_Fogh_Rasmussen_,4375,1664
Andre_Agassi_,1070,71
Andrei_Mikhnevich_,1430,165
Andrew_Bunner_,1612,243
Andrew_Cuomo_,2037,479
Andrew_Niccol_,1717,305
Andrew_Weissmann_,2957,1157
Andy_Hebb_,826,30
Andy_Roddick_,3083,1239
Angela_Bassett_,3156,1291
Angela_Lansbury_,2481,816
Angela_Merkel_,2753,1025
Angelina_Jolie_,2197,595
Angelo_Reyes_,2713,996
