Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,1839,436
Aaron_Sorkin_,4129,1615
Abdel_Nasser_Assidi_,3352,1343
Abdoulaye_Wade_,3236,1294
Abdullah_,3111,1225
Abdullah_Gul_,3244,1296
Abdullah_al-Attiyah_,2648,919
Abdullatif_Sener_,3101,1218
Abel_Pacheco_,2470,810
Abid_Hamid_Mahmud_Al-Tikriti_,4772,1677
Adam_Sandler_,780,35
Adam_Scott_,3534,1414
Adel_Al-Jubeir_,3183,1262
Adolfo_Aguilar_Zinser_,3165,1250
Adolfo_Rodriguez_Saa_,1631,315
Adrian_McPherson_,4097,1609
Adrian_Nastase_,2605,878
Adrien_Brody_,2069,575
Ahmad_Masood_,4362,1648
Ahmed_Chalabi_,3553,1422
Ahmet_Necdet_Sezer_,2241,673
Ai_Sugiyama_,3074,1197
Aicha_El_Ouafi_,3206,1279
Aitor_Gonzalez_,3948,1574
Akbar_Hashemi_Rafsanjani_,2028,546
Akhmed_Zakayev_,1324,165
Al_Davis_,3901,1561
Al_Gore_,3401,1372
Al_Sharpton_,3059,1187
Alan_Ball_,2357,750
Alan_Greenspan_,2144,611
Alan_Mulally_,2428,776
Alastair_Campbell_,3607,1446
Albert_Costa_,3399,1370
Alberto_Fujimori_,2540,842
Alberto_Ruiz_Gallardon_,2211,656
Albrecht_Mentz_,1444,221
Aldo_Paredes_,3085,1203
Alec_Baldwin_,3041,1178
Alejandro_Atchugarry_,2935,1106
Alejandro_Avila_,2837,1044
Alejandro_Toledo_,1234,138
Aleksander_Kwasniewski_,2967,1118
Alex_Barros_,2851,1052
Alex_Penelas_,631,19
Alex_Sink_,3282,1313
Alexander_Downer_,1443,219
Alexander_Losyukov_,2727,970
Alexander_Rumyantsev_,3226,1291
Alexandra_Stevenson_,3383,1362
Alexandra_Vodjanikova_,3940,1572
Ali_Abbas_,2089,587
Ali_Khamenei_,3719,1491
Ali_Naimi_,1257,144
Alice_Fisher_,3845,1541
Alicia_Silverstone_,2861,1063
Alimzhan_Tokhtakhounov_,1240,139
Alison_Lohman_,3186,1266
Allen_Iverson_,2567,859
Allison_Janney_,2808,1028
Allyson_Felix_,2671,934
Alvaro_Noboa_,3098,1216
Alvaro_Silva_Calderon_,3108,1222
Alvaro_Uribe_,1262,147
Amanda_Beard_,2209,653
Amanda_Bynes_,1326,166
Amanda_Coetzer_,3712,1490
Amber_Tamblyn_,910,55
Amelia_Vega_,2719,963
Amelie_Mauresmo_,4321,1643
Amer_al-Saadi_,2990,1134
Amram_Mitzna_,1361,182
Ana_Guevara_,2982,1130
Ana_Palacio_,2001,527
Anastasia_Myskina_,4099,1610
Anders_Ebbeson_,4175,1623
Anders_Fogh_Rasmussen_,1160,117
Andre_Agassi_,2570,862
Andrei_Mikhnevich_,3028,1171
Andrew_Bunner_,2989,1133
Andrew_Cuomo_,501,7
Andrew_Niccol_,1719,372
Andrew_Weissmann_,2172,628
Andy_Hebb_,1530,268
Andy_Roddick_,2383,757
Angela_Bassett_,3637,1463
Angela_Lansbury_,1578,286
Angela_Merkel_,1589,293
Angelina_Jolie_,1376,193
Angelo_Reyes_,1862,446
Anibal_Ibarra_,2240,672
