Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,3030,1207
Aaron_Sorkin_,2877,1100
Abdel_Nasser_Assidi_,3445,1441
Abdoulaye_Wade_,3891,1586
Abdullah_,2415,769
Abdullah_Gul_,1894,404
Abdullah_al-Attiyah_,3634,1510
Abdullatif_Sener_,2185,592
Abel_Pacheco_,3277,1345
Abid_Hamid_Mahmud_Al-Tikriti_,3161,1285
Adam_Sandler_,3172,1289
Adam_Scott_,4118,1634
Adel_Al-Jubeir_,3204,1307
Adolfo_Aguilar_Zinser_,2662,947
Adolfo_Rodriguez_Saa_,2357,721
Adrian_McPherson_,4018,1610
Adrian_Nastase_,1306,136
Adrien_Brody_,2744,1003
Ahmad_Masood_,2925,1137
Ahmed_Chalabi_,691,12
Ahmet_Necdet_Sezer_,2624,920
Ai_Sugiyama_,1211,109
Aicha_El_Ouafi_,3698,1538
Aitor_Gonzalez_,2959,1151
Akbar_Hashemi_Rafsanjani_,1220,111
Akhmed_Zakayev_,3014,1198
Al_Davis_,2263,654
Al_Gore_,3836,1578
Al_Pacino_,2234,625
Al_Sharpton_,1706,312
Alan_Ball_,2668,951
Alan_Greenspan_,2884,1105
Alan_Mulally_,2411,767
Alastair_Campbell_,3061,1227
Albert_Costa_,3018,1201
Alberto_Fujimori_,2902,1118
Alberto_Ruiz_Gallardon_,2402,756
Albrecht_Mentz_,1249,120
Aldo_Paredes_,1743,328
Alec_Baldwin_,2104,532
Alejandro_Atchugarry_,2491,824
Alejandro_Avila_,3552,1482
Alejandro_Toledo_,2919,1134
Aleksander_Kwasniewski_,3704,1541
Alex_Barros_,2643,934
Alex_Penelas_,2140,555
Alex_Sink_,1914,415
Alexander_Downer_,2083,521
Alexander_Losyukov_,961,47
Alexander_Rumyantsev_,2079,516
Alexandra_Stevenson_,3117,1261
Alexandra_Vodjanikova_,2212,612
Ali_Abbas_,2659,946
Ali_Khamenei_,3047,1216
Ali_Naimi_,3037,1212
Alice_Fisher_,2047,499
Alicia_Silverstone_,3643,1515
Alimzhan_Tokhtakhounov_,3621,1506
Alison_Lohman_,761,16
Allen_Iverson_,3638,1513
Allison_Janney_,3565,1489
Allyson_Felix_,2746,1004
Alvaro_Noboa_,2783,1029
Alvaro_Silva_Calderon_,2761,1019
Alvaro_Uribe_,1505,204
Amanda_Beard_,2516,845
Amanda_Bynes_,1989,469
Amanda_Coetzer_,2250,640
Amber_Tamblyn_,3492,1458
Amelia_Vega_,3698,1539
Amelie_Mauresmo_,3931,1596
Amer_al-Saadi_,2282,668
Amram_Mitzna_,3155,1280
Ana_Guevara_,1724,318
Ana_Palacio_,1337,147
Anastasia_Myskina_,2613,914
Anders_Ebbeson_,3403,1419
Anders_Fogh_Rasmussen_,1768,338
Andre_Agassi_,1989,470
Andrei_Mikhnevich_,1894,405
Andrew_Bunner_,2585,895
Andrew_Cuomo_,2907,1124
Andrew_Niccol_,3686,1533
Andrew_Weissmann_,3345,1390
Andy_Hebb_,2117,543
Andy_Roddick_,3197,1303
Angela_Bassett_,4047,1617
Angela_Lansbury_,2577,890
Angela_Merkel_,1682,293
Angelina_Jolie_,1855,381
Angelo_Reyes_,4288,1659
