Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,2289,692
Aaron_Sorkin_,2828,1040
Abdel_Nasser_Assidi_,2273,674
Abdoulaye_Wade_,3243,1296
Abdullah_,3735,1513
Abdullah_Gul_,2920,1103
Abdullah_al-Attiyah_,2128,572
Abdullatif_Sener_,4014,1601
Abel_Pacheco_,2519,831
Abid_Hamid_Mahmud_Al-Tikriti_,3280,1319
Adam_Sandler_,1871,431
Adam_Scott_,3238,1291
Adel_Al-Jubeir_,3220,1279
Adolfo_Aguilar_Zinser_,1444,209
Adolfo_Rodriguez_Saa_,1348,171
Adrian_McPherson_,3713,1502
Adrian_Nastase_,3607,1465
Adrien_Brody_,2885,1070
Ahmad_Masood_,4037,1610
Ahmed_Chalabi_,2498,818
Ahmet_Necdet_Sezer_,1688,328
Ai_Sugiyama_,1321,163
Aicha_El_Ouafi_,1995,509
Aitor_Gonzalez_,3309,1336
Akbar_Hashemi_Rafsanjani_,3017,1166
Akhmed_Zakayev_,2286,686
Al_Davis_,4173,1634
Al_Gore_,1840,411
Al_Pacino_,1623,286
Al_Sharpton_,2674,936
Alan_Ball_,2390,758
Alan_Greenspan_,2551,848
Alan_Mulally_,1836,406
Alastair_Campbell_,3240,1293
Albert_Costa_,1960,485
Alberto_Fujimori_,1947,473
Alberto_Ruiz_Gallardon_,1335,165
Albrecht_Mentz_,2296,694
Aldo_Paredes_,2719,961
Alec_Baldwin_,2470,804
Alejandro_Atchugarry_,3013,1162
Alejandro_Avila_,2854,1052
Alejandro_Toledo_,2353,734
Aleksander_Kwasniewski_,2475,807
Alex_Barros_,2229,639
Alex_Penelas_,1269,151
Alex_Sink_,2195,619
Alexander_Downer_,2180,602
Alexander_Losyukov_,3028,1173
Alexander_Rumyantsev_,1199,135
Alexandra_Stevenson_,3122,1221
Alexandra_Vodjanikova_,3979,1588
Ali_Abbas_,2863,1059
Ali_Khamenei_,4056,1613
Ali_Naimi_,1901,446
Alice_Fisher_,2268,670
Alicia_Silverstone_,1373,180
Alimzhan_Tokhtakhounov_,1357,175
Alison_Lohman_,1674,322
Allen_Iverson_,3963,1581
Allison_Janney_,1857,423
Allyson_Felix_,2104,561
Alvaro_Noboa_,2561,857
Alvaro_Silva_Calderon_,2261,664
Alvaro_Uribe_,2324,715
Amanda_Beard_,2247,650
Amanda_Bynes_,1462,216
Amanda_Coetzer_,4225,1642
Amber_Tamblyn_,504,16
Amelia_Vega_,3943,1574
Amelie_Mauresmo_,3855,1546
Amer_al-Saadi_,2677,939
Amram_Mitzna_,1776,366
Ana_Guevara_,2180,603
Ana_Palacio_,1010,83
Anastasia_Myskina_,3597,1462
Anders_Ebbeson_,2061,541
Anders_Fogh_Rasmussen_,4013,1600
Andre_Agassi_,4244,1646
Andrei_Mikhnevich_,2927,1111
Andrew_Bunner_,2323,714
Andrew_Cuomo_,757,47
Andrew_Niccol_,1658,311
Andrew_Weissmann_,2389,757
Andy_Hebb_,1634,292
Andy_Roddick_,3294,1329
Angela_Bassett_,3924,1569
Angela_Lansbury_,794,49
Angela_Merkel_,3160,1244
Angelina_Jolie_,1958,483
Angelo_Reyes_,2181,604
