Name,Scores,EMD Ranks
,,
,,
Aaron_Peirsol_,117.279,552
Aaron_Sorkin_,117.382,555
Abdel_Nasser_Assidi_,173.088,1649
Abdoulaye_Wade_,177.813,1662
Abdullah_,139.14,1219
Abdullah_Gul_,106.02,285
Abdullah_al-Attiyah_,139.399,1225
Abdullatif_Sener_,131.026,982
Abel_Pacheco_,135.924,1129
Abid_Hamid_Mahmud_Al-Tikriti_,177.239,1659
Adam_Sandler_,115.315,498
Adam_Scott_,160.235,1578
Adel_Al-Jubeir_,168.609,1631
Adolfo_Aguilar_Zinser_,135.519,1112
Adolfo_Rodriguez_Saa_,139.611,1233
Adrian_McPherson_,196.331,1679
Adrian_Nastase_,136.946,1152
Adrien_Brody_,110.822,383
Ahmad_Masood_,126.41,805
Ahmed_Chalabi_,111.09,390
Ahmet_Necdet_Sezer_,129.483,932
Ai_Sugiyama_,135.277,1104
Aicha_El_Ouafi_,151.225,1463
Aitor_Gonzalez_,174.413,1653
Akbar_Hashemi_Rafsanjani_,103.612,242
Akhmed_Zakayev_,128.849,897
Al_Davis_,149.338,1436
Al_Gore_,139.249,1223
Al_Pacino_,136.661,1148
Al_Sharpton_,144.193,1354
Alan_Ball_,123.338,709
Alan_Greenspan_,139.924,1244
Alan_Mulally_,128.873,899
Alastair_Campbell_,129.304,921
Albert_Costa_,168.739,1632
Alberto_Fujimori_,127.427,845
Alberto_Ruiz_Gallardon_,129.842,949
Albrecht_Mentz_,128.809,894
Aldo_Paredes_,113.55,455
Alec_Baldwin_,136.268,1138
Alejandro_Atchugarry_,120.511,638
Alejandro_Avila_,160.749,1580
Alejandro_Toledo_,130.821,973
Aleksander_Kwasniewski_,117.052,545
Alex_Barros_,146.774,1397
Alex_Penelas_,106.849,304
Alex_Sink_,149.198,1433
Alexander_Downer_,105.967,283
Alexander_Losyukov_,118.359,580
Alexander_Rumyantsev_,112.067,414
Alexandra_Stevenson_,160.326,1579
Alexandra_Vodjanikova_,154.616,1511
Ali_Abbas_,109.48,357
Ali_Khamenei_,138.255,1190
Ali_Naimi_,112.327,422
Alice_Fisher_,141.142,1289
Alicia_Silverstone_,129.923,952
Alimzhan_Tokhtakhounov_,117.446,560
Alison_Lohman_,106.469,299
Allen_Iverson_,151.965,1469
Allison_Janney_,131.437,992
Allyson_Felix_,173.748,1650
Alvaro_Noboa_,111.085,388
Alvaro_Silva_Calderon_,126.81,822
Alvaro_Uribe_,115.845,514
Amanda_Beard_,116.516,531
Amanda_Bynes_,87.5095,56
Amanda_Coetzer_,140.539,1269
Amber_Tamblyn_,109.008,345
Amelia_Vega_,104.66,257
Amelie_Mauresmo_,145.087,1364
Amer_al-Saadi_,114.071,467
Amram_Mitzna_,126.97,828
Ana_Guevara_,177.764,1661
Ana_Palacio_,63.4177,1
Anastasia_Myskina_,121.896,669
Anders_Ebbeson_,162.858,1594
Anders_Fogh_Rasmussen_,166.941,1624
Andre_Agassi_,138.761,1206
Andrei_Mikhnevich_,144.296,1355
Andrew_Bunner_,111.801,408
Andrew_Cuomo_,98.6032,164
Andrew_Niccol_,128.962,904
Andrew_Weissmann_,160.891,1583
Andy_Hebb_,110.041,367
