Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,3566,1444
Aaron_Sorkin_,2692,983
Abdel_Nasser_Assidi_,2494,835
Abdoulaye_Wade_,3419,1381
Abdullah_,3058,1195
Abdullah_Gul_,3628,1466
Abdullah_al-Attiyah_,4198,1624
Abdullatif_Sener_,3391,1365
Abel_Pacheco_,2442,800
Abid_Hamid_Mahmud_Al-Tikriti_,3826,1537
Adam_Sandler_,1265,141
Adam_Scott_,2724,1001
Adel_Al-Jubeir_,3024,1175
Adolfo_Aguilar_Zinser_,2437,796
Adolfo_Rodriguez_Saa_,3690,1493
Adrian_McPherson_,3415,1378
Adrian_Nastase_,3620,1462
Adrien_Brody_,2004,493
Ahmad_Masood_,4465,1661
Ahmed_Chalabi_,2357,748
Ahmet_Necdet_Sezer_,1622,292
Ai_Sugiyama_,1569,261
Aicha_El_Ouafi_,2528,859
Aitor_Gonzalez_,4563,1669
Akbar_Hashemi_Rafsanjani_,3324,1339
Akhmed_Zakayev_,2208,637
Al_Davis_,3497,1416
Al_Gore_,3056,1194
Al_Pacino_,2076,539
Al_Sharpton_,3275,1308
Alan_Ball_,1718,332
Alan_Greenspan_,3374,1359
Alan_Mulally_,1900,437
Alastair_Campbell_,2876,1088
Albert_Costa_,3125,1231
Alberto_Fujimori_,3181,1268
Alberto_Ruiz_Gallardon_,1473,226
Albrecht_Mentz_,2164,606
Aldo_Paredes_,2124,576
Alec_Baldwin_,2723,1000
Alejandro_Atchugarry_,3325,1340
Alejandro_Avila_,3711,1500
Alejandro_Toledo_,2725,1002
Aleksander_Kwasniewski_,3550,1443
Alex_Barros_,1942,457
Alex_Penelas_,1176,117
Alex_Sink_,3369,1357
Alexander_Downer_,1386,179
Alexander_Losyukov_,2197,628
Alexander_Rumyantsev_,2451,807
Alexandra_Stevenson_,2610,926
Alexandra_Vodjanikova_,3680,1489
Ali_Abbas_,1978,478
Ali_Khamenei_,3945,1570
Ali_Naimi_,1569,262
Alice_Fisher_,2751,1012
Alicia_Silverstone_,2808,1050
Alimzhan_Tokhtakhounov_,1674,315
Alison_Lohman_,2224,646
Allen_Iverson_,2569,894
Allison_Janney_,2347,738
Allyson_Felix_,3412,1375
Alvaro_Noboa_,2481,825
Alvaro_Silva_Calderon_,3115,1225
Alvaro_Uribe_,2070,534
Amanda_Beard_,1563,255
Amanda_Bynes_,1370,171
Amanda_Coetzer_,1920,444
Amber_Tamblyn_,567,21
Amelia_Vega_,926,67
Amelie_Mauresmo_,1751,347
Amer_al-Saadi_,2225,648
Amram_Mitzna_,3023,1174
Ana_Guevara_,2838,1062
Ana_Palacio_,2397,773
Anastasia_Myskina_,3398,1368
Anders_Ebbeson_,3753,1519
Anders_Fogh_Rasmussen_,3846,1552
Andre_Agassi_,3927,1568
Andrei_Mikhnevich_,3545,1438
Andrew_Bunner_,3081,1207
Andrew_Cuomo_,390,2
Andrew_Niccol_,2790,1039
Andrew_Weissmann_,3429,1388
Andy_Hebb_,3262,1301
Andy_Roddick_,3642,1476
Angela_Bassett_,2726,1004
Angela_Lansbury_,878,58
Angela_Merkel_,711,34
Angelina_Jolie_,2790,1040
Angelo_Reyes_,2466,817
