Name,Scores,EMD Ranks
,,
,,
Aaron_Peirsol_,131.949,1034
Aaron_Sorkin_,134.51,1116
Abdel_Nasser_Assidi_,173.096,1645
Abdoulaye_Wade_,195.737,1679
Abdullah_,139.147,1238
Abdullah_Gul_,128.554,923
Abdullah_al-Attiyah_,145.222,1365
Abdullatif_Sener_,124.896,782
Abel_Pacheco_,135.935,1158
Abid_Hamid_Mahmud_Al-Tikriti_,116.793,547
Adam_Sandler_,115.317,505
Adam_Scott_,145.66,1372
Adel_Al-Jubeir_,135.191,1134
Adolfo_Aguilar_Zinser_,135.543,1148
Adolfo_Rodriguez_Saa_,139.641,1249
Adrian_McPherson_,155.093,1524
Adrian_Nastase_,141.588,1300
Adrien_Brody_,110.859,382
Ahmad_Masood_,126.431,840
Ahmed_Chalabi_,110.769,380
Ahmet_Necdet_Sezer_,135.119,1131
Ai_Sugiyama_,136.854,1178
Aicha_El_Ouafi_,130.819,1000
Aitor_Gonzalez_,170.296,1632
Akbar_Hashemi_Rafsanjani_,103.632,251
Akhmed_Zakayev_,125.172,792
Al_Davis_,149.355,1441
Al_Gore_,139.255,1241
Al_Pacino_,136.664,1174
Al_Sharpton_,132.574,1047
Alan_Ball_,123.637,740
Alan_Greenspan_,147.627,1406
Alan_Mulally_,110.284,371
Alastair_Campbell_,129.341,952
Albert_Costa_,162.326,1584
Alberto_Fujimori_,136.589,1171
Alberto_Ruiz_Gallardon_,106.354,297
Albrecht_Mentz_,128.813,933
Aldo_Paredes_,148.946,1437
Alec_Baldwin_,136.316,1167
Alejandro_Atchugarry_,120.522,646
Alejandro_Avila_,148.388,1424
Alejandro_Toledo_,94.1028,120
Aleksander_Kwasniewski_,116.664,543
Alex_Barros_,109.344,356
Alex_Penelas_,106.871,306
Alex_Sink_,138.306,1221
Alexander_Downer_,117.566,570
Alexander_Losyukov_,140.581,1274
Alexander_Rumyantsev_,112.096,413
Alexandra_Stevenson_,160.342,1575
Alexandra_Vodjanikova_,154.625,1518
Ali_Abbas_,109.498,360
Ali_Khamenei_,122.211,691
Ali_Naimi_,135.26,1140
Alice_Fisher_,141.16,1290
Alicia_Silverstone_,129.943,975
Alimzhan_Tokhtakhounov_,117.5,568
Alison_Lohman_,106.49,300
Allen_Iverson_,151.971,1476
Allison_Janney_,131.474,1016
Allyson_Felix_,173.764,1648
Alvaro_Noboa_,111.119,387
Alvaro_Silva_Calderon_,106.685,304
Alvaro_Uribe_,137.403,1192
Amanda_Beard_,116.535,541
Amanda_Bynes_,87.5472,64
Amanda_Coetzer_,124.81,779
Amber_Tamblyn_,131.555,1018
Amelia_Vega_,104.672,265
Amelie_Mauresmo_,123.658,741
Amer_al-Saadi_,114.095,479
Amram_Mitzna_,126.99,859
Ana_Guevara_,177.767,1659
Ana_Palacio_,63.455,2
Anastasia_Myskina_,156.082,1535
Anders_Ebbeson_,118.358,588
Anders_Fogh_Rasmussen_,166.951,1611
Andre_Agassi_,124.825,780
Andrei_Mikhnevich_,132.062,1037
Andrew_Bunner_,121.134,666
Andrew_Cuomo_,98.627,171
Andrew_Niccol_,128.989,940
Andrew_Weissmann_,149.855,1450
Andy_Hebb_,81.6822,38
