Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,100,277
Aaron_Sorkin_,1036,1529
Abdel_Nasser_Assidi_,57,164
Abdoulaye_Wade_,994,1502
Abdullah_,8,22
Abdullah_Gul_,284,683
Abdullah_al-Attiyah_,409,897
Abdullatif_Sener_,586,1131
Abel_Pacheco_,980,1493
Abid_Hamid_Mahmud_Al-Tikriti_,279,674
Adam_Sandler_,200,508
Adam_Scott_,1322,1641
Adel_Al-Jubeir_,843,1390
Adolfo_Aguilar_Zinser_,636,1196
Adolfo_Rodriguez_Saa_,1079,1557
Adrian_McPherson_,908,1449
Adrian_Nastase_,7,19
Adrien_Brody_,375,847
Ahmad_Masood_,203,515
Ahmed_Chalabi_,131,354
Ahmet_Necdet_Sezer_,922,1459
Ai_Sugiyama_,581,1124
Aicha_El_Ouafi_,91,253
Aitor_Gonzalez_,1202,1603
Akbar_Hashemi_Rafsanjani_,230,571
Akhmed_Zakayev_,101,279
Al_Davis_,1018,1516
Al_Gore_,788,1345
Al_Pacino_,228,566
Al_Sharpton_,88,245
Alan_Ball_,302,715
Alan_Greenspan_,530,1056
Alan_Mulally_,146,392
Alastair_Campbell_,125,337
Albert_Costa_,1097,1563
Alberto_Fujimori_,848,1397
Alberto_Ruiz_Gallardon_,290,697
Albrecht_Mentz_,574,1117
Aldo_Paredes_,269,652
Alec_Baldwin_,460,959
Alejandro_Atchugarry_,512,1026
Alejandro_Avila_,1391,1654
Alejandro_Toledo_,342,789
Aleksander_Kwasniewski_,1184,1596
Alex_Barros_,344,793
Alex_Penelas_,97,270
Alex_Sink_,444,940
Alexander_Downer_,440,934
Alexander_Losyukov_,117,316
Alexander_Rumyantsev_,405,888
Alexandra_Stevenson_,1105,1568
Alexandra_Vodjanikova_,33,95
Ali_Abbas_,351,804
Ali_Khamenei_,959,1479
Ali_Naimi_,412,901
Alice_Fisher_,406,890
Alicia_Silverstone_,534,1064
Alimzhan_Tokhtakhounov_,1,1
Alison_Lohman_,295,704
Allen_Iverson_,1286,1629
Allison_Janney_,983,1495
Allyson_Felix_,314,741
Alvaro_Noboa_,381,854
Alvaro_Silva_Calderon_,727,1292
Alvaro_Uribe_,507,1020
Amanda_Beard_,526,1048
Amanda_Bynes_,56,161
Amanda_Coetzer_,293,702
Amber_Tamblyn_,341,787
Amelia_Vega_,250,617
Amelie_Mauresmo_,1343,1647
Amer_al-Saadi_,455,952
Amram_Mitzna_,829,1376
Ana_Guevara_,851,1398
Ana_Palacio_,195,497
Anastasia_Myskina_,1045,1538
Anders_Ebbeson_,531,1058
Anders_Fogh_Rasmussen_,257,629
Andre_Agassi_,138,372
Andrei_Mikhnevich_,1289,1632
Andrew_Bunner_,399,879
Andrew_Cuomo_,158,421
Andrew_Niccol_,901,1444
Andrew_Weissmann_,162,427
Andy_Hebb_,361,823
Andy_Roddick_,531,1059
Angela_Bassett_,686,1250
Angela_Lansbury_,171,445
Angela_Merkel_,44,126
Angelina_Jolie_,433,925
Angelo_Reyes_,1126,1577
Anibal_Ibarra_,485,990
Ann_Veneman_,198,502
Anna_Kournikova_,1046,1539
Anna_Nicole_Smith_,214,535
Anne_Krueger_,22,64
