Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,1811,366
Aaron_Sorkin_,1161,104
Abdel_Nasser_Assidi_,3398,1393
Abdoulaye_Wade_,3692,1510
Abdullah_,2869,1085
Abdullah_Gul_,3284,1325
Abdullah_al-Attiyah_,3366,1377
Abdullatif_Sener_,3644,1492
Abel_Pacheco_,2349,733
Abid_Hamid_Mahmud_Al-Tikriti_,3160,1260
Adam_Sandler_,1081,86
Adam_Scott_,2762,1013
Adel_Al-Jubeir_,3144,1250
Adolfo_Aguilar_Zinser_,3048,1195
Adolfo_Rodriguez_Saa_,3798,1544
Adrian_McPherson_,3298,1335
Adrian_Nastase_,3633,1487
Adrien_Brody_,3270,1318
Ahmad_Masood_,4213,1639
Ahmed_Chalabi_,3230,1295
Ahmet_Necdet_Sezer_,1764,341
Ai_Sugiyama_,3963,1593
Aicha_El_Ouafi_,2864,1083
Aitor_Gonzalez_,3261,1311
Akbar_Hashemi_Rafsanjani_,1248,124
Akhmed_Zakayev_,2511,845
Al_Davis_,2784,1031
Al_Gore_,2779,1027
Al_Pacino_,2435,800
Al_Sharpton_,4079,1612
Alan_Ball_,2322,716
Alan_Greenspan_,2983,1153
Alan_Mulally_,2155,596
Alastair_Campbell_,3114,1236
Albert_Costa_,2932,1127
Alberto_Fujimori_,2675,954
Alberto_Ruiz_Gallardon_,1573,255
Albrecht_Mentz_,1553,250
Aldo_Paredes_,2128,570
Alec_Baldwin_,3162,1261
Alejandro_Atchugarry_,3443,1411
Alejandro_Avila_,2194,627
Alejandro_Toledo_,1578,258
Aleksander_Kwasniewski_,724,26
Alex_Barros_,3542,1450
Alex_Penelas_,1435,200
Alex_Sink_,1735,329
Alexander_Downer_,879,52
Alexander_Losyukov_,2152,594
Alexander_Rumyantsev_,3155,1253
Alexandra_Stevenson_,2699,972
Alexandra_Vodjanikova_,4408,1658
Ali_Abbas_,1271,133
Ali_Khamenei_,3821,1550
Ali_Naimi_,1028,74
Alice_Fisher_,2670,949
Alicia_Silverstone_,1388,181
Alimzhan_Tokhtakhounov_,1359,174
Alison_Lohman_,1956,458
Allen_Iverson_,3493,1435
Allison_Janney_,2172,610
Allyson_Felix_,3797,1542
Alvaro_Noboa_,2250,665
Alvaro_Silva_Calderon_,2745,998
Alvaro_Uribe_,3379,1384
Amanda_Beard_,1857,393
Amanda_Bynes_,519,9
Amanda_Coetzer_,3846,1558
Amber_Tamblyn_,1348,169
Amelia_Vega_,2789,1033
Amelie_Mauresmo_,2852,1075
Amer_al-Saadi_,2403,778
Amram_Mitzna_,1855,392
Ana_Guevara_,2752,1002
Ana_Palacio_,2010,503
Anastasia_Myskina_,3446,1412
Anders_Ebbeson_,4461,1663
Anders_Fogh_Rasmussen_,2635,920
Andre_Agassi_,3030,1184
Andrei_Mikhnevich_,1787,351
Andrew_Bunner_,2743,996
Andrew_Cuomo_,2010,504
Andrew_Niccol_,1346,168
Andrew_Weissmann_,2753,1003
Andy_Hebb_,1847,386
Andy_Roddick_,2949,1136
Angela_Bassett_,3595,1467
Angela_Lansbury_,2189,621
Angela_Merkel_,1276,136
Angelina_Jolie_,2193,626
Angelo_Reyes_,2142,583
