Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,145,394
Aaron_Sorkin_,1036,1568
Abdel_Nasser_Assidi_,1,1
Abdoulaye_Wade_,884,1478
Abdullah_,227,585
Abdullah_Gul_,307,753
Abdullah_al-Attiyah_,296,729
Abdullatif_Sener_,448,1013
Abel_Pacheco_,322,781
Abid_Hamid_Mahmud_Al-Tikriti_,1225,1640
Adam_Sandler_,400,936
Adam_Scott_,421,972
Adel_Al-Jubeir_,55,159
Adolfo_Aguilar_Zinser_,911,1496
Adolfo_Rodriguez_Saa_,91,256
Adrian_McPherson_,868,1464
Adrian_Nastase_,2,4
Adrien_Brody_,404,943
Ahmad_Masood_,1415,1669
Ahmed_Chalabi_,412,956
Ahmet_Necdet_Sezer_,124,341
Ai_Sugiyama_,590,1201
Aicha_El_Ouafi_,29,84
Aitor_Gonzalez_,810,1419
Akbar_Hashemi_Rafsanjani_,508,1095
Akhmed_Zakayev_,282,702
Al_Davis_,1190,1625
Al_Gore_,301,738
Al_Pacino_,448,1014
Al_Sharpton_,1332,1660
Alan_Ball_,169,455
Alan_Greenspan_,105,291
Alan_Mulally_,252,637
Alastair_Campbell_,230,591
Albert_Costa_,111,307
Alberto_Fujimori_,623,1241
Alberto_Ruiz_Gallardon_,195,514
Albrecht_Mentz_,911,1497
Aldo_Paredes_,467,1041
Alec_Baldwin_,399,934
Alejandro_Atchugarry_,654,1274
Alejandro_Avila_,79,227
Alejandro_Toledo_,556,1153
Aleksander_Kwasniewski_,78,224
Alex_Barros_,374,884
Alex_Penelas_,114,315
Alex_Sink_,144,391
Alexander_Downer_,302,740
Alexander_Losyukov_,455,1026
Alexander_Rumyantsev_,303,743
Alexandra_Stevenson_,30,87
Alexandra_Vodjanikova_,1506,1674
Ali_Abbas_,370,877
Ali_Khamenei_,338,812
Ali_Naimi_,17,48
Alice_Fisher_,658,1279
Alicia_Silverstone_,278,693
Alimzhan_Tokhtakhounov_,570,1170
Alison_Lohman_,486,1062
Allen_Iverson_,639,1260
Allison_Janney_,513,1098
Allyson_Felix_,374,885
Alvaro_Noboa_,410,953
Alvaro_Silva_Calderon_,836,1439
Alvaro_Uribe_,530,1117
Amanda_Beard_,435,995
Amanda_Bynes_,69,200
Amanda_Coetzer_,1255,1648
Amber_Tamblyn_,288,714
Amelia_Vega_,273,683
Amelie_Mauresmo_,185,493
Amer_al-Saadi_,150,406
Amram_Mitzna_,85,240
Ana_Guevara_,536,1126
Ana_Palacio_,216,563
Anastasia_Myskina_,1152,1613
Anders_Ebbeson_,1596,1679
Anders_Fogh_Rasmussen_,1224,1638
Andre_Agassi_,68,197
Andrei_Mikhnevich_,711,1334
Andrew_Bunner_,429,987
Andrew_Cuomo_,107,297
Andrew_Niccol_,3,7
Andrew_Weissmann_,866,1460
Andy_Hebb_,118,326
Andy_Roddick_,598,1211
Angela_Bassett_,1208,1630
Angela_Lansbury_,27,78
Angela_Merkel_,53,153
Angelina_Jolie_,119,329
Angelo_Reyes_,167,450
Anibal_Ibarra_,41,119
Ann_Veneman_,220,570
Anna_Kournikova_,1144,1609
Anna_Nicole_Smith_,489,1067
Anne_Krueger_,590,1202
