Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,3690,1501
Aaron_Sorkin_,1261,153
Abdel_Nasser_Assidi_,2016,513
Abdoulaye_Wade_,4348,1647
Abdullah_,1445,219
Abdullah_Gul_,2577,874
Abdullah_al-Attiyah_,4216,1628
Abdullatif_Sener_,3427,1381
Abel_Pacheco_,3848,1552
Abid_Hamid_Mahmud_Al-Tikriti_,4262,1637
Adam_Sandler_,1537,259
Adam_Scott_,4013,1587
Adel_Al-Jubeir_,3873,1555
Adolfo_Aguilar_Zinser_,2669,943
Adolfo_Rodriguez_Saa_,1979,485
Adrian_McPherson_,3446,1390
Adrian_Nastase_,2203,623
Adrien_Brody_,1441,217
Ahmad_Masood_,1823,393
Ahmed_Chalabi_,1304,168
Ahmet_Necdet_Sezer_,2715,976
Ai_Sugiyama_,3143,1254
Aicha_El_Ouafi_,1426,210
Aitor_Gonzalez_,4129,1616
Akbar_Hashemi_Rafsanjani_,1698,333
Akhmed_Zakayev_,634,18
Al_Davis_,2612,901
Al_Gore_,3906,1564
Al_Pacino_,2974,1155
Al_Sharpton_,2641,919
Alan_Ball_,2734,991
Alan_Greenspan_,1999,499
Alan_Mulally_,1791,380
Alastair_Campbell_,4186,1623
Albert_Costa_,3463,1400
Alberto_Fujimori_,3003,1172
Alberto_Ruiz_Gallardon_,984,77
Albrecht_Mentz_,3020,1182
Aldo_Paredes_,2389,744
Alec_Baldwin_,3447,1393
Alejandro_Atchugarry_,2377,735
Alejandro_Avila_,4200,1624
Alejandro_Toledo_,1278,157
Aleksander_Kwasniewski_,4405,1659
Alex_Barros_,957,71
Alex_Penelas_,2049,529
Alex_Sink_,3610,1475
Alexander_Downer_,1288,160
Alexander_Losyukov_,2507,830
Alexander_Rumyantsev_,1140,120
Alexandra_Stevenson_,3141,1251
Alexandra_Vodjanikova_,2019,515
Ali_Abbas_,2250,650
Ali_Khamenei_,3876,1556
Ali_Naimi_,3013,1178
Alice_Fisher_,1646,309
Alicia_Silverstone_,3136,1247
Alimzhan_Tokhtakhounov_,2385,741
Alison_Lohman_,1313,173
Allen_Iverson_,3460,1398
Allison_Janney_,3081,1216
Allyson_Felix_,3160,1261
Alvaro_Noboa_,2362,721
Alvaro_Silva_Calderon_,1873,422
Alvaro_Uribe_,2202,622
Amanda_Beard_,2166,598
Amanda_Bynes_,1626,298
Amanda_Coetzer_,1652,312
Amber_Tamblyn_,1693,329
Amelia_Vega_,1205,135
Amelie_Mauresmo_,2705,972
Amer_al-Saadi_,790,35
Amram_Mitzna_,3990,1584
Ana_Guevara_,3715,1507
Ana_Palacio_,1996,496
Anastasia_Myskina_,3738,1521
Anders_Ebbeson_,2627,911
Anders_Fogh_Rasmussen_,1777,372
Andre_Agassi_,2921,1115
Andrei_Mikhnevich_,2755,1011
Andrew_Bunner_,3446,1391
Andrew_Cuomo_,1918,449
Andrew_Niccol_,1662,318
Andrew_Weissmann_,3030,1186
Andy_Hebb_,3308,1329
Andy_Roddick_,2840,1065
Angela_Bassett_,3218,1282
Angela_Lansbury_,1542,261
Angela_Merkel_,1373,193
Angelina_Jolie_,1841,403
Angelo_Reyes_,3832,1548
