Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,1359,182
Aaron_Sorkin_,1471,224
Abdel_Nasser_Assidi_,2883,1075
Abdoulaye_Wade_,3525,1446
Abdullah_,1830,403
Abdullah_Gul_,2192,624
Abdullah_al-Attiyah_,4078,1606
Abdullatif_Sener_,1860,419
Abel_Pacheco_,3974,1591
Abid_Hamid_Mahmud_Al-Tikriti_,4449,1657
Adam_Sandler_,1619,298
Adam_Scott_,3290,1345
Adel_Al-Jubeir_,2336,699
Adolfo_Aguilar_Zinser_,3372,1387
Adolfo_Rodriguez_Saa_,4084,1607
Adrian_McPherson_,3326,1357
Adrian_Nastase_,1651,317
Adrien_Brody_,2861,1051
Ahmad_Masood_,3367,1383
Ahmed_Chalabi_,1793,384
Ahmet_Necdet_Sezer_,1573,274
Ai_Sugiyama_,3181,1271
Aicha_El_Ouafi_,1903,430
Aitor_Gonzalez_,4508,1662
Akbar_Hashemi_Rafsanjani_,2337,702
Akhmed_Zakayev_,1807,389
Al_Davis_,2077,557
Al_Gore_,2655,915
Al_Pacino_,2278,670
Al_Sharpton_,3017,1159
Alan_Ball_,2313,687
Alan_Greenspan_,3907,1570
Alastair_Campbell_,2926,1099
Albert_Costa_,2889,1078
Alberto_Fujimori_,2384,741
Alberto_Ruiz_Gallardon_,3038,1171
Albrecht_Mentz_,2971,1129
Aldo_Paredes_,2670,932
Alec_Baldwin_,3247,1314
Alejandro_Atchugarry_,2574,865
Alejandro_Avila_,2344,708
Alejandro_Toledo_,1899,426
Aleksander_Kwasniewski_,2550,849
Alex_Barros_,2727,974
Alex_Penelas_,1273,151
Alex_Sink_,2680,941
Alexander_Downer_,2172,609
Alexander_Losyukov_,1742,356
Alexander_Rumyantsev_,3327,1358
Alexandra_Stevenson_,783,45
Alexandra_Vodjanikova_,2731,975
Ali_Abbas_,2622,896
Ali_Khamenei_,4255,1634
Ali_Naimi_,1953,466
Alice_Fisher_,2520,828
Alicia_Silverstone_,2874,1066
Alimzhan_Tokhtakhounov_,2426,763
Alison_Lohman_,2636,906
Allen_Iverson_,3206,1286
Allison_Janney_,2074,553
Allyson_Felix_,2118,577
Alvaro_Noboa_,2910,1091
Alvaro_Silva_Calderon_,3351,1374
Alvaro_Uribe_,2382,735
Amanda_Beard_,1951,465
Amanda_Bynes_,3216,1297
Amanda_Coetzer_,2200,627
Amber_Tamblyn_,1548,257
Amelia_Vega_,1844,411
Amelie_Mauresmo_,4371,1649
Amer_al-Saadi_,1763,366
Amram_Mitzna_,1545,253
Ana_Guevara_,3707,1508
Ana_Palacio_,929,64
Anastasia_Myskina_,1007,80
Anders_Ebbeson_,4281,1638
Anders_Fogh_Rasmussen_,3307,1353
Andre_Agassi_,1328,172
Andrei_Mikhnevich_,1529,243
Andrew_Bunner_,981,71
Andrew_Cuomo_,2054,537
Andrew_Niccol_,1734,348
Andrew_Weissmann_,3004,1151
Andy_Hebb_,1406,195
Andy_Roddick_,3617,1481
Angela_Bassett_,3948,1581
Angela_Lansbury_,1334,176
Angela_Merkel_,2580,870
Angelina_Jolie_,1461,219
Angelo_Reyes_,2661,924
Anibal_Ibarra_,2859,1050
