Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,196,518
Aaron_Sorkin_,1016,1550
Abdel_Nasser_Assidi_,1,1
Abdoulaye_Wade_,1140,1607
Abdullah_,190,503
Abdullah_Gul_,301,743
Abdullah_al-Attiyah_,495,1070
Abdullatif_Sener_,943,1505
Abel_Pacheco_,195,515
Abid_Hamid_Mahmud_Al-Tikriti_,110,310
Adam_Sandler_,132,367
Adam_Scott_,2,4
Adel_Al-Jubeir_,724,1330
Adolfo_Aguilar_Zinser_,871,1453
Adolfo_Rodriguez_Saa_,716,1322
Adrian_McPherson_,678,1288
Adrian_Nastase_,850,1436
Adrien_Brody_,395,897
Ahmad_Masood_,3,7
Ahmed_Chalabi_,165,450
Ahmet_Necdet_Sezer_,54,158
Ai_Sugiyama_,517,1099
Aicha_El_Ouafi_,117,328
Aitor_Gonzalez_,1242,1644
Akbar_Hashemi_Rafsanjani_,251,641
Akhmed_Zakayev_,336,806
Al_Davis_,4,10
Al_Gore_,313,767
Al_Pacino_,47,137
Al_Sharpton_,1044,1563
Alan_Ball_,734,1345
Alan_Greenspan_,217,565
Alan_Mulally_,164,448
Alastair_Campbell_,551,1141
Albert_Costa_,734,1346
Alberto_Fujimori_,337,808
Alberto_Ruiz_Gallardon_,307,753
Albrecht_Mentz_,262,665
Aldo_Paredes_,465,1018
Alec_Baldwin_,555,1148
Alejandro_Atchugarry_,654,1260
Alejandro_Avila_,240,617
Alejandro_Toledo_,268,681
Aleksander_Kwasniewski_,562,1155
Alex_Barros_,96,270
Alex_Penelas_,175,473
Alex_Sink_,638,1242
Alexander_Downer_,205,538
Alexander_Losyukov_,450,995
Alexander_Rumyantsev_,229,592
Alexandra_Stevenson_,636,1239
Alexandra_Vodjanikova_,168,457
Ali_Abbas_,372,862
Ali_Khamenei_,918,1487
Ali_Naimi_,392,893
Alice_Fisher_,505,1080
Alicia_Silverstone_,5,13
Alimzhan_Tokhtakhounov_,138,381
Alison_Lohman_,491,1065
Allen_Iverson_,267,678
Allison_Janney_,454,1001
Allyson_Felix_,882,1461
Alvaro_Noboa_,400,904
Alvaro_Silva_Calderon_,748,1359
Alvaro_Uribe_,196,519
Amanda_Beard_,6,16
Amanda_Bynes_,66,192
Amanda_Coetzer_,1156,1612
Amber_Tamblyn_,21,60
Amelia_Vega_,600,1200
Amelie_Mauresmo_,793,1396
Amer_al-Saadi_,483,1048
Amram_Mitzna_,146,401
Ana_Guevara_,222,577
Ana_Palacio_,2,5
Anastasia_Myskina_,1163,1614
Anders_Ebbeson_,1512,1676
Anders_Fogh_Rasmussen_,425,955
Andre_Agassi_,1330,1656
Andrei_Mikhnevich_,423,950
Andrew_Bunner_,412,930
Andrew_Cuomo_,184,495
Andrew_Niccol_,90,256
Andrew_Weissmann_,488,1059
Andy_Hebb_,383,879
Andy_Roddick_,632,1232
Angela_Bassett_,760,1369
Angela_Lansbury_,162,442
Angela_Merkel_,52,152
Angelina_Jolie_,455,1003
Angelo_Reyes_,210,549
Anibal_Ibarra_,605,1206
Ann_Veneman_,222,578
Anna_Kournikova_,642,1246
Anna_Nicole_Smith_,492,1067
Anne_Krueger_,123,345
