Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,154533,1550
Aaron_Sorkin_,130953,1056
Abdel_Nasser_Assidi_,0,1
Abdoulaye_Wade_,164752,1614
Abdullah_,151849,1514
Abdullah_Gul_,126764,926
Abdullah_al-Attiyah_,116240,638
Abdullatif_Sener_,137581,1230
Abel_Pacheco_,116427,640
Abid_Hamid_Mahmud_Al-Tikriti_,141489,1331
Adam_Sandler_,137554,1229
Adam_Scott_,143340,1369
Adel_Al-Jubeir_,130353,1035
Adolfo_Aguilar_Zinser_,147576,1450
Adolfo_Rodriguez_Saa_,123499,838
Adrian_McPherson_,133767,1131
Adrian_Nastase_,132621,1101
Adrien_Brody_,135945,1190
Ahmad_Masood_,0,2
Ahmed_Chalabi_,101095,330
Ahmet_Necdet_Sezer_,124701,877
Ai_Sugiyama_,128760,989
Aicha_El_Ouafi_,121144,775
Aitor_Gonzalez_,143636,1377
Akbar_Hashemi_Rafsanjani_,113946,575
Akhmed_Zakayev_,133507,1119
Al_Davis_,146288,1425
Al_Gore_,128733,987
Al_Pacino_,121371,781
Al_Sharpton_,111101,510
Alan_Ball_,111757,520
Alan_Greenspan_,139232,1276
Alan_Mulally_,98903,290
Alastair_Campbell_,140221,1300
Albert_Costa_,114355,587
Alberto_Fujimori_,113082,554
Alberto_Ruiz_Gallardon_,91964.7,226
Albrecht_Mentz_,150839,1499
Aldo_Paredes_,141697,1341
Alec_Baldwin_,108813,474
Alejandro_Atchugarry_,184859,1673
Alejandro_Avila_,140262,1301
Alejandro_Toledo_,133584,1124
Aleksander_Kwasniewski_,108530,467
Alex_Barros_,134642,1157
Alex_Penelas_,142164,1349
Alex_Sink_,167927,1633
Alexander_Downer_,127654,952
Alexander_Losyukov_,123337,835
Alexander_Rumyantsev_,133999,1137
Alexandra_Stevenson_,151571,1508
Alexandra_Vodjanikova_,67227.3,134
Ali_Abbas_,0,3
Ali_Khamenei_,148979,1478
Ali_Naimi_,102686,355
Alice_Fisher_,94073.1,245
Alicia_Silverstone_,134747,1161
Alimzhan_Tokhtakhounov_,111562,517
Alison_Lohman_,100099,308
Allen_Iverson_,0,4
Allison_Janney_,140406,1306
Allyson_Felix_,145956,1417
Alvaro_Noboa_,135055,1168
Alvaro_Silva_Calderon_,118956,709
Alvaro_Uribe_,159950,1593
Amanda_Beard_,0,5
Amanda_Bynes_,71199,143
Amanda_Coetzer_,141659,1337
Amber_Tamblyn_,139792,1292
Amelia_Vega_,112161,530
Amelie_Mauresmo_,101653,340
Amer_al-Saadi_,110324,493
Amram_Mitzna_,0,6
Ana_Guevara_,123237,832
Ana_Palacio_,127752,955
Anastasia_Myskina_,127859,959
Anders_Ebbeson_,94690,252
Anders_Fogh_Rasmussen_,114939,600
Andre_Agassi_,59169,127
Andrei_Mikhnevich_,157220,1576
Andrew_Bunner_,118447,695
Andrew_Cuomo_,133271,1115
Andrew_Niccol_,119744,736
Andrew_Weissmann_,156831,1573
Andy_Hebb_,133976,1136
Andy_Roddick_,117589,675
Angela_Bassett_,102742,358
Angela_Lansbury_,165180,1620
Angela_Merkel_,203628,1679
Angelina_Jolie_,131388,1065
Angelo_Reyes_,128535,983
