Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,546,1140
Aaron_Sorkin_,352,838
Abdel_Nasser_Assidi_,134,375
Abdoulaye_Wade_,230,601
Abdullah_,444,981
Abdullah_Gul_,289,718
Abdullah_al-Attiyah_,683,1300
Abdullatif_Sener_,992,1540
Abel_Pacheco_,875,1464
Abid_Hamid_Mahmud_Al-Tikriti_,360,856
Adam_Sandler_,497,1068
Adam_Scott_,729,1351
Adel_Al-Jubeir_,577,1176
Adolfo_Aguilar_Zinser_,269,677
Adolfo_Rodriguez_Saa_,416,942
Adrian_McPherson_,873,1463
Adrian_Nastase_,273,687
Adrien_Brody_,2,4
Ahmad_Masood_,356,847
Ahmed_Chalabi_,238,620
Ahmet_Necdet_Sezer_,96,280
Ai_Sugiyama_,882,1468
Aicha_El_Ouafi_,1459,1674
Aitor_Gonzalez_,335,809
Akbar_Hashemi_Rafsanjani_,1,1
Akhmed_Zakayev_,236,615
Al_Davis_,349,833
Al_Gore_,136,381
Al_Pacino_,443,979
Al_Sharpton_,252,647
Alan_Ball_,445,983
Alan_Greenspan_,804,1416
Alan_Mulally_,919,1493
Alastair_Campbell_,251,644
Albert_Costa_,747,1364
Alberto_Fujimori_,865,1456
Alberto_Ruiz_Gallardon_,2,5
Albrecht_Mentz_,864,1454
Aldo_Paredes_,449,994
Alec_Baldwin_,823,1428
Alejandro_Atchugarry_,315,770
Alejandro_Avila_,1038,1566
Alejandro_Toledo_,534,1118
Aleksander_Kwasniewski_,389,899
Alex_Barros_,52,154
Alex_Penelas_,308,755
Alex_Sink_,295,731
Alexander_Downer_,94,274
Alexander_Losyukov_,436,971
Alexander_Rumyantsev_,288,716
Alexandra_Stevenson_,3,7
Alexandra_Vodjanikova_,141,393
Ali_Abbas_,95,277
Ali_Khamenei_,677,1292
Ali_Naimi_,421,950
Alice_Fisher_,370,873
Alicia_Silverstone_,1087,1588
Alimzhan_Tokhtakhounov_,816,1421
Alison_Lohman_,123,349
Allen_Iverson_,374,879
Allison_Janney_,226,590
Allyson_Felix_,1312,1650
Alvaro_Noboa_,392,906
Alvaro_Silva_Calderon_,288,717
Alvaro_Uribe_,193,520
Amanda_Beard_,174,477
Amanda_Bynes_,67,199
Amanda_Coetzer_,698,1319
Amber_Tamblyn_,352,839
Amelia_Vega_,68,201
Amelie_Mauresmo_,248,638
Amer_al-Saadi_,461,1011
Amram_Mitzna_,545,1138
Ana_Guevara_,688,1304
Ana_Palacio_,4,10
Anastasia_Myskina_,918,1492
Anders_Ebbeson_,98,286
Anders_Fogh_Rasmussen_,570,1168
Andre_Agassi_,938,1509
Andrei_Mikhnevich_,1159,1616
Andrew_Bunner_,407,931
Andrew_Cuomo_,180,491
Andrew_Niccol_,206,547
Andrew_Weissmann_,784,1398
Andy_Hebb_,372,876
Andy_Roddick_,121,344
Angela_Bassett_,365,865
Angela_Lansbury_,487,1055
Angela_Merkel_,57,169
Angelina_Jolie_,243,629
Angelo_Reyes_,1146,1607
Anibal_Ibarra_,927,1504
Ann_Veneman_,307,752
Anna_Kournikova_,612,1223
Anna_Nicole_Smith_,353,841
Anne_Krueger_,362,860
Anne_McLellan_,274,690
