Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.970622,1343
Aaron_Sorkin_,0.637539,492
Abdel_Nasser_Assidi_,0.522496,237
Abdoulaye_Wade_,0.936666,1275
Abdullah_,0.695766,652
Abdullah_Gul_,0.708568,681
Abdullah_al-Attiyah_,1.07598,1521
Abdullatif_Sener_,0.873392,1125
Abel_Pacheco_,1.07014,1512
Abid_Hamid_Mahmud_Al-Tikriti_,0.887718,1154
Adam_Sandler_,0.884557,1150
Adam_Scott_,1.12077,1574
Adel_Al-Jubeir_,0.744033,776
Adolfo_Aguilar_Zinser_,0.803202,943
Adolfo_Rodriguez_Saa_,0.856747,1079
Adrian_McPherson_,0.958443,1318
Adrian_Nastase_,0.349891,36
Adrien_Brody_,0.643174,504
Ahmad_Masood_,0.674893,591
Ahmed_Chalabi_,0.505221,210
Ahmet_Necdet_Sezer_,0.778356,873
Ai_Sugiyama_,0.582089,376
Aicha_El_Ouafi_,1.13889,1583
Aitor_Gonzalez_,1.02881,1447
Akbar_Hashemi_Rafsanjani_,0.645489,513
Akhmed_Zakayev_,0.565362,336
Al_Davis_,0.930932,1262
Al_Gore_,0.972256,1345
Al_Pacino_,0.764054,831
Al_Sharpton_,0.641633,501
Alan_Ball_,0.937861,1276
Alan_Greenspan_,0.5404,282
Alan_Mulally_,0.938739,1278
Alastair_Campbell_,1.23807,1633
Albert_Costa_,1.13485,1581
Alberto_Fujimori_,0.857456,1082
Alberto_Ruiz_Gallardon_,0.567794,341
Albrecht_Mentz_,0.879652,1140
Aldo_Paredes_,0.738078,756
Alec_Baldwin_,0.421837,94
Alejandro_Atchugarry_,0.266929,6
Alejandro_Avila_,1.05862,1497
Alejandro_Toledo_,0.627479,464
Aleksander_Kwasniewski_,0.422116,96
Alex_Barros_,1.05489,1491
Alex_Penelas_,0.891134,1167
Alex_Sink_,1.08282,1532
Alexander_Downer_,0.358468,42
Alexander_Losyukov_,0.674347,590
Alexander_Rumyantsev_,0.896732,1187
Alexandra_Stevenson_,1.06552,1504
Alexandra_Vodjanikova_,0.304416,16
Ali_Abbas_,1.102,1557
Ali_Khamenei_,1.07821,1523
Ali_Naimi_,1.08722,1538
Alice_Fisher_,0.567721,340
Alicia_Silverstone_,0.871908,1121
Alimzhan_Tokhtakhounov_,0.966309,1336
Alison_Lohman_,1.19998,1616
Allen_Iverson_,0.964509,1332
Allison_Janney_,0.858909,1086
Allyson_Felix_,0.773288,853
Alvaro_Noboa_,0.986724,1366
Alvaro_Silva_Calderon_,0.524388,244
Alvaro_Uribe_,0.782182,887
Amanda_Beard_,0.883819,1149
Amanda_Bynes_,0.654321,540
Amanda_Coetzer_,0.698386,658
Amber_Tamblyn_,0.930174,1260
Amelia_Vega_,0.53584,272
Amelie_Mauresmo_,1.39137,1673
Amer_al-Saadi_,0.365153,50
Amram_Mitzna_,0.825035,988
Ana_Guevara_,0.918559,1229
Ana_Palacio_,0.428784,103
Anastasia_Myskina_,0.53856,279
Anders_Ebbeson_,0.476252,160
Anders_Fogh_Rasmussen_,0.567953,343
Andre_Agassi_,0.850805,1064
Andrei_Mikhnevich_,0.68069,604
Andrew_Bunner_,0.874523,1130
