Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.813916,1135
Aaron_Sorkin_,0.894638,1316
Abdel_Nasser_Assidi_,0.653055,728
Abdoulaye_Wade_,0.91277,1352
Abdullah_,0.904799,1336
Abdullah_Gul_,1.18593,1637
Abdullah_al-Attiyah_,0.475943,316
Abdullatif_Sener_,1.03438,1529
Abel_Pacheco_,0.369468,121
Abid_Hamid_Mahmud_Al-Tikriti_,0.891118,1308
Adam_Sandler_,0.273823,15
Adam_Scott_,0.528863,416
Adel_Al-Jubeir_,0.809168,1120
Adolfo_Aguilar_Zinser_,0.610402,613
Adolfo_Rodriguez_Saa_,0.976303,1458
Adrian_McPherson_,0.655522,733
Adrian_Nastase_,0.776935,1053
Adrien_Brody_,0.749649,981
Ahmad_Masood_,0.873096,1270
Ahmed_Chalabi_,1.13389,1612
Ahmet_Necdet_Sezer_,0.320034,58
Ai_Sugiyama_,0.507885,368
Aicha_El_Ouafi_,0.560275,488
Aitor_Gonzalez_,1.05738,1546
Akbar_Hashemi_Rafsanjani_,0.749947,982
Akhmed_Zakayev_,0.723804,915
Al_Davis_,0.994783,1487
Al_Gore_,0.695352,844
Al_Pacino_,0.283597,21
Al_Sharpton_,0.808845,1118
Alan_Ball_,1.01316,1512
Alan_Greenspan_,0.966737,1439
Alan_Mulally_,0.621082,632
Alastair_Campbell_,1.13024,1609
Albert_Costa_,0.548712,463
Alberto_Fujimori_,0.581692,539
Alberto_Ruiz_Gallardon_,0.975415,1457
Albrecht_Mentz_,0.847323,1213
Aldo_Paredes_,1.08135,1563
Alec_Baldwin_,0.885741,1294
Alejandro_Atchugarry_,0.866471,1258
Alejandro_Avila_,0.775087,1048
Alejandro_Toledo_,0.536351,431
Aleksander_Kwasniewski_,0.58692,549
Alex_Barros_,0.880338,1286
Alex_Penelas_,0.531097,422
Alex_Sink_,0.858185,1230
Alexander_Downer_,0.737218,952
Alexander_Losyukov_,1.03927,1532
Alexander_Rumyantsev_,0.79739,1104
Alexandra_Stevenson_,0.63548,678
Alexandra_Vodjanikova_,0.761483,1014
Ali_Abbas_,0.531992,425
Ali_Khamenei_,0.944999,1405
Ali_Naimi_,0.481372,325
Alice_Fisher_,0.659321,738
Alicia_Silverstone_,0.541036,445
Alimzhan_Tokhtakhounov_,0.422683,208
Alison_Lohman_,0.691441,828
Allen_Iverson_,0.774945,1047
Allison_Janney_,0.551565,466
Allyson_Felix_,1.2318,1651
Alvaro_Noboa_,0.627304,654
Alvaro_Silva_Calderon_,0.754138,993
Alvaro_Uribe_,1.11331,1596
Amanda_Beard_,0.819603,1148
Amanda_Bynes_,0.611256,615
Amanda_Coetzer_,0.715534,899
Amber_Tamblyn_,0.233335,4
Amelia_Vega_,0.548017,460
Amelie_Mauresmo_,0.69072,825
Amer_al-Saadi_,0.933826,1388
Amram_Mitzna_,0.554967,473
Ana_Guevara_,0.319476,56
Ana_Palacio_,0.708752,874
Anastasia_Myskina_,0.548245,462
Anders_Ebbeson_,0.996194,1491
Anders_Fogh_Rasmussen_,1.01424,1513
Andre_Agassi_,0.703994,871
Andrei_Mikhnevich_,0.925848,1380
Andrew_Bunner_,0.876855,1280
